,subject,story,timeTest,serialPos,origText,recalled,posRec,recText,Observations
185,2,2,2,24,"""$200 ",1,23,“$200 ,
186,2,2,2,25,"in the form of twenty dollar bills."" I replied.",1,24,in the form of twenty-dollar bills”. ,changed 20 to twenty
187,2,2,2,26,"She said, ""Actually, yes, someone did!""  ",1,25,"She said, “Actually, yes, someone has!” ",
188,2,2,2,27,I was so surprised! ,1,26,I was so surprised! ,
189,2,2,2,28,"""Who? I want to thank them.""  ",1,27,"I asked, “Who? I want to thank them”. ",
190,2,2,2,29,She points to a young girl ,1,28;30,She pointed to a;girl,
191,2,2,2,30,about 10 years old ,1,29,ten-year old ,changed 10 to ten
192,2,2,2,31,"and says, ""She did."" ",0,,,
193,2,2,2,32,I walked over to the mom,1,31,,
194,2,2,2,33,and hugged her.,1,32,,
195,2,2,2,34,"She said, ""It wasn't me, it was my daughter"". ",1,33,,
196,2,2,2,35,"I was so happy, ",1,34,,
197,2,2,2,36,I was almost in tears. ,1,35,,
198,2,2,2,37,I decided in those moments to do my duty ,1,36,,
199,2,2,2,38,to pay forward this act of kindness ,1,37,,
200,2,2,2,39,every opportunity I had.,1,38,,
201,2,2,3,1,I was shopping at my local supermarket,0,,,
202,2,2,3,2,as I normally have for years.,0,,,
203,2,2,3,3,"One particular day, I had done about 2 weeks’ worth of shopping",0,,,
204,2,2,3,4,and was headed toward the register to pay for my groceries.,0,,,
205,2,2,3,5,I reached into my back right pocket,0,,,
206,2,2,3,6,to grab the money to pay,0,,,
207,2,2,3,7,and noticed that there was no money in there.,0,,,
208,2,2,3,8,I started to get nervous.,0,,,
209,2,2,3,9,I knew my pocket book was in the car ,0,,,
210,2,2,3,10,and I was sure I had put the money in my back right pocket.,0,,,
211,2,2,3,11,"I look at cashier with a confused look,",0,,,
212,2,2,3,12,not knowing what to do.,0,,,
213,2,2,3,13,There were people behind me on the line ,0,,,
214,2,2,3,14,and I immediately thought about the money I left in the car,0,,,
215,2,2,3,15,that was intended to pay rent this month.,0,,,
216,2,2,3,16,She told me to speak with the courtesy counter.,0,,,
217,2,2,3,17,"I laughed and said,",0,,,
218,2,2,3,18,"""But it was cash, no one would hand that in!""  ",0,,,
219,2,2,3,19,I decided that there was no harm in checking ,0,,,
220,2,2,3,20,so I walked up to a woman behind the counter ,0,,,
221,2,2,3,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",0,,,
222,2,2,3,22,"She asked ""How much?""  ",0,,,
223,2,2,3,23,My face then lit up.,0,,,
224,2,2,3,24,"""$200 ",0,,,
225,2,2,3,25,"in the form of twenty dollar bills."" I replied.",0,,,
226,2,2,3,26,"She said, ""Actually, yes, someone did!""  ",0,,,
227,2,2,3,27,I was so surprised! ,0,,,
228,2,2,3,28,"""Who? I want to thank them.""  ",0,,,
229,2,2,3,29,She points to a young girl ,0,,,
230,2,2,3,30,about 10 years old ,0,,,
231,2,2,3,31,"and says, ""She did."" ",0,,,
232,2,2,3,32,I walked over to the mom,0,,,
233,2,2,3,33,and hugged her.,0,,,
234,2,2,3,34,"She said, ""It wasn't me, it was my daughter"". ",0,,,
235,2,2,3,35,"I was so happy, ",0,,,
236,2,2,3,36,I was almost in tears. ,0,,,
237,2,2,3,37,I decided in those moments to do my duty ,0,,,
238,2,2,3,38,to pay forward this act of kindness ,0,,,
239,2,2,3,39,every opportunity I had.,0,,,
240,2,3,1,1,Larry Walters had a dream that he could fly.  ,1,1,Larry Walters had a dream that he could fly,
241,2,3,1,2,"The problem was that Larry's vision was poor, ",1,2,"But, Larry had poor vision ",
242,2,3,1,3,and he was thus ill-suited to become a pilot. ,1,3,which made him ill-suited to become a pilot. ,
243,2,3,1,4,"Most people, faced with similar limitations, might let go of such a dream.",1,4,"Many people, faced with similar limitations, may given up their dream",
244,2,3,1,5,Larry Walters was not most people. ,1,5,But Larry was not most people.,
245,2,3,1,6,On a sunny summer day ,1,6,One sunny day in the summer ,
246,2,3,1,7,"in 1982, ",1,7,"of 1982, ",
247,2,3,1,8,in his modest backyard ,0,,,
248,2,3,1,9,"in San Pedro, ",0,,,
249,2,3,1,10,Larry boarded a makeshift aircraft ,1,8,Larry decided to make a makeshift plane. He boarded the object ,not counted in orig data counted here
250,2,3,1,11,"comprising a lawn chair, ",1,9,made of a lawn chair,
251,2,3,1,12,"a seat belt, ",1,10,"seat belt, ",
252,2,3,1,13,and forty-odd weather balloons. ,1,11,and forty-odd weather balloons,changed 40 to forty
253,2,3,1,14,"Armed with a pellet gun, ",1,12;14,Armed with a; pellet gun,
254,2,3,1,15,"a CB radio, ",1,13;16,CB;and a radio ,
255,2,3,1,16,"and a cooler full of sandwiches, ",1,15,a basket full of sandwiches,
256,2,3,1,17,he released the line that tethered his craft ,1,17,Larry undid the tether that held him ,
257,2,3,1,18,"to his Jeep, ",1,18,to his Jeep,
258,2,3,1,19,"rose to a height of thirty feet or so, ",1,19,He rose about thirty feet or so ,changed 30 to thirty
259,2,3,1,20,and had himself a little picnic. ,1,20,and had himself a nice little picnic,
260,2,3,1,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,21,Larry planned on shooting a couple of the balloons and landing ,
261,2,3,1,22,just as easy as could be.,1,22,as safe as could be.,
262,2,3,1,23,"But Larry, it would seem, was not so good with physics. ",1,23,"As it turns out, Larry was not good at physics. ",
263,2,3,1,24,"When he released the tether, his craft rose ",1,24,"When he released the tether, he rose ",
264,2,3,1,25,"15,000 feet in the air. ",1,25,"15,000 feet in the air",
265,2,3,1,26,"According to some reports, ",1,26,"According to reports, ",
266,2,3,1,27,"he didn't dare shoot out the balloons, ",1,27,he did not dare shoot down any more balloons ,
267,2,3,1,28,for fear the chair would tip. ,1,28,for fear that the chair would tip,
268,2,3,1,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,29,"He started to drift toward the Long Beach area and eventually hit the approach section of the Long Beach airport, ",
269,2,3,1,30,disrupting air traffic. ,1,30,disrupting air traffic,
270,2,3,1,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,0,,,
271,2,3,1,32,"a man in a lawn chair with a gun, ",1,31,What a strange sight to see a man on a lawn chair with a gun ,
272,2,3,1,33,some three miles above the ground. ,1,32,three miles in the air,
273,2,3,1,34,"He did finally touch down safely, ",1,33,Eventually Larry landed down safe in Long Beach,
274,2,3,1,35,though not before getting tangled in some power lines ,0,,,
275,2,3,1,36,and knocking out power in the entire Long Beach area. ,0,,,
276,2,3,1,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,34,but was not landed long when the police arrested him,
277,2,3,1,38,Seems the FAA took umbrage with his violation of restricted airspace.,1,35,Apparently the FAA had an umbrage with him interfering in air space,
278,2,3,1,39,"But by the time they nabbed him, the story had spread, ",0,,,
279,2,3,1,40,and a few crack reporters witnessed his arrest. ,0,,,
280,2,3,1,41,One of those reporters asked why he'd done it. ,1,36,"A multitude of reporters saw the arrest and one of them asked, “why did you do it?” ",
281,2,3,1,42,Larry's response? ,0,,,
282,2,3,1,43,"""A man can't just sit around.""",0,,,
283,2,3,2,1,Larry Walters had a dream that he could fly.  ,1,1,Larry Walters had a dream that he could fly. ,
284,2,3,2,2,"The problem was that Larry's vision was poor, ",1,2,Problem was that his vision was poor,
285,2,3,2,3,and he was thus ill-suited to become a pilot. ,1,3,making him ill-suited to become a pilot,
286,2,3,2,4,"Most people, faced with similar limitations, might let go of such a dream.",1,4,"Most people, faced with similar limitations, may choose to let go out that dream",
287,2,3,2,5,Larry Walters was not most people. ,1,5,Larry was not like most people,
288,2,3,2,6,On a sunny summer day ,1,6,One sunny summer day ,
289,2,3,2,7,"in 1982, ",1,7,in 1982 ,
290,2,3,2,8,in his modest backyard ,0,,,
291,2,3,2,9,"in San Pedro, ",1,8,San Pedro ,
292,2,3,2,10,Larry boarded a makeshift aircraft ,1,9,Larry boarded a makeshift aircraft ,
293,2,3,2,11,"comprising a lawn chair, ",1,10,"made of a lawn chair, ",
294,2,3,2,12,"a seat belt, ",1,11,a seat belt,
295,2,3,2,13,and forty-odd weather balloons. ,1,12,and forty-odd weather balloons,changed 40 to forty
296,2,3,2,14,"Armed with a pellet gun, ",1,16,"Armed with a pellet gun, ",
297,2,3,2,15,"a CB radio, ",1,17,CB radio,
298,2,3,2,16,"and a cooler full of sandwiches, ",1,18,and a cooler full of sandwiches ,
299,2,3,2,17,he released the line that tethered his craft ,1,13,When he released the tether holding the makeshift craft ,
300,2,3,2,18,"to his Jeep, ",1,14,to his Jeep,
301,2,3,2,19,"rose to a height of thirty feet or so, ",1,15,he rose about 30 feet in the air,
302,2,3,2,20,and had himself a little picnic. ,1,19,he had himself a nice little lunch,
303,2,3,2,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",0,,,
304,2,3,2,22,just as easy as could be.,0,,,
305,2,3,2,23,"But Larry, it would seem, was not so good with physics. ",1,20,"Turns out, Larry is not a great physicist",
306,2,3,2,24,"When he released the tether, his craft rose ",1,21,When he untied the tether,
307,2,3,2,25,"15,000 feet in the air. ",1,22,"he rose about 15,000 feet in the air",
308,2,3,2,26,"According to some reports, ",0,,,
309,2,3,2,27,"he didn't dare shoot out the balloons, ",1,23,He did not shoot down anymore balloons ,
310,2,3,2,28,for fear the chair would tip. ,1,24,for the fear of the chair tipping. ,
311,2,3,2,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,25,Eventually he came to the approach section of the Long Beach airport,
312,2,3,2,30,disrupting air traffic. ,0,,,
313,2,3,2,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,0,,,
314,2,3,2,32,"a man in a lawn chair with a gun, ",1,26,"a man sitting in a lawn chair with a gun, ",
315,2,3,2,33,some three miles above the ground. ,1,27,three miles above the ground. ,
316,2,3,2,34,"He did finally touch down safely, ",1,28,Larry eventually touched down safely,
317,2,3,2,35,though not before getting tangled in some power lines ,0,,,
318,2,3,2,36,and knocking out power in the entire Long Beach area. ,0,,,miscounted in orig data excluded here
319,2,3,2,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,30,They arrested him,
320,2,3,2,38,Seems the FAA took umbrage with his violation of restricted airspace.,1,29,"However, the FAA seemed to have umbrage about Larry disrupting airspace",
321,2,3,2,39,"But by the time they nabbed him, the story had spread, ",1,31,but not before word could spread about the incident. ,
322,2,3,2,40,and a few crack reporters witnessed his arrest. ,0,,,
323,2,3,2,41,One of those reporters asked why he'd done it. ,1,32,"One reporter asked him, “why did you do it?” ",
324,2,3,2,42,Larry's response? ,0,,,
325,2,3,2,43,"""A man can't just sit around.""",0,,,miscounted in orig data excluded here
326,2,3,3,1,Larry Walters had a dream that he could fly.  ,0,,,
327,2,3,3,2,"The problem was that Larry's vision was poor, ",0,,,
328,2,3,3,3,and he was thus ill-suited to become a pilot. ,0,,,
329,2,3,3,4,"Most people, faced with similar limitations, might let go of such a dream.",0,,,
330,2,3,3,5,Larry Walters was not most people. ,0,,,
331,2,3,3,6,On a sunny summer day ,0,,,
332,2,3,3,7,"in 1982, ",0,,,
333,2,3,3,8,in his modest backyard ,0,,,
334,2,3,3,9,"in San Pedro, ",0,,,
335,2,3,3,10,Larry boarded a makeshift aircraft ,0,,,
336,2,3,3,11,"comprising a lawn chair, ",0,,,
337,2,3,3,12,"a seat belt, ",0,,,
338,2,3,3,13,and forty-odd weather balloons. ,0,,,
339,2,3,3,14,"Armed with a pellet gun, ",0,,,
340,2,3,3,15,"a CB radio, ",0,,,
341,2,3,3,16,"and a cooler full of sandwiches, ",0,,,
342,2,3,3,17,he released the line that tethered his craft ,0,,,
343,2,3,3,18,"to his Jeep, ",0,,,
344,2,3,3,19,"rose to a height of thirty feet or so, ",0,,,
345,2,3,3,20,and had himself a little picnic. ,0,,,
346,2,3,3,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",0,,,
347,2,3,3,22,just as easy as could be.,0,,,
348,2,3,3,23,"But Larry, it would seem, was not so good with physics. ",0,,,
349,2,3,3,24,"When he released the tether, his craft rose ",0,,,
350,2,3,3,25,"15,000 feet in the air. ",0,,,
351,2,3,3,26,"According to some reports, ",0,,,
352,2,3,3,27,"he didn't dare shoot out the balloons, ",0,,,
353,2,3,3,28,for fear the chair would tip. ,0,,,
