,subject,story,timeTest,serialPos,origText,recalled,posRec,recText,Unnamed: 8
73,21,1,2,33,The old man crept out of the bushes and down to the shore,0,,,
74,21,1,2,34,"Sure enough, the bear had left six large trout for him",0,,,
75,21,1,2,35,He looked over at the bear,0,,,
76,21,1,2,36,It was standing at the edge of the wood watching,0,,,
77,21,1,2,37,"""Thanks a lot,"" the old man called to the bear",0,,,
78,21,1,2,38,The bear waved the now-clean paw at the old man,0,,,
79,21,1,2,39,and disappeared into the thicket,0,,,
80,21,1,2,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",0,,,
81,21,1,2,41,The old man never hunted bears again,0,,,
82,21,1,3,1,One fine day an old Maine man was fishing ,0,,,
83,21,1,3,2,on his favorite lake ,0,,,
84,21,1,3,3,and catching very little,1,1,didn’t catch any fish,
85,21,1,3,4,"Finally, he gave up",0,,,
86,21,1,3,5,and walked back along the shore to his fishing shack,0,,,
87,21,1,3,6,"When he got close to the front door, he saw it was open.",0,,,
88,21,1,3,7,"Being of a suspicious nature, he walked to the door quietly and looked inside",0,,,
89,21,1,3,8,There was a big black bear,0,,,
90,21,1,3,9,It was just pulling the cork out of his molasses jug with its teeth,0,,,
91,21,1,3,10,The molasses spilled all over the floor,0,,,
92,21,1,3,11,"and the bear rubbed his paw in it, smearing it all over",0,,,
93,21,1,3,12,"When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore",0,,,
94,21,1,3,13,Standing on its hind legs,0,,,
95,21,1,3,14,it held up the paw full of molasses,0,,,
96,21,1,3,15,Soon all the flies and bugs and mosquitoes were swarming,0,,,
97,21,1,3,16,all over the sticky sweet paw,0,,,
98,21,1,3,17,Then the bear waded into the water,1,2,The bear was in the water ,
99,21,1,3,18,with his sticky paw full of bugs,1,4,Flies were attracted to the molasses on his hand,
100,21,1,3,19,It held the paw out over the water,1,3,with his hand held above the lake,
101,21,1,3,20,"Suddenly, a big trout came jumping out of the water trying to get to the flies",0,,,
102,21,1,3,21,The bear gave it a swat and it flew to the shore and flopped there,0,,,
103,21,1,3,22,"Then another fish jumped into the air after the flies, followed swiftly by another",1,5,Fish were attracted to the flies and would jump up and out of the water to try and catch the bugs,
104,21,1,3,23,"Every time a fish jumped after his paw, the bear cuffed it ashore",1,6,The bear swatted the fish when they jumped up ,
105,21,1,3,24,Soon it had a large pile,0,,,
106,21,1,3,25,The old man had caught nothing,0,,,
107,21,1,3,26,He watched that bear eat half a dozen trout,0,,,
108,21,1,3,27,his stomach rumbling,0,,,
109,21,1,3,28,All he had for dinner was some bread and what was left of the molasses,0,,,
110,21,1,3,29,Finally the bear paused in his eating,0,,,
111,21,1,3,30,and looked over to the bushes where the old man was hidden,0,,,
112,21,1,3,31,The bear stood up and laid the remaining fish in a row,0,,,
113,21,1,3,32,Then it walked away up the shore,1,7,and left,
114,21,1,3,33,The old man crept out of the bushes and down to the shore,0,,,
115,21,1,3,34,"Sure enough, the bear had left six large trout for him",0,,,
116,21,1,3,35,He looked over at the bear,0,,,
117,21,1,3,36,It was standing at the edge of the wood watching,0,,,
118,21,1,3,37,"""Thanks a lot,"" the old man called to the bear",0,,,
119,21,1,3,38,The bear waved the now-clean paw at the old man,0,,,
120,21,1,3,39,and disappeared into the thicket,0,,,
121,21,1,3,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",0,,,
122,21,1,3,41,The old man never hunted bears again,0,,,
123,21,2,1,1,I was shopping at my local supermarket,1,1,I was shopping at my local grocery store ,
124,21,2,1,2,as I normally have for years.,1,2,as I always do,
125,21,2,1,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,3,I had just shopped for about two weeks worth of groceries,
126,21,2,1,4,and was headed toward the register to pay for my groceries.,0,,,
127,21,2,1,5,I reached into my back right pocket,0,,,
128,21,2,1,6,to grab the money to pay,1,4,to grab the money ,
129,21,2,1,7,and noticed that there was no money in there.,1,5,but it wasn’t there,
130,21,2,1,8,I started to get nervous.,1,6,I got nervous,
131,21,2,1,9,I knew my pocket book was in the car ,1,7,I remembered the pocket book I left in the car ,
132,21,2,1,10,and I was sure I had put the money in my back right pocket.,1,8,knew that I had put my money in my pocket,
133,21,2,1,11,"I look at cashier with a confused look,",0,,,
134,21,2,1,12,not knowing what to do.,0,,,
135,21,2,1,13,There were people behind me on the line ,0,,,
136,21,2,1,14,and I immediately thought about the money I left in the car,1,9,I thought about the rest of the money ,
137,21,2,1,15,that was intended to pay rent this month.,1,10,which was for my month’s rent,
138,21,2,1,16,She told me to speak with the courtesy counter.,1,11,The cash register lady told me to ask the courtesy counter,
139,21,2,1,17,"I laughed and said,",1,12,I laughed and said ,
140,21,2,1,18,"""But it was cash, no one would hand that in!""  ",1,13,"its money, who would turn that in",
141,21,2,1,19,I decided that there was no harm in checking ,1,14,It was worth a shot,
142,21,2,1,20,so I walked up to a woman behind the counter ,1,15,so I went over to the courtesy counter ,
143,21,2,1,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,16,asked if anybody had turned in any money,
144,21,2,1,22,"She asked ""How much?""  ",1,18,How much?”  ,
145,21,2,1,23,My face then lit up.,1,19,I got so excited,
146,21,2,1,24,"""$200 ",1,20,200,
147,21,2,1,25,"in the form of twenty dollar bills."" I replied.",1,21,in the form of twenty dollar bills. ,
148,21,2,1,26,"She said, ""Actually, yes, someone did!""  ",1,17,"The lady replied, “yes, actually somebody has! ",not counted in orig data counted here
149,21,2,1,27,I was so surprised! ,0,,,
150,21,2,1,28,"""Who? I want to thank them.""  ",1,22,"I asked the women, “who turned in the money? I want to thank them!” ",
151,21,2,1,29,She points to a young girl ,1,23;25,She pointed to a;girl,
152,21,2,1,30,about 10 years old ,1,24,ten year old ,changed 10 to ten
153,21,2,1,31,"and says, ""She did."" ",0,,,
154,21,2,1,32,I walked over to the mom,1,26,I ran over to the mom ,
155,21,2,1,33,and hugged her.,1,27,and hug her,
156,21,2,1,34,"She said, ""It wasn't me, it was my daughter"". ",1,28,"The mom pointed to the little girl and said, “it was all her.”  ",
157,21,2,1,35,"I was so happy, ",1,29,I was so excited ,
158,21,2,1,36,I was almost in tears. ,1,30,I was almost in tears,
159,21,2,1,37,I decided in those moments to do my duty ,1,31,I decided from that moment on,
160,21,2,1,38,to pay forward this act of kindness ,1,33,pay forward any acts of kindness,
161,21,2,1,39,every opportunity I had.,1,32,that I would always ,
162,21,2,2,1,I was shopping at my local supermarket,1,1,I was shopping at my local grocery store ,
163,21,2,2,2,as I normally have for years.,1,2,as I had done for years,
164,21,2,2,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,3,I had just got about two weeks worth of groceries ,
165,21,2,2,4,and was headed toward the register to pay for my groceries.,1,4,was going to the register to pay,
166,21,2,2,5,I reached into my back right pocket,1,5,I reached into my back right pocket ,
167,21,2,2,6,to grab the money to pay,1,6,to grab the money ,
168,21,2,2,7,and noticed that there was no money in there.,1,7,but it wasn’t there,
169,21,2,2,8,I started to get nervous.,1,8,I started to get nervous,
170,21,2,2,9,I knew my pocket book was in the car ,1,9,I thought back to the check book in the car ,changed though to thought
171,21,2,2,10,and I was sure I had put the money in my back right pocket.,1,10,knew that I had taken the money out and put it in my pocket,
172,21,2,2,11,"I look at cashier with a confused look,",1,13,I gave the cashier and weird look ,
173,21,2,2,12,not knowing what to do.,0,,,
174,21,2,2,13,There were people behind me on the line ,0,,,
175,21,2,2,14,and I immediately thought about the money I left in the car,1,11,I thought the rest of the money that was in the car ,
176,21,2,2,15,that was intended to pay rent this month.,1,12,that was supposed to pay for rent,changed suppose to supposed
177,21,2,2,16,She told me to speak with the courtesy counter.,1,14,she told me to go check at the courtesy counter,
178,21,2,2,17,"I laughed and said,",1,15,I laughed and said ,
179,21,2,2,18,"""But it was cash, no one would hand that in!""  ",1,16,"“but it’s money, no one will hand that in!”",
180,21,2,2,19,I decided that there was no harm in checking ,1,17,I figured it was worth a shot ,
181,21,2,2,20,so I walked up to a woman behind the counter ,1,18,went to the lady at the courtesy counter,
182,21,2,2,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,19,I asked if anybody had turned in any money,
183,21,2,2,22,"She asked ""How much?""  ",1,21,How much?”  ,
184,21,2,2,23,My face then lit up.,1,22,I got excited!  ,
185,21,2,2,24,"""$200 ",1,23,200,
186,21,2,2,25,"in the form of twenty dollar bills."" I replied.",1,24,"in the form of twenty dollar bills,” I replied",
187,21,2,2,26,"She said, ""Actually, yes, someone did!""  ",1,20,"She replied, “yes, actually somebody has! ",
188,21,2,2,27,I was so surprised! ,0,,,
189,21,2,2,28,"""Who? I want to thank them.""  ",1,25,who turned it in? I want to thank them,
190,21,2,2,29,She points to a young girl ,1,26,She pointed to a girl ,
191,21,2,2,30,about 10 years old ,1,27, about ten years old,changed 10 to ten
192,21,2,2,31,"and says, ""She did."" ",0,,,
193,21,2,2,32,I walked over to the mom,1,28,I ran over and gave the mom ,
194,21,2,2,33,and hugged her.,1,29,a hug,
195,21,2,2,34,"She said, ""It wasn't me, it was my daughter"". ",1,30,"but the mom responded, “it wasn’t me, it was my daughter.”  ",
196,21,2,2,35,"I was so happy, ",0,,,
197,21,2,2,36,I was almost in tears. ,0,,,
198,21,2,2,37,I decided in those moments to do my duty ,1,31,From the day I decided ,
199,21,2,2,38,to pay forward this act of kindness ,1,32,to pay forward the act of kindness ,
200,21,2,2,39,every opportunity I had.,1,33,every opportunity that I had,
201,21,2,3,1,I was shopping at my local supermarket,0,,,
202,21,2,3,2,as I normally have for years.,0,,,
203,21,2,3,3,"One particular day, I had done about 2 weeks’ worth of shopping",0,,,
204,21,2,3,4,and was headed toward the register to pay for my groceries.,0,,,
205,21,2,3,5,I reached into my back right pocket,0,,,
206,21,2,3,6,to grab the money to pay,1,1,As I went to grab my wallet ,
207,21,2,3,7,and noticed that there was no money in there.,1,2,I noticed it wasn’t there,
208,21,2,3,8,I started to get nervous.,0,,,
209,21,2,3,9,I knew my pocket book was in the car ,0,,,
210,21,2,3,10,and I was sure I had put the money in my back right pocket.,1,4,I remembered having taken the money out ,
211,21,2,3,11,"I look at cashier with a confused look,",0,,,
212,21,2,3,12,not knowing what to do.,1,3,I didn’t know what to do,
213,21,2,3,13,There were people behind me on the line ,1,,,
214,21,2,3,14,and I immediately thought about the money I left in the car,0,,,
215,21,2,3,15,that was intended to pay rent this month.,1,5,all that was left was my rent check,
216,21,2,3,16,She told me to speak with the courtesy counter.,1,6,the cashier suggested that I go to the help desk ,
217,21,2,3,17,"I laughed and said,",1,7,I laughed and said ,
218,21,2,3,18,"""But it was cash, no one would hand that in!""  ",0,,,
219,21,2,3,19,I decided that there was no harm in checking ,1,8,Nevertheless I decided to ,
220,21,2,3,20,so I walked up to a woman behind the counter ,1,9,go to the desk ,
221,21,2,3,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,10,ask the woman there if anyone had returned any money,
222,21,2,3,22,"She asked ""How much?""  ",1,12,asked how much,
223,21,2,3,23,My face then lit up.,0,,,
224,21,2,3,24,"""$200 ",0,,,
225,21,2,3,25,"in the form of twenty dollar bills."" I replied.",1,13,in twenty dollar bills,changed $20 to twenty dollar
226,21,2,3,26,"She said, ""Actually, yes, someone did!""  ",1,11,"To my surprise, she said yes ",
227,21,2,3,27,I was so surprised! ,0,,,
228,21,2,3,28,"""Who? I want to thank them.""  ",0,,,
229,21,2,3,29,She points to a young girl ,1,14,She pointed at a little girl,
230,21,2,3,30,about 10 years old ,0,,,
231,21,2,3,31,"and says, ""She did."" ",0,,,
232,21,2,3,32,I walked over to the mom,1,16,I ran over to the girl’s mother ,
233,21,2,3,33,and hugged her.,1,17,and gave her a hug,
234,21,2,3,34,"She said, ""It wasn't me, it was my daughter"". ",1,18,"The mom pointed to her daughter and said “it was not me, it was all her.” ",
235,21,2,3,35,"I was so happy, ",0,,,
236,21,2,3,36,I was almost in tears. ,1,15,I was almost in tear,
237,21,2,3,37,I decided in those moments to do my duty ,0,,,
238,21,2,3,38,to pay forward this act of kindness ,1,19,I decided I would always try to reciprocate the same kindness ,
239,21,2,3,39,every opportunity I had.,1,20,whenever I had the chance,
240,21,3,1,1,Larry Walters had a dream that he could fly.  ,1,,Larry Walters had a dream to fly,
241,21,3,1,2,"The problem was that Larry's vision was poor, ",1,,Yet he had poor vision,
242,21,3,1,3,and he was thus ill-suited to become a pilot. ,1,,and thus was ill-suited to become  a pilot,
243,21,3,1,4,"Most people, faced with similar limitations, might let go of such a dream.",1,,"For more people, that would limit their dream of flying",
244,21,3,1,5,Larry Walters was not most people. ,1,,"However, Larry was not like most people",
245,21,3,1,6,On a sunny summer day ,1,,In the summer ,
246,21,3,1,7,"in 1982, ",1,,of 1982,
247,21,3,1,8,in his modest backyard ,1,,in his modest backyard ,
248,21,3,1,9,"in San Pedro, ",1,,in San Pedro,
249,21,3,1,10,Larry boarded a makeshift aircraft ,0,,,
250,21,3,1,11,"comprising a lawn chair, ",1,,Larry set up a chair ,
251,21,3,1,12,"a seat belt, ",0,,,
252,21,3,1,13,and forty-odd weather balloons. ,1,,old weather balloons. ,
253,21,3,1,14,"Armed with a pellet gun, ",1,,"Equipped with a pellet gun, ",
254,21,3,1,15,"a CB radio, ",1,,a CB radio,
255,21,3,1,16,"and a cooler full of sandwiches, ",0,,,
256,21,3,1,17,he released the line that tethered his craft ,0,,,
257,21,3,1,18,"to his Jeep, ",1,,"onto his Jeep, ",
258,21,3,1,19,"rose to a height of thirty feet or so, ",0,,,
259,21,3,1,20,and had himself a little picnic. ,1,,eat lunch,
260,21,3,1,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,,shot a few balloons ,
261,21,3,1,22,just as easy as could be.,0,,,
262,21,3,1,23,"But Larry, it would seem, was not so good with physics. ",1,,Yet Larry wasn’t so good at physics,
263,21,3,1,24,"When he released the tether, his craft rose ",1,,"However, he quickly rose ",
264,21,3,1,25,"15,000 feet in the air. ",1,,"15,000 feet in the air",changed ft to feet
265,21,3,1,26,"According to some reports, ",1,,Some reports said ,
266,21,3,1,27,"he didn't dare shoot out the balloons, ",1,,he was too afraid to shoot balloons ,changed shot to shoot
267,21,3,1,28,for fear the chair would tip. ,0,,,
268,21,3,1,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,,Larry quickly drifting towards the Long Beach airport. ,
269,21,3,1,30,disrupting air traffic. ,1,,he was getting caught up in air traffic,
270,21,3,1,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,,Just image waiting for you flight and seeing ,
271,21,3,1,32,"a man in a lawn chair with a gun, ",1,,a man in a lawn chair armed with  a gun,
272,21,3,1,33,some three miles above the ground. ,0,,,
273,21,3,1,34,"He did finally touch down safely, ",1,,He eventually landed in Long Beach.,
274,21,3,1,35,though not before getting tangled in some power lines ,0,,,
275,21,3,1,36,and knocking out power in the entire Long Beach area. ,0,,,
276,21,3,1,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,,arrested him,
277,21,3,1,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
278,21,3,1,39,"But by the time they nabbed him, the story had spread, ",1,," By the time he landed, he story had spread",
279,21,3,1,40,and a few crack reporters witnessed his arrest. ,0,,,
280,21,3,1,41,One of those reporters asked why he'd done it. ,1,,Some asked why he had done it,
281,21,3,1,42,Larry's response? ,0,,,
282,21,3,1,43,"""A man can't just sit around.""",0,,,
283,21,3,2,1,Larry Walters had a dream that he could fly.  ,1,1,Larry Walters had a dream that he could fly,
284,21,3,2,2,"The problem was that Larry's vision was poor, ",1,2,Yet Larry had poor vision,
285,21,3,2,3,and he was thus ill-suited to become a pilot. ,1,3,and thus was ill-suited to become a pilot.  ,
286,21,3,2,4,"Most people, faced with similar limitations, might let go of such a dream.",1,4,"Most people, faced with similar implications, would let their dream go",
287,21,3,2,5,Larry Walters was not most people. ,1,5,Larry was not most people,
288,21,3,2,6,On a sunny summer day ,1,6,On a sunny summer day ,
289,21,3,2,7,"in 1982, ",1,7,"in 1982, ",
290,21,3,2,8,in his modest backyard ,0,,,
291,21,3,2,9,"in San Pedro, ",0,,,
292,21,3,2,10,Larry boarded a makeshift aircraft ,1,8,Larry built a makeshift aircraft,
293,21,3,2,11,"comprising a lawn chair, ",1,9,made from a lawn chair,
294,21,3,2,12,"a seat belt, ",1,10,a seat belt,
295,21,3,2,13,and forty-odd weather balloons. ,1,11,thirty old weather balloons,
296,21,3,2,14,"Armed with a pellet gun, ",1,12,"Equipped with a pellet gun, ",
297,21,3,2,15,"a CB radio, ",1,13,a CB radio,
298,21,3,2,16,"and a cooler full of sandwiches, ",1,14,"some sandwiches, ",
299,21,3,2,17,he released the line that tethered his craft ,1,15,Larry untethered the rope that he attached ,
300,21,3,2,18,"to his Jeep, ",1,16,"to his Jeep, ",
301,21,3,2,19,"rose to a height of thirty feet or so, ",1,17,quickly rose thirty or forty feet in the air,changed fourty to forty
302,21,3,2,20,and had himself a little picnic. ,1,18,He expected to have lunch ,
303,21,3,2,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,19,"then shoot a few balloons, lowering back down to Earth ",
304,21,3,2,22,just as easy as could be.,0,,,
305,21,3,2,23,"But Larry, it would seem, was not so good with physics. ",1,20,But Larry was not good at physics,
306,21,3,2,24,"When he released the tether, his craft rose ",0,,,
307,21,3,2,25,"15,000 feet in the air. ",1,21,"Instead he rose 15,000 feet in the air ",changed ft to feet
308,21,3,2,26,"According to some reports, ",0,,,
309,21,3,2,27,"he didn't dare shoot out the balloons, ",1,22,he was afraid to shoot any balloons ,
310,21,3,2,28,for fear the chair would tip. ,0,,,
311,21,3,2,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,23,"Eventually he made his way to the Long Beach Airport, ",
312,21,3,2,30,disrupting air traffic. ,1,24,where he got caught up in air traffic.  ,
313,21,3,2,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,25,Just imagine waiting for your flight and seeing ,
314,21,3,2,32,"a man in a lawn chair with a gun, ",1,26,a man in a lawn chair armed with a gun,
315,21,3,2,33,some three miles above the ground. ,0,,,
316,21,3,2,34,"He did finally touch down safely, ",1,27,Larry eventually made it down,
317,21,3,2,35,though not before getting tangled in some power lines ,1,28,getting caught in power lines on his way down,
318,21,3,2,36,and knocking out power in the entire Long Beach area. ,0,,,
319,21,3,2,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,29,"By the time he landed, as expected, he was arrested",
320,21,3,2,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
321,21,3,2,39,"But by the time they nabbed him, the story had spread, ",0,,,
322,21,3,2,40,and a few crack reporters witnessed his arrest. ,0,,,
323,21,3,2,41,One of those reporters asked why he'd done it. ,1,30,"Some reports were there to see his arrest. Some asked him why he had done it, ",
324,21,3,2,42,Larry's response? ,0,,,
325,21,3,2,43,"""A man can't just sit around.""",1,31,“a man can’t just sit around,changed aorun to around
326,21,3,3,1,Larry Walters had a dream that he could fly.  ,0,,,
327,21,3,3,2,"The problem was that Larry's vision was poor, ",0,,,
328,21,3,3,3,and he was thus ill-suited to become a pilot. ,0,,,
329,21,3,3,4,"Most people, faced with similar limitations, might let go of such a dream.",1,1,"For some men, they would have given up their dream",
330,21,3,3,5,Larry Walters was not most people. ,1,2,"however, Jerry was not one of these men.",
331,21,3,3,6,On a sunny summer day ,1,4,on one summer day ,
332,21,3,3,7,"in 1982, ",0,,,
333,21,3,3,8,in his modest backyard ,1,3,in his backyard ,
334,21,3,3,9,"in San Pedro, ",0,,,
335,21,3,3,10,Larry boarded a makeshift aircraft ,0,,,
336,21,3,3,11,"comprising a lawn chair, ",1,5,out of a lawn chair,
337,21,3,3,12,"a seat belt, ",0,,,
338,21,3,3,13,and forty-odd weather balloons. ,0,,,
339,21,3,3,14,"Armed with a pellet gun, ",0,,,
340,21,3,3,15,"a CB radio, ",0,,,
341,21,3,3,16,"and a cooler full of sandwiches, ",0,,,
342,21,3,3,17,he released the line that tethered his craft ,0,,,
343,21,3,3,18,"to his Jeep, ",1,6,to the back of his Jeep,
344,21,3,3,19,"rose to a height of thirty feet or so, ",0,,,
345,21,3,3,20,and had himself a little picnic. ,0,,,
346,21,3,3,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,7,He thought he’d just a bit in the air and then be able to pop the balloons and go back down. ,
347,21,3,3,22,just as easy as could be.,0,,,
348,21,3,3,23,"But Larry, it would seem, was not so good with physics. ",0,,,
349,21,3,3,24,"When he released the tether, his craft rose ",0,,,
350,21,3,3,25,"15,000 feet in the air. ",0,,,
351,21,3,3,26,"According to some reports, ",0,,,
352,21,3,3,27,"he didn't dare shoot out the balloons, ",0,,,
353,21,3,3,28,for fear the chair would tip. ,0,,,
354,21,3,3,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",0,,,
355,21,3,3,30,disrupting air traffic. ,1,8,where he interfered with plane traffic,
356,21,3,3,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,9,Just imagine looking out the window of a plane and seeing ,
357,21,3,3,32,"a man in a lawn chair with a gun, ",1,10,a man with a gun sitting in a lawn chair. ,
358,21,3,3,33,some three miles above the ground. ,0,,,
359,21,3,3,34,"He did finally touch down safely, ",0,,,
360,21,3,3,35,though not before getting tangled in some power lines ,1,11,Soon Jerry had gotten tangled in wire ,
361,21,3,3,36,and knocking out power in the entire Long Beach area. ,0,,,
362,21,3,3,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,13,The police were also there ready to arrest him,
363,21,3,3,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
364,21,3,3,39,"But by the time they nabbed him, the story had spread, ",1,12,The news crew had gotten word of the incident before he landed and was waiting for him on the ground,
365,21,3,3,40,and a few crack reporters witnessed his arrest. ,0,,,
366,21,3,3,41,One of those reporters asked why he'd done it. ,1,14,One camera man got to talk to him and asked him why he did it. ,
367,21,3,3,42,Larry's response? ,0,,,
368,21,3,3,43,"""A man can't just sit around.""",1,15,“a man can’t just sit around.”,
369,21,4,1,1,"At breakfast, ",1,1,At breakfast,
