,subject,story,timeTest,serialPos,origText,recalled,posRec,recText,Unnamed: 8
78,16,1,2,38,The bear waved the now-clean paw at the old man,0,,,"Miscounted in orig data, excluded here"
79,16,1,2,39,and disappeared into the thicket,1,,he lumbered off,
80,16,1,2,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",0,,,
81,16,1,2,41,The old man never hunted bears again,1,,"From that day forward, the man never hunted bears again",Changed formward to forward
82,16,1,3,1,One fine day an old Maine man was fishing ,0,,,
83,16,1,3,2,on his favorite lake ,1,1,at his favorite lake ,
84,16,1,3,3,and catching very little,0,,,
85,16,1,3,4,"Finally, he gave up",0,,,
86,16,1,3,5,and walked back along the shore to his fishing shack,0,,,
87,16,1,3,6,"When he got close to the front door, he saw it was open.",0,,,
88,16,1,3,7,"Being of a suspicious nature, he walked to the door quietly and looked inside",0,,,
89,16,1,3,8,There was a big black bear,0,,,
90,16,1,3,9,It was just pulling the cork out of his molasses jug with its teeth,0,,,
91,16,1,3,10,The molasses spilled all over the floor,0,,,
92,16,1,3,11,"and the bear rubbed his paw in it, smearing it all over",1,3,The bear rubbed his paw in the puddle of honey ,
93,16,1,3,12,"When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore",1,2;4,"When the man shrieked with surprise, the bear dropped the honey pot, which shattered on the floor;lumbered down to the lake",
94,16,1,3,13,Standing on its hind legs,0,,,
95,16,1,3,14,it held up the paw full of molasses,0,,,
96,16,1,3,15,Soon all the flies and bugs and mosquitoes were swarming,0,,,
97,16,1,3,16,all over the sticky sweet paw,1,5,his sticky paw ,
98,16,1,3,17,Then the bear waded into the water,0,,,
99,16,1,3,18,with his sticky paw full of bugs,0,,,
100,16,1,3,19,It held the paw out over the water,1,6,the bear waved his paw over the river water,
101,16,1,3,20,"Suddenly, a big trout came jumping out of the water trying to get to the flies",1,7,caught multiple fish who leapt up toward his sticky paw,
102,16,1,3,21,The bear gave it a swat and it flew to the shore and flopped there,0,,,
103,16,1,3,22,"Then another fish jumped into the air after the flies, followed swiftly by another",0,,,
104,16,1,3,23,"Every time a fish jumped after his paw, the bear cuffed it ashore",0,,,
105,16,1,3,24,Soon it had a large pile,0,,,
106,16,1,3,25,The old man had caught nothing,0,,,
107,16,1,3,26,He watched that bear eat half a dozen trout,0,,,
108,16,1,3,27,his stomach rumbling,0,,,
109,16,1,3,28,All he had for dinner was some bread and what was left of the molasses,0,,,
110,16,1,3,29,Finally the bear paused in his eating,0,,,
111,16,1,3,30,and looked over to the bushes where the old man was hidden,0,,,
112,16,1,3,31,The bear stood up and laid the remaining fish in a row,0,,,
113,16,1,3,32,Then it walked away up the shore,0,,,
114,16,1,3,33,The old man crept out of the bushes and down to the shore,0,,,
115,16,1,3,34,"Sure enough, the bear had left six large trout for him",1,8,"Next, the bear tossed his fish into a pile onto the shore, but left a row of six fish behind for the man",Changed 6 to six
116,16,1,3,35,He looked over at the bear,1,9,he gratefully acknowledged the bear,
117,16,1,3,36,It was standing at the edge of the wood watching,0,,,
118,16,1,3,37,"""Thanks a lot,"" the old man called to the bear",0,,,
119,16,1,3,38,The bear waved the now-clean paw at the old man,0,,,
120,16,1,3,39,and disappeared into the thicket,1,10,who lumbered off into the distant forest ,Not counted in orig data but counted here
121,16,1,3,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",0,,,
122,16,1,3,41,The old man never hunted bears again,0,,,
123,16,2,1,1,I was shopping at my local supermarket,1,1,One day I was shopping at my local supermarket ,
124,16,2,1,2,as I normally have for years.,0,,,
125,16,2,1,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,2,had just gathered about two weeks worth of groceries. ,changed 2 to two
126,16,2,1,4,and was headed toward the register to pay for my groceries.,0,,,
127,16,2,1,5,I reached into my back right pocket,1,3,I reached into my right back pocket ,
128,16,2,1,6,to grab the money to pay,1,4,to retrieve the money I had received from my last paycheck,
129,16,2,1,7,and noticed that there was no money in there.,1,6,after discovering that the money was gone,
130,16,2,1,8,I started to get nervous.,1,5,I began to get nervous,
131,16,2,1,9,I knew my pocket book was in the car ,0,,,Miscounted in orig data excluded here
132,16,2,1,10,and I was sure I had put the money in my back right pocket.,1,9,I was positive I had removed the money from my pocket book back in the car,
133,16,2,1,11,"I look at cashier with a confused look,",1,11,I look at the clerk in confusion,
134,16,2,1,12,not knowing what to do.,0,,,
135,16,2,1,13,There were people behind me on the line ,1,10,"A line of customers was forming, ",
136,16,2,1,14,and I immediately thought about the money I left in the car,1,7,began to think about the cash I had left behind in the car ,
137,16,2,1,15,that was intended to pay rent this month.,1,8,to pay this month’s rent,
138,16,2,1,16,She told me to speak with the courtesy counter.,1,12,who encouraged me to visit the courtesy desk to inquire about the lost cash,
139,16,2,1,17,"I laughed and said,",0,,,
140,16,2,1,18,"""But it was cash, no one would hand that in!""  ",1,14,that no one would have turned in cash,
141,16,2,1,19,I decided that there was no harm in checking ,1,13;15,Despite my assumption;I visited the courtesy desk ,
142,16,2,1,20,so I walked up to a woman behind the counter ,0,,,
143,16,2,1,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",0,,,
144,16,2,1,22,"She asked ""How much?""  ",0,,,
145,16,2,1,23,My face then lit up.,0,,,
146,16,2,1,24,"""$200 ",1,17,200,
147,16,2,1,25,"in the form of twenty dollar bills."" I replied.",1,18,"in cash, paid in twenty dollar bills",changed 20 to twenty
148,16,2,1,26,"She said, ""Actually, yes, someone did!""  ",0,,,Miscounted in orig data excluded here
149,16,2,1,27,I was so surprised! ,0,,,
150,16,2,1,28,"""Who? I want to thank them.""  ",0,,,
151,16,2,1,29,She points to a young girl ,0,,,
152,16,2,1,30,about 10 years old ,1,16,ten years old ,changed 10 to ten
153,16,2,1,31,"and says, ""She did."" ",0,,,
154,16,2,1,32,I walked over to the mom,0,,,
155,16,2,1,33,and hugged her.,0,,,
156,16,2,1,34,"She said, ""It wasn't me, it was my daughter"". ",0,,,
157,16,2,1,35,"I was so happy, ",0,,,
158,16,2,1,36,I was almost in tears. ,0,,,
159,16,2,1,37,I decided in those moments to do my duty ,0,,,
160,16,2,1,38,to pay forward this act of kindness ,1,19,and vowed to pay this kindness forward in the future,
161,16,2,1,39,every opportunity I had.,0,,,
162,16,2,2,1,I was shopping at my local supermarket,1,1,One day I was shopping at my local supermarket ,
163,16,2,2,2,as I normally have for years.,1,2,as I had been doing for years,
164,16,2,2,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,3,After collecting about two weeks worth of groceries,
165,16,2,2,4,and was headed toward the register to pay for my groceries.,0,,,
166,16,2,2,5,I reached into my back right pocket,1,4,I reached in my right back pocket to retrieve the cash that I had recently received from my last paycheck,
167,16,2,2,6,to grab the money to pay,1,,,
168,16,2,2,7,and noticed that there was no money in there.,1,6,after discovering that the cash was no longer there,
169,16,2,2,8,I started to get nervous.,1,5,I began to get nervous ,
170,16,2,2,9,I knew my pocket book was in the car ,0,,,
171,16,2,2,10,and I was sure I had put the money in my back right pocket.,1,9,I was convinced that I had removed the money from my pocket book earlier back in my car,
172,16,2,2,11,"I look at cashier with a confused look,",1,10,I anxiously looked at the clerk in confusion,
173,16,2,2,12,not knowing what to do.,0,,,
174,16,2,2,13,There were people behind me on the line ,1,11,as a line of customers began forming behind me,
175,16,2,2,14,and I immediately thought about the money I left in the car,1,7,thought about the cash that was left behind in my car ,
176,16,2,2,15,that was intended to pay rent this month.,1,8,to pay this month’s rent. ,
177,16,2,2,16,She told me to speak with the courtesy counter.,1,12,The cashier encouraged me to inquire at the courtesy desk,
178,16,2,2,17,"I laughed and said,",1,13,but I laughed and exclaimed that ,
179,16,2,2,18,"""But it was cash, no one would hand that in!""  ",1,14,“no one would turn in cash!” ,
180,16,2,2,19,I decided that there was no harm in checking ,1,15,"However, I decided that it wouldn’t hurt to check",
181,16,2,2,20,so I walked up to a woman behind the counter ,0,,,
182,16,2,2,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,16,asked if any cash had been recently turned in by fellow shoppers today. ,
183,16,2,2,22,"She asked ""How much?""  ",1,17,The clerk asked how much ,
184,16,2,2,23,My face then lit up.,0,,,
185,16,2,2,24,"""$200 ",1,20,200,
186,16,2,2,25,"in the form of twenty dollar bills."" I replied.",1,21,in twenty-dollar bills ,changed 20 to twenty
187,16,2,2,26,"She said, ""Actually, yes, someone did!""  ",0,,,
188,16,2,2,27,I was so surprised! ,0,,,
189,16,2,2,28,"""Who? I want to thank them.""  ",0,,,
190,16,2,2,29,She points to a young girl ,1,18,that a young girl ,
191,16,2,2,30,about 10 years old ,1,19,around age ten,changed 10 to ten
192,16,2,2,31,"and says, ""She did."" ",0,,,
193,16,2,2,32,I walked over to the mom,0,,,
194,16,2,2,33,and hugged her.,0,,,
195,16,2,2,34,"She said, ""It wasn't me, it was my daughter"". ",0,,,
196,16,2,2,35,"I was so happy, ",1,22,I was delighted ,
197,16,2,2,36,I was almost in tears. ,0,,,
198,16,2,2,37,I decided in those moments to do my duty ,0,,,
199,16,2,2,38,to pay forward this act of kindness ,1,23,"From that point onward, I resolved to pay forward this act of kindness ",
200,16,2,2,39,every opportunity I had.,1,24,during every opportunity I received,
201,16,2,3,1,I was shopping at my local supermarket,1,1,One day a woman was shopping at her favorite local grocery store,
202,16,2,3,2,as I normally have for years.,0,,,
203,16,2,3,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,2,and collected approximately two weeks’ worth of groceries,changed 2 to two
204,16,2,3,4,and was headed toward the register to pay for my groceries.,1,3,"However, upon reaching the check-out counter ",
205,16,2,3,5,I reached into my back right pocket,1,,stashed in her back right pocket,
206,16,2,3,6,to grab the money to pay,1,4,turning to grab the cash ,
207,16,2,3,7,and noticed that there was no money in there.,1,5,she realized that she had lost the sum of cash at some point during her shopping trip,
208,16,2,3,8,I started to get nervous.,0,,,
209,16,2,3,9,I knew my pocket book was in the car ,0,,,
210,16,2,3,10,and I was sure I had put the money in my back right pocket.,0,,,
211,16,2,3,11,"I look at cashier with a confused look,",1,8,"In confusion, she looked up at the cashier",
212,16,2,3,12,not knowing what to do.,0,,,
213,16,2,3,13,There were people behind me on the line ,1,9,and anxiously noticed a long line of customers forming behind her,
214,16,2,3,14,and I immediately thought about the money I left in the car,1,6,"Next, the woman thought about the money still located in her purse back in her car",
215,16,2,3,15,that was intended to pay rent this month.,1,7,which she had set aside after receiving her most recent paycheck to cover this month’s rent,
216,16,2,3,16,She told me to speak with the courtesy counter.,1,10,"In response to her explanation, the clerk encouraged her to visit the customer service desk ",
217,16,2,3,17,"I laughed and said,",0,,,
218,16,2,3,18,"""But it was cash, no one would hand that in!""  ",1,11,“no one would have turned in hard cash!” ,
219,16,2,3,19,I decided that there was no harm in checking ,0,,,
220,16,2,3,20,so I walked up to a woman behind the counter ,0,,,
221,16,2,3,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",0,,,
222,16,2,3,22,"She asked ""How much?""  ",0,,,
223,16,2,3,23,My face then lit up.,0,,,
224,16,2,3,24,"""$200 ",1,16,200,
225,16,2,3,25,"in the form of twenty dollar bills."" I replied.",1,17,total in the form of twenty dollar bills,changed 20 to twenty
226,16,2,3,26,"She said, ""Actually, yes, someone did!""  ",1,15,had indeed found and returned the lost ,
227,16,2,3,27,I was so surprised! ,0,,,
228,16,2,3,28,"""Who? I want to thank them.""  ",0,,,
229,16,2,3,29,She points to a young girl ,1,12;14,a young;girl,
230,16,2,3,30,about 10 years old ,1,13,ten-year-old ,changed 10 to ten
231,16,2,3,31,"and says, ""She did."" ",0,,,
232,16,2,3,32,I walked over to the mom,0,,,
233,16,2,3,33,and hugged her.,0,,,
234,16,2,3,34,"She said, ""It wasn't me, it was my daughter"". ",0,,,
235,16,2,3,35,"I was so happy, ",0,,,
236,16,2,3,36,I was almost in tears. ,0,,,
237,16,2,3,37,I decided in those moments to do my duty ,1,18,"From that moment forward, the woman vowed",
238,16,2,3,38,to pay forward this act of kindness ,0,,,
239,16,2,3,39,every opportunity I had.,0,,,
240,16,3,1,1,Larry Walters had a dream that he could fly.  ,1,1,"Larry Walters had always had a dream that he could fly, ",
241,16,3,1,2,"The problem was that Larry's vision was poor, ",1,2,but was deterred due to poor vision,
242,16,3,1,3,and he was thus ill-suited to become a pilot. ,0,,,
243,16,3,1,4,"Most people, faced with similar limitations, might let go of such a dream.",1,3,Although most people with this ambition would let go of that dream,
244,16,3,1,5,Larry Walters was not most people. ,1,4,Larry was not one of those people. ,changed f to of
245,16,3,1,6,On a sunny summer day ,1,7,on a sunny afternoon,
246,16,3,1,7,"in 1982, ",0,,,
247,16,3,1,8,in his modest backyard ,1,6,in his modest Long Beach backyard ,
248,16,3,1,9,"in San Pedro, ",0,,,
249,16,3,1,10,Larry boarded a makeshift aircraft ,1,5,Larry assembled a makeshift aircraft ,
250,16,3,1,11,"comprising a lawn chair, ",1,8,The contraption consisted of a lawn chair ,
251,16,3,1,12,"a seat belt, ",1,9,with a seatbelt ,
252,16,3,1,13,and forty-odd weather balloons. ,1,10,forty-odd weather balloons attached,changed 40 to forty
253,16,3,1,14,"Armed with a pellet gun, ",1,12,a pellet gun,
254,16,3,1,15,"a CB radio, ",0,,,
255,16,3,1,16,"and a cooler full of sandwiches, ",1,11,Larry packed a cooler full of sandwiches ,
256,16,3,1,17,he released the line that tethered his craft ,1,13,released the tether connecting his aircraft ,
257,16,3,1,18,"to his Jeep, ",1,14,to his Jeep,
258,16,3,1,19,"rose to a height of thirty feet or so, ",1,16,while he aircraft rose about thirty feet above the ground,changed 30 to thirty
259,16,3,1,20,and had himself a little picnic. ,1,15,He enjoyed a nice picnic ,
260,16,3,1,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",0,,,
261,16,3,1,22,just as easy as could be.,0,,,
262,16,3,1,23,"But Larry, it would seem, was not so good with physics. ",1,17,"However, unskilled at physics, Larry had underestimated the aircraft’s power ",
263,16,3,1,24,"When he released the tether, his craft rose ",0,,,
264,16,3,1,25,"15,000 feet in the air. ",1,18,"the chair ultimately rose 15,000 feet above the ground ",
265,16,3,1,26,"According to some reports, ",0,,,
266,16,3,1,27,"he didn't dare shoot out the balloons, ",0,,,
267,16,3,1,28,for fear the chair would tip. ,0,,,
268,16,3,1,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",0,,,
269,16,3,1,30,disrupting air traffic. ,1,19,thereby disrupting Long Beach air traffic,
270,16,3,1,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,0,,,
271,16,3,1,32,"a man in a lawn chair with a gun, ",0,,,
272,16,3,1,33,some three miles above the ground. ,0,,,
273,16,3,1,34,"He did finally touch down safely, ",0,,,
274,16,3,1,35,though not before getting tangled in some power lines ,1,20,Upon getting tangled in electrical wires,
275,16,3,1,36,and knocking out power in the entire Long Beach area. ,1,21,Larry knocked out power for the entire Long Beach region ,
276,16,3,1,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,22,was subsequently arrested by the FAA. ,
277,16,3,1,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
278,16,3,1,39,"But by the time they nabbed him, the story had spread, ",0,,,
279,16,3,1,40,and a few crack reporters witnessed his arrest. ,1,23,"After landing, several crack reporters ",
280,16,3,1,41,One of those reporters asked why he'd done it. ,1,24,recorded him stating that “a man just can’t sit still” in response their questions about why he constructed this aircraft,
281,16,3,1,42,Larry's response? ,0,,,
282,16,3,1,43,"""A man can't just sit around.""",0,,,
283,16,3,2,1,Larry Walters had a dream that he could fly.  ,1,1,Larry Walters had always dreamed of flying,
284,16,3,2,2,"The problem was that Larry's vision was poor, ",1,2,but due to poor vision ,
285,16,3,2,3,and he was thus ill-suited to become a pilot. ,1,3,was ill-suited to become a pilot. ,
286,16,3,2,4,"Most people, faced with similar limitations, might let go of such a dream.",1,4,"Although most others in his condition would abandon such a dream, ",chnaged aboandon to abandon
287,16,3,2,5,Larry Walters was not most people. ,1,5,Larry was not one of those people ,
288,16,3,2,6,On a sunny summer day ,1,6,On a sunny summer day ,
289,16,3,2,7,"in 1982, ",1,7,in 1982 ,
290,16,3,2,8,in his modest backyard ,1,17,in his modest backyard,
291,16,3,2,9,"in San Pedro, ",1,8,in San Pedro,
292,16,3,2,10,Larry boarded a makeshift aircraft ,1,9,he constructed a makeshift aircraft ,
293,16,3,2,11,"comprising a lawn chair, ",1,10,out of a lawn chair,
294,16,3,2,12,"a seat belt, ",1,11,"a seat belt, ",
295,16,3,2,13,and forty-odd weather balloons. ,1,12,forty-odd weather balloons,changed 40 to forty
296,16,3,2,14,"Armed with a pellet gun, ",1,13,He packed a pellet gun,
297,16,3,2,15,"a CB radio, ",1,14,CB radio,
298,16,3,2,16,"and a cooler full of sandwiches, ",1,15,cooler full of sandwiches ,
299,16,3,2,17,he released the line that tethered his craft ,1,18,Upon releasing the tether that connected his aircraft ,
300,16,3,2,18,"to his Jeep, ",1,19,to his Jeep,
301,16,3,2,19,"rose to a height of thirty feet or so, ",1,20,Larry rose thirty-feet in the air initially.,changed 30 to thirty
302,16,3,2,20,and had himself a little picnic. ,1,16,in order to enjoy a nice little picnic ,not counted in orig data counted here
303,16,3,2,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",0,,,
304,16,3,2,22,just as easy as could be.,0,,,
305,16,3,2,23,"But Larry, it would seem, was not so good with physics. ",1,21,"However, given his limited physics knowledge, Larry ",
306,16,3,2,24,"When he released the tether, his craft rose ",0,,,
307,16,3,2,25,"15,000 feet in the air. ",1,22,"eventually ascended 15,000 feet ",
308,16,3,2,26,"According to some reports, ",0,,,
309,16,3,2,27,"he didn't dare shoot out the balloons, ",0,,,
310,16,3,2,28,for fear the chair would tip. ,0,,,
311,16,3,2,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",0,,,miscounted in orig data excluded here
312,16,3,2,30,disrupting air traffic. ,1,23,thus disrupted Long Beach air traffic,
313,16,3,2,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,0,,,
314,16,3,2,32,"a man in a lawn chair with a gun, ",0,,,
315,16,3,2,33,some three miles above the ground. ,0,,,
316,16,3,2,34,"He did finally touch down safely, ",1,24,"Although he ultimately touched down safely, ",
317,16,3,2,35,though not before getting tangled in some power lines ,1,25,Larry first became tangled in some electrical wires ,
318,16,3,2,36,and knocking out power in the entire Long Beach area. ,1,26,knocked out power in his entire Long Beach neighborhood region,
319,16,3,2,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,27,"As to be expected, he was arrested ",
320,16,3,2,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
321,16,3,2,39,"But by the time they nabbed him, the story had spread, ",0,,,
322,16,3,2,40,and a few crack reporters witnessed his arrest. ,1,28,"However, several crack reporters ",
323,16,3,2,41,One of those reporters asked why he'd done it. ,1,29,asked him why he did it,
324,16,3,2,42,Larry's response? ,0,,,
325,16,3,2,43,"""A man can't just sit around.""",0,,,
326,16,3,3,1,Larry Walters had a dream that he could fly.  ,0,,,
327,16,3,3,2,"The problem was that Larry's vision was poor, ",1,3,due to poor vision,
328,16,3,3,3,and he was thus ill-suited to become a pilot. ,1,2,medical restrictions on his ability to become a ,
329,16,3,3,4,"Most people, faced with similar limitations, might let go of such a dream.",0,,,
330,16,3,3,5,Larry Walters was not most people. ,0,,,
331,16,3,3,6,On a sunny summer day ,0,,,
332,16,3,3,7,"in 1982, ",0,,,
333,16,3,3,8,in his modest backyard ,0,,,
334,16,3,3,9,"in San Pedro, ",0,,,
335,16,3,3,10,Larry boarded a makeshift aircraft ,1,1,while attempting to fly his own homemade aircraft,
336,16,3,3,11,"comprising a lawn chair, ",0,,,
337,16,3,3,12,"a seat belt, ",0,,,
338,16,3,3,13,and forty-odd weather balloons. ,1,4,forty weather balloons,changed 40 to forty
339,16,3,3,14,"Armed with a pellet gun, ",1,6,"a small pellet gun, ",
340,16,3,3,15,"a CB radio, ",1,5,a CB radio,
341,16,3,3,16,"and a cooler full of sandwiches, ",0,,,
342,16,3,3,17,he released the line that tethered his craft ,0,,,
343,16,3,3,18,"to his Jeep, ",1,7,to his Jeep,
344,16,3,3,19,"rose to a height of thirty feet or so, ",1,8,Although he initially he hovered only thirty feet ,changed 30 to thirty
345,16,3,3,20,and had himself a little picnic. ,0,,,
346,16,3,3,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",0,,,
347,16,3,3,22,just as easy as could be.,0,,,
348,16,3,3,23,"But Larry, it would seem, was not so good with physics. ",0,,,
349,16,3,3,24,"When he released the tether, his craft rose ",0,,,
350,16,3,3,25,"15,000 feet in the air. ",1,9,"eventually he soared well over 15,000 feet in the air ",
351,16,3,3,26,"According to some reports, ",0,,,
352,16,3,3,27,"he didn't dare shoot out the balloons, ",0,,,
353,16,3,3,28,for fear the chair would tip. ,0,,,
354,16,3,3,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,12,within the entire Long Beach area,
355,16,3,3,30,disrupting air traffic. ,1,11,yet not before disrupting air traffic ,
356,16,3,3,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,0,,,
357,16,3,3,32,"a man in a lawn chair with a gun, ",0,,,
358,16,3,3,33,some three miles above the ground. ,0,,,
359,16,3,3,34,"He did finally touch down safely, ",1,10,Ultimately he traveled back to land safely,
360,16,3,3,35,though not before getting tangled in some power lines ,0,,,
361,16,3,3,36,and knocking out power in the entire Long Beach area. ,0,,,
362,16,3,3,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,13, thus warranting his arrest by the local police force or FBI,
363,16,3,3,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
364,16,3,3,39,"But by the time they nabbed him, the story had spread, ",0,,,
365,16,3,3,40,and a few crack reporters witnessed his arrest. ,1,15,by several crack news reporters ,
366,16,3,3,41,One of those reporters asked why he'd done it. ,1,14;16,When asked;why he performed this action,
367,16,3,3,42,Larry's response? ,0,,,
368,16,3,3,43,"""A man can't just sit around.""",0,,,
369,16,4,1,1,"At breakfast, ",1,5,after breakfast ,
