,subject,story,timeTest,serialPos,origText,recalled,posRec,recText,Observations
144,1,2,1,22.0,"She asked ""How much?""  ",1,14,The lady said “how much.” ,
145,1,2,1,23.0,My face then lit up.,1,15,I immediately smiled with relief. ,
146,1,2,1,24.0,"""$200 ",1,16,200,
147,1,2,1,25.0,"in the form of twenty dollar bills."" I replied.",1,17,in twenties,changed 20s to twenties
148,1,2,1,26.0,"She said, ""Actually, yes, someone did!""  ",1,18,Yes as a matter of fact someone did,
149,1,2,1,27.0,I was so surprised! ,0,,,
150,1,2,1,28.0,"""Who? I want to thank them.""  ",0,,,
151,1,2,1,29.0,She points to a young girl ,0,,,Miscounted in orig data  and excluded
152,1,2,1,30.0,about 10 years old ,1,19,ten year old ,
153,1,2,1,31.0,"and says, ""She did."" ",0,,,
154,1,2,1,32.0,I walked over to the mom,1,20,I eagerly went over;her mom,
155,1,2,1,33.0,and hugged her.,1,21,and hugged,
156,1,2,1,34.0,"She said, ""It wasn't me, it was my daughter"". ",1,23,The mom said it wasn’t me it was my daughter ,
157,1,2,1,35.0,"I was so happy, ",0,,,
158,1,2,1,36.0,I was almost in tears. ,0,,,
159,1,2,1,37.0,I decided in those moments to do my duty ,1,24,I knew from that moment forward I was do try to do as many acts of kindness ,
160,1,2,1,38.0,to pay forward this act of kindness ,0,,,
161,1,2,1,39.0,every opportunity I had.,1,25,as I possibly could,
162,1,2,2,1.0,I was shopping at my local supermarket,1,1,I was shopping at my local supermarket ,
163,1,2,2,2.0,as I normally have for years.,1,2,as I have done for years,
164,1,2,2,3.0,"One particular day, I had done about 2 weeks’ worth of shopping",1,3,On that particular day I had about two weeks worth of groceries in my cart. ,changed 2 to two
165,1,2,2,4.0,and was headed toward the register to pay for my groceries.,1,4,I wait in line and get to get to the register. ,
166,1,2,2,5.0,I reached into my back right pocket,1,5,As I am about to pay I reach into my back right pocket ,
167,1,2,2,6.0,to grab the money to pay,1,6,to get the cash I had put there earlier,
168,1,2,2,7.0,and noticed that there was no money in there.,1,7,My pocket was empty,
169,1,2,2,8.0,I started to get nervous.,1,8,I then started to get nervous,
170,1,2,2,9.0,I knew my pocket book was in the car ,0,,,
171,1,2,2,10.0,and I was sure I had put the money in my back right pocket.,0,,,
172,1,2,2,11.0,"I look at cashier with a confused look,",1,9,I gave the cashier a confused look,
173,1,2,2,12.0,not knowing what to do.,0,,,
174,1,2,2,13.0,There were people behind me on the line ,0,,,
175,1,2,2,14.0,and I immediately thought about the money I left in the car,0,,,
176,1,2,2,15.0,that was intended to pay rent this month.,0,,,
177,1,2,2,16.0,She told me to speak with the courtesy counter.,1,10,She told me to go ask the courtesy counter,
178,1,2,2,17.0,"I laughed and said,",1,11,I laugh and say ,
179,1,2,2,18.0,"""But it was cash, no one would hand that in!""  ",1,12,“it was cash who would turn in cash?” ,
180,1,2,2,19.0,I decided that there was no harm in checking ,1,13,I decide there's no harm in asking so I do so anyways,Changed theres to there's
181,1,2,2,20.0,so I walked up to a woman behind the counter ,0,,,
182,1,2,2,21.0,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,14,I ask “by any chance has anyone turned in cash?”,
183,1,2,2,22.0,"She asked ""How much?""  ",1,17,“How much shes asks. I say,
184,1,2,2,23.0,My face then lit up.,1,16,My face then lit up,
185,1,2,2,24.0,"""$200 ",1,18,“200$ ,
186,1,2,2,25.0,"in the form of twenty dollar bills."" I replied.",1,19,in twenties,changed 20s to twenties
187,1,2,2,26.0,"She said, ""Actually, yes, someone did!""  ",1,15,She replies “As a matter of fact yes someone has.”  ,
188,1,2,2,27.0,I was so surprised! ,0,,,
189,1,2,2,28.0,"""Who? I want to thank them.""  ",1,20,I ask who it was because I want to thank them,
190,1,2,2,29.0,She points to a young girl ,0,,,
191,1,2,2,30.0,about 10 years old ,1,21,a ten year old ,changed 10 to ten
192,1,2,2,31.0,"and says, ""She did."" ",0,,,
193,1,2,2,32.0,I walked over to the mom,1,22,I eagerly walk over;the mother,
194,1,2,2,,,1,24,,
195,1,2,2,33.0,and hugged her.,1,23,and hug,
196,1,2,2,34.0,"She said, ""It wasn't me, it was my daughter"". ",1,25,The mother says don’t hug me it was all my daughter thank her,
197,1,2,2,35.0,"I was so happy, ",0,,,
198,1,2,2,36.0,I was almost in tears. ,0,,,
199,1,2,2,37.0,I decided in those moments to do my duty ,0,,,
200,1,2,2,38.0,to pay forward this act of kindness ,0,,,
201,1,2,2,39.0,every opportunity I had.,1,26,as much as I can,
202,1,2,3,1.0,I was shopping at my local supermarket,1,1,There was a girl grocery shopping;at her local grocery store,
203,1,2,3,2.0,as I normally have for years.,0,,,
204,1,2,3,3.0,"One particular day, I had done about 2 weeks’ worth of shopping",1,2,She was getting two weeks worth of groceries ,changed 2 to two
205,1,2,3,4.0,and was headed toward the register to pay for my groceries.,1,4,She got in line and when she got to the register,
206,1,2,3,5.0,I reached into my back right pocket,0,,,
207,1,2,3,6.0,to grab the money to pay,0,,,
208,1,2,3,7.0,and noticed that there was no money in there.,1,5,and realized that she had lost her money,
209,1,2,3,8.0,I started to get nervous.,0,,,
210,1,2,3,9.0,I knew my pocket book was in the car ,0,,,"Miscounted, better applied to idea unit 14"
211,1,2,3,10.0,and I was sure I had put the money in my back right pocket.,0,,,
212,1,2,3,11.0,"I look at cashier with a confused look,",0,,,
213,1,2,3,12.0,not knowing what to do.,0,,,
214,1,2,3,13.0,There were people behind me on the line ,0,,,
215,1,2,3,14.0,and I immediately thought about the money I left in the car,1,6,The money in the car in her pocket book,
216,1,2,3,15.0,that was intended to pay rent this month.,1,7,was for her rent,
217,1,2,3,16.0,She told me to speak with the courtesy counter.,1,8,The cashier told her to check the courtesy counter,
218,1,2,3,17.0,"I laughed and said,",1,9,The girl laughed and said ,
219,1,2,3,18.0,"""But it was cash, no one would hand that in!""  ",1,10,who would turn in cash,
220,1,2,3,19.0,I decided that there was no harm in checking ,1,11,but checked anyways,
221,1,2,3,20.0,so I walked up to a woman behind the counter ,1,12,The lady at the counter ,
222,1,2,3,21.0,"and said ""I have to ask, did anyone turn in cash by any chance?""",0,,,
223,1,2,3,22.0,"She asked ""How much?""  ",1,14,how much did you lose,
224,1,2,3,23.0,My face then lit up.,0,,,
225,1,2,3,24.0,"""$200 ",1,15,The girl said $200,
226,1,2,3,25.0,"in the form of twenty dollar bills."" I replied.",0,,,
227,1,2,3,26.0,"She said, ""Actually, yes, someone did!""  ",1,13,said actually yes someone did,
228,1,2,3,27.0,I was so surprised! ,0,,,
229,1,2,3,28.0,"""Who? I want to thank them.""  ",0,,,
230,1,2,3,29.0,She points to a young girl ,0,,,
231,1,2,3,30.0,about 10 years old ,0,,,
232,1,2,3,31.0,"and says, ""She did."" ",0,,,
233,1,2,3,32.0,I walked over to the mom,1,16,The girl went over to thank the women ,
234,1,2,3,33.0,and hugged her.,0,,,
235,1,2,3,34.0,"She said, ""It wasn't me, it was my daughter"". ",1,17,she said it was actually her daughter,
236,1,2,3,35.0,"I was so happy, ",0,,,
237,1,2,3,36.0,I was almost in tears. ,0,,,
238,1,2,3,37.0,I decided in those moments to do my duty ,0,,,
239,1,2,3,38.0,to pay forward this act of kindness ,0,,,
240,1,2,3,39.0,every opportunity I had.,1,18,whenever she could,
241,1,3,1,1.0,Larry Walters had a dream that he could fly.  ,1,1,Larry Walters had a dream he could fly,
242,1,3,1,2.0,"The problem was that Larry's vision was poor, ",1,2,The problem was he had poor vision,
243,1,3,1,3.0,and he was thus ill-suited to become a pilot. ,0,,,
244,1,3,1,4.0,"Most people, faced with similar limitations, might let go of such a dream.",1,3,Normally people with this condition give up on their dream,
245,1,3,1,5.0,Larry Walters was not most people. ,1,4,Not larry walters,
246,1,3,1,6.0,On a sunny summer day ,0,,,
247,1,3,1,7.0,"in 1982, ",0,,,
248,1,3,1,8.0,in his modest backyard ,1,5,in his modest backyard ,
249,1,3,1,9.0,"in San Pedro, ",0,,,
250,1,3,1,10.0,Larry boarded a makeshift aircraft ,0,,,
251,1,3,1,11.0,"comprising a lawn chair, ",1,7,a lawn chair ,
252,1,3,1,12.0,"a seat belt, ",0,,,
253,1,3,1,13.0,and forty-odd weather balloons. ,1,6,He attaches forty balloons ,changed 40 to forty
254,1,3,1,14.0,"Armed with a pellet gun, ",0,,,
255,1,3,1,15.0,"a CB radio, ",1,8,complete with a CB radio ,
256,1,3,1,16.0,"and a cooler full of sandwiches, ",1,9,a picnic basket full of sandwiches,
257,1,3,1,17.0,he released the line that tethered his craft ,0,,,
258,1,3,1,18.0,"to his Jeep, ",0,,,
259,1,3,1,19.0,"rose to a height of thirty feet or so, ",0,,,
260,1,3,1,20.0,and had himself a little picnic. ,0,,,
261,1,3,1,21.0,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,10,His plan is to go a few feet above ground and then shoot out the balloons to gently float back down to the ground,
262,1,3,1,22.0,just as easy as could be.,0,,,
263,1,3,1,23.0,"But Larry, it would seem, was not so good with physics. ",1,11,It turns out Larry is not so good with physics,
264,1,3,1,24.0,"When he released the tether, his craft rose ",0,,,
265,1,3,1,25.0,"15,000 feet in the air. ",0,,,
266,1,3,1,26.0,"According to some reports, ",0,,,
267,1,3,1,27.0,"he didn't dare shoot out the balloons, ",0,,,
268,1,3,1,28.0,for fear the chair would tip. ,0,,,
269,1,3,1,29.0,"Eventually, he drifted into the approach corridor of Long Beach airport, ",0,,,
270,1,3,1,30.0,disrupting air traffic. ,1,12,He disrupts air traffic,
271,1,3,1,31.0,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,13,Image being on a plane and seeing ,
272,1,3,1,32.0,"a man in a lawn chair with a gun, ",1,14,a man in a lawn chair;with a shot gun,
273,1,3,1,33.0,some three miles above the ground. ,1,15,three miles above the ground ,changed 3 to three
274,1,3,1,34.0,"He did finally touch down safely, ",0,,,
275,1,3,1,35.0,though not before getting tangled in some power lines ,1,17,but not after being caught in a power line ,
276,1,3,1,36.0,and knocking out power in the entire Long Beach area. ,0,,,
277,1,3,1,37.0,"It goes without saying that Larry, upon touchdown, was arrested. ",1,18,Needless to say he was arrested as soon as he landed,
278,1,3,1,38.0,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
279,1,3,1,39.0,"But by the time they nabbed him, the story had spread, ",0,,,
280,1,3,1,40.0,and a few crack reporters witnessed his arrest. ,0,,,
281,1,3,1,41.0,One of those reporters asked why he'd done it. ,0,,,
282,1,3,1,42.0,Larry's response? ,0,,,
283,1,3,1,43.0,"""A man can't just sit around.""",1,19,a man cant just sit around,Not counted in orig data counted here
284,1,3,2,1.0,Larry Walters had a dream that he could fly.  ,1,1,Larry Walters had a dream he could fly,
285,1,3,2,2.0,"The problem was that Larry's vision was poor, ",1,2,The problem was he had poor eyesight,
286,1,3,2,3.0,and he was thus ill-suited to become a pilot. ,1,3,Being illsuited to be a pilot ,
287,1,3,2,4.0,"Most people, faced with similar limitations, might let go of such a dream.",1,4,most people would give up that dream,
288,1,3,2,5.0,Larry Walters was not most people. ,1,5,Not larry however,
289,1,3,2,6.0,On a sunny summer day ,0,,,
290,1,3,2,7.0,"in 1982, ",0,,,
291,1,3,2,8.0,in his modest backyard ,0,,,
292,1,3,2,9.0,"in San Pedro, ",1,6,in San Pedro ,
293,1,3,2,10.0,Larry boarded a makeshift aircraft ,1,7,Larry decided to make a makeshift air craft,
294,1,3,2,11.0,"comprising a lawn chair, ",1,9,tied to a lawn chair,
295,1,3,2,12.0,"a seat belt, ",0,,,
296,1,3,2,13.0,and forty-odd weather balloons. ,1,8,forty odd weather balloons ,changed 40 to forty
297,1,3,2,14.0,"Armed with a pellet gun, ",1,12,a pellet gun,
298,1,3,2,15.0,"a CB radio, ",1,10,a CB radio,
299,1,3,2,16.0,"and a cooler full of sandwiches, ",1,11,a cooler full of sandwiches ,
300,1,3,2,17.0,he released the line that tethered his craft ,1,13,He released the tether holding his craft ,
301,1,3,2,18.0,"to his Jeep, ",1,14,to his jeep ,
302,1,3,2,19.0,"rose to a height of thirty feet or so, ",1,15,drifted thirty feet into the air,changed 30 to thirty
303,1,3,2,20.0,and had himself a little picnic. ,0,,,
304,1,3,2,21.0,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,16,His plan was to shoot out some balloons and gently drift back to earth,
305,1,3,2,22.0,just as easy as could be.,0,,,
306,1,3,2,23.0,"But Larry, it would seem, was not so good with physics. ",1,17, It turns out larry isn’t so good with physics,
307,1,3,2,24.0,"When he released the tether, his craft rose ",0,,,
308,1,3,2,25.0,"15,000 feet in the air. ",1,18,He drifts some 15000 feet into the air,
309,1,3,2,26.0,"According to some reports, ",0,,,
310,1,3,2,27.0,"he didn't dare shoot out the balloons, ",0,,,
311,1,3,2,28.0,for fear the chair would tip. ,0,,,
312,1,3,2,29.0,"Eventually, he drifted into the approach corridor of Long Beach airport, ",0,,,
313,1,3,2,30.0,disrupting air traffic. ,1,19,disrupted air traffic,
314,1,3,2,31.0,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,20,Imagine what a sight that would have been ,changed side to sight
315,1,3,2,32.0,"a man in a lawn chair with a gun, ",1,21,a man with a shot gun in a lawn chair ,
316,1,3,2,33.0,some three miles above the ground. ,1,22,over three miles in the air,changed 3 to three
317,1,3,2,34.0,"He did finally touch down safely, ",1,23,Eventually larry safely landed ,
318,1,3,2,35.0,though not before getting tangled in some power lines ,1,24,but not before getting tangled in some power lines ,
319,1,3,2,36.0,and knocking out power in the entire Long Beach area. ,1,25,causing a power outage to the entire Long Beach area,
320,1,3,2,37.0,"It goes without saying that Larry, upon touchdown, was arrested. ",1,26,Needless to say the police arrested him on sight,
321,1,3,2,38.0,Seems the FAA took umbrage with his violation of restricted airspace.,1,27,Apparently the FAA considered his act an umbrige of air space,changed umbrige to umbridge
322,1,3,2,39.0,"But by the time they nabbed him, the story had spread, ",0,,,
323,1,3,2,40.0,and a few crack reporters witnessed his arrest. ,0,,,
324,1,3,2,41.0,One of those reporters asked why he'd done it. ,0,,,
325,1,3,2,42.0,Larry's response? ,0,,,
326,1,3,2,43.0,"""A man can't just sit around.""",0,,,
327,1,3,3,1.0,Larry Walters had a dream that he could fly.  ,0,,,
328,1,3,3,2.0,"The problem was that Larry's vision was poor, ",1,1,but had really bad eyesight,
329,1,3,3,3.0,and he was thus ill-suited to become a pilot. ,0,,,
330,1,3,3,4.0,"Most people, faced with similar limitations, might let go of such a dream.",0,,,
331,1,3,3,5.0,Larry Walters was not most people. ,0,,,
332,1,3,3,6.0,On a sunny summer day ,0,,,
333,1,3,3,7.0,"in 1982, ",0,,,
334,1,3,3,8.0,in his modest backyard ,0,,,
335,1,3,3,9.0,"in San Pedro, ",0,,,
336,1,3,3,10.0,Larry boarded a makeshift aircraft ,1,2,make a makeshift aircraft,
337,1,3,3,11.0,"comprising a lawn chair, ",1,4,lawn chair,
338,1,3,3,12.0,"a seat belt, ",0,,,
339,1,3,3,13.0,and forty-odd weather balloons. ,1,5,forty weather balloons,changed 40 to forty
340,1,3,3,14.0,"Armed with a pellet gun, ",0,,,
341,1,3,3,15.0,"a CB radio, ",1,3,a radio,
342,1,3,3,16.0,"and a cooler full of sandwiches, ",0,,,
343,1,3,3,17.0,he released the line that tethered his craft ,0,,,
344,1,3,3,18.0,"to his Jeep, ",0,,,
345,1,3,3,19.0,"rose to a height of thirty feet or so, ",0,,,
346,1,3,3,20.0,and had himself a little picnic. ,0,,,
347,1,3,3,21.0,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,6,then use his shot gun to slowly take down balloons and drift safely back to earth,
348,1,3,3,22.0,just as easy as could be.,0,,,
349,1,3,3,23.0,"But Larry, it would seem, was not so good with physics. ",1,7,Instead he wasn’t good at physics ,
350,1,3,3,24.0,"When he released the tether, his craft rose ",0,,,
351,1,3,3,25.0,"15,000 feet in the air. ",0,,,
352,1,3,3,26.0,"According to some reports, ",0,,,
353,1,3,3,27.0,"he didn't dare shoot out the balloons, ",1,13,He was afraid to shoot out the balloons ,
354,1,3,3,28.0,for fear the chair would tip. ,1,14,because he thought the lawn chair would tip,
355,1,3,3,29.0,"Eventually, he drifted into the approach corridor of Long Beach airport, ",0,,,
356,1,3,3,30.0,disrupting air traffic. ,1,8,caused air traffic,
357,1,3,3,31.0,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,9,Imagine seeing;while you’re inside an airplane,
358,1,3,3,32.0,"a man in a lawn chair with a gun, ",1,10,a man sitting on a lawn chair with a shotgun ,not counted in orig data counted here
359,1,3,3,33.0,some three miles above the ground. ,0,,,
360,1,3,3,34.0,"He did finally touch down safely, ",0,,,
361,1,3,3,35.0,though not before getting tangled in some power lines ,1,12,got caught in a cable wire,
