,subject,story,timeTest,serialPos,origText,recalled,posRec,recText,Observations
94,3,1,3,13,Standing on its hind legs,1,9,on his hind legs,
95,3,1,3,14,it held up the paw full of molasses,1,10,so his paws were in the air. As he waved the jelly-covered paw,
96,3,1,3,15,Soon all the flies and bugs and mosquitoes were swarming,1,11,flies and bugs and thing stuck to it,
97,3,1,3,16,all over the sticky sweet paw,0,,,
98,3,1,3,17,Then the bear waded into the water,1,8,The bear waded into the lake ,
99,3,1,3,18,with his sticky paw full of bugs,0,,,
100,3,1,3,19,It held the paw out over the water,0,,,
101,3,1,3,20,"Suddenly, a big trout came jumping out of the water trying to get to the flies",1,12,Suddenly a trout jumped up to get the bugs,
102,3,1,3,21,The bear gave it a swat and it flew to the shore and flopped there,1,13,the bear swatted it to the shore,
103,3,1,3,22,"Then another fish jumped into the air after the flies, followed swiftly by another",0,,,
104,3,1,3,23,"Every time a fish jumped after his paw, the bear cuffed it ashore",0,,,
105,3,1,3,24,Soon it had a large pile,0,,,
106,3,1,3,25,The old man had caught nothing,0,,,Miscounted originallly; excluded here
107,3,1,3,26,He watched that bear eat half a dozen trout,0,,,
108,3,1,3,27,his stomach rumbling,1,14,The fisherman’s stomach grumbled ,
109,3,1,3,28,All he had for dinner was some bread and what was left of the molasses,1,15,He’d only had toast and leftover jelly for dinner,Changed left- over to leftover
110,3,1,3,29,Finally the bear paused in his eating,0,,,
111,3,1,3,30,and looked over to the bushes where the old man was hidden,1,16,The bear looked over to wear the man was hiding,
112,3,1,3,31,The bear stood up and laid the remaining fish in a row,0,,,
113,3,1,3,32,Then it walked away up the shore,1,17,He then went over to the woods,
114,3,1,3,33,The old man crept out of the bushes and down to the shore,0,,,
115,3,1,3,34,"Sure enough, the bear had left six large trout for him",1,18,The man saw that the bear had left him six fish,
116,3,1,3,35,He looked over at the bear,0,,,
117,3,1,3,36,It was standing at the edge of the wood watching,0,,,
118,3,1,3,37,"""Thanks a lot,"" the old man called to the bear",0,,,
119,3,1,3,38,The bear waved the now-clean paw at the old man,0,,,
120,3,1,3,39,and disappeared into the thicket,1,20,and disappeared into the woods,
121,3,1,3,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",1,19,"“Well,” he said, “that’s the first time a bear has ever paid me for my jelly!”",
122,3,1,3,41,The old man never hunted bears again,1,21,The man never hunted bears again,
123,3,2,1,1,I was shopping at my local supermarket,1,1,One day I was shopping in my local supermarket,
124,3,2,1,2,as I normally have for years.,1,2,as I had usually done for years,
125,3,2,1,3,"One particular day, I had done about 2 weeks’ worth of shopping",0,,,
126,3,2,1,4,and was headed toward the register to pay for my groceries.,1,3,I had gotten my groceries and went to the cashier,
127,3,2,1,5,I reached into my back right pocket,1,4,I reached into my back right pocket ,
128,3,2,1,6,to grab the money to pay,1,5,to get the money to pay,
129,3,2,1,7,and noticed that there was no money in there.,1,6,I realized it wasn’t there,
130,3,2,1,8,I started to get nervous.,1,8,I started to get nervous,
131,3,2,1,9,I knew my pocket book was in the car ,1,9,I had left my pocket book in the car,Changed pocketbook to pocket book
132,3,2,1,10,and I was sure I had put the money in my back right pocket.,1,10,but I was sure that I had put the money in my back right pocket. ,
133,3,2,1,11,"I look at cashier with a confused look,",0,,,
134,3,2,1,12,not knowing what to do.,1,7,not sure what to do,
135,3,2,1,13,There were people behind me on the line ,0,,,
136,3,2,1,14,and I immediately thought about the money I left in the car,1,11,I realized the money I had left in the car,
137,3,2,1,15,that was intended to pay rent this month.,1,12,was supposed to be used for rent that month,
138,3,2,1,16,She told me to speak with the courtesy counter.,1,13,The cashier suggested I go to the courtesy counter,
139,3,2,1,17,"I laughed and said,",0,,,
140,3,2,1,18,"""But it was cash, no one would hand that in!""  ",1,14,“But it was cash! Who would turn that in?”,
141,3,2,1,19,I decided that there was no harm in checking ,1,15,"Still, I figured it couldn’t hurt",
142,3,2,1,20,so I walked up to a woman behind the counter ,0,,,
143,3,2,1,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,16,“Did anyone by chance hand in cash?” I asked,
144,3,2,1,22,"She asked ""How much?""  ",1,17,“How much?” The worker asked,
145,3,2,1,23,My face then lit up.,1,18,My face lit up,
146,3,2,1,24,"""$200 ",1,19,200 dollars ,changed two hundred to 200
147,3,2,1,25,"in the form of twenty dollar bills."" I replied.",1,20,"in the form of twenty dollar bills,” I replied",
148,3,2,1,26,"She said, ""Actually, yes, someone did!""  ",1,21,"“Why yes, they did!” ",
149,3,2,1,27,I was so surprised! ,0,,,
150,3,2,1,28,"""Who? I want to thank them.""  ",0,,,
151,3,2,1,29,She points to a young girl ,1,22;24,She pointed to a;girl,
152,3,2,1,30,about 10 years old ,1,23,ten year old ,
153,3,2,1,31,"and says, ""She did."" ",0,,,
154,3,2,1,32,I walked over to the mom,1,25;27,I went over;the mother,Mother vs mom?
155,3,2,1,33,and hugged her.,1,26,and hugged,
156,3,2,1,34,"She said, ""It wasn't me, it was my daughter"". ",1,28,"“Actually,” she said, “it was my daughter not me.” ",
157,3,2,1,35,"I was so happy, ",1,29,I was so happy ,
158,3,2,1,36,I was almost in tears. ,1,30,I was almost in tears,
159,3,2,1,37,I decided in those moments to do my duty ,1,31,I decided in those moments to do my duty ,
160,3,2,1,38,to pay forward this act of kindness ,1,32,to pay forward that act of kindness ,
161,3,2,1,39,every opportunity I had.,1,33,every chance I had,
162,3,2,2,1,I was shopping at my local supermarket,1,1,I was shopping at my local supermarket ,
163,3,2,2,2,as I normally have for years.,1,2,as I had normally done for years,
164,3,2,2,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,3,One particular day I had done about two weeks’ worth of shopping ,changed 2 to two
165,3,2,2,4,and was headed toward the register to pay for my groceries.,1,4,and was heading to the register to pay for my groceries,
166,3,2,2,5,I reached into my back right pocket,1,5,I reached into my back right pocket ,
167,3,2,2,6,to grab the money to pay,1,6,to get the money to pay,
168,3,2,2,7,and noticed that there was no money in there.,1,7,and realized that there was no money in there,
169,3,2,2,8,I started to get nervous.,1,11,and I started to get nervous,
170,3,2,2,9,I knew my pocket book was in the car ,1,8,I had left my pocketbook in the car,
171,3,2,2,10,and I was sure I had put the money in my back right pocket.,1,9,but I was sure that I had put the money in my back right pocket,
172,3,2,2,11,"I look at cashier with a confused look,",1,14,I gave a confused look to the cashier,
173,3,2,2,12,not knowing what to do.,0,,,
174,3,2,2,13,There were people behind me on the line ,1,10,There were other people behind me in line for the register,
175,3,2,2,14,and I immediately thought about the money I left in the car,1,12,I thought about the money I had left in the car ,
176,3,2,2,15,that was intended to pay rent this month.,1,13,that was intended to pay rent that month,
177,3,2,2,16,She told me to speak with the courtesy counter.,1,15,who suggested I go the courtesy desk,
178,3,2,2,17,"I laughed and said,",1,16,I laughed,
179,3,2,2,18,"""But it was cash, no one would hand that in!""  ",1,17,“it was cash! Who would hand that in?”,
180,3,2,2,19,I decided that there was no harm in checking ,1,18,I decided there was no harm in checking,
181,3,2,2,20,so I walked up to a woman behind the counter ,1,19,I went up to a women behind the desk,
182,3,2,2,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,20,"and asked, “did anyone by chance hand in cash?",
183,3,2,2,22,"She asked ""How much?""  ",1,21,“How much?” She asked,
184,3,2,2,23,My face then lit up.,1,22,My face then lit up,
185,3,2,2,24,"""$200 ",1,23,“$200 dollars ,
186,3,2,2,25,"in the form of twenty dollar bills."" I replied.",1,24,in the form of twenty dollar bills,
187,3,2,2,26,"She said, ""Actually, yes, someone did!""  ",1,25,"“Why yes, actually, they did.” ",
188,3,2,2,27,I was so surprised! ,0,,,
189,3,2,2,28,"""Who? I want to thank them.""  ",1,26,"“Who,” I asked, “I want to thank them.”",
190,3,2,2,29,She points to a young girl ,1,27,"She pointed to a girl, ",
191,3,2,2,30,about 10 years old ,1,28,about ten years old,changed 10 to ten
192,3,2,2,31,"and says, ""She did."" ",1,29,“She did.” ,
193,3,2,2,32,I walked over to the mom,1,30;32,I went over;the mother,
194,3,2,2,33,and hugged her.,1,31,and hugged,
195,3,2,2,34,"She said, ""It wasn't me, it was my daughter"". ",1,33,"“Actually, it was my daughter,” she said",
196,3,2,2,35,"I was so happy, ",1,34,I was so happy ,
197,3,2,2,36,I was almost in tears. ,1,35,I was in tears,
198,3,2,2,37,I decided in those moments to do my duty ,1,36,In those moments I promised that I would always do my duty,
199,3,2,2,38,to pay forward this act of kindness ,1,37,and pay forward that act of kindness,
200,3,2,2,39,every opportunity I had.,0,,,
201,3,2,3,1,I was shopping at my local supermarket,1,1,I was shopping in my local supermarket,
202,3,2,3,2,as I normally have for years.,1,2,as I had usually done for years,
203,3,2,3,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,3,I had just gotten about two weeks worth of groceries ,
204,3,2,3,4,and was headed toward the register to pay for my groceries.,1,4,and was heading to the register to check out,
205,3,2,3,5,I reached into my back right pocket,0,,,
206,3,2,3,6,to grab the money to pay,1,5,to get the money to pay for the groceries,
207,3,2,3,7,and noticed that there was no money in there.,1,6,when I realized my wallet wasn’t there,
208,3,2,3,8,I started to get nervous.,0,,,
209,3,2,3,9,I knew my pocket book was in the car ,0,,,
210,3,2,3,10,and I was sure I had put the money in my back right pocket.,1,7,I was sure I had put the two- hundred dollars in my back left pocket,
211,3,2,3,11,"I look at cashier with a confused look,",1,10,I looked anxiously at the cashier,
212,3,2,3,12,not knowing what to do.,0,,,
213,3,2,3,13,There were people behind me on the line ,0,,,
214,3,2,3,14,and I immediately thought about the money I left in the car,1,8,thought of the money I had left in the car ,
215,3,2,3,15,that was intended to pay rent this month.,1,9,to pay for rent and things this month,
216,3,2,3,16,She told me to speak with the courtesy counter.,1,11,who suggested I go to customer services,
217,3,2,3,17,"I laughed and said,",0,,,
218,3,2,3,18,"""But it was cash, no one would hand that in!""  ",1,12,"“Yeah right,” I thought to myself, “who would hand in cash?”",
219,3,2,3,19,I decided that there was no harm in checking ,1,13,"Still, I thought it couldn’t hurt ",
220,3,2,3,20,so I walked up to a woman behind the counter ,0,,,
221,3,2,3,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,14,"“Excuse me, but did anyone happen to hand in cash today?” I asked",
222,3,2,3,22,"She asked ""How much?""  ",0,,,
223,3,2,3,23,My face then lit up.,1,16,My face just lit up then,
224,3,2,3,24,"""$200 ",1,17,It was 200 dollars,changed two hundred to 200
225,3,2,3,25,"in the form of twenty dollar bills."" I replied.",1,18,in twenty dollar bills,
226,3,2,3,26,"She said, ""Actually, yes, someone did!""  ",1,15,"“Why yes, actually they did",
227,3,2,3,27,I was so surprised! ,0,,,
228,3,2,3,28,"""Who? I want to thank them.""  ",1,19,“Who was it that handed it in? I’d like to thank them!” ,
229,3,2,3,29,She points to a young girl ,1,20,She pointed to a little girl,
230,3,2,3,30,about 10 years old ,1,21,about ten years old ,
231,3,2,3,31,"and says, ""She did."" ",0,,,
232,3,2,3,32,I walked over to the mom,1,22,I walked over to them,
233,3,2,3,33,and hugged her.,1,23,I hugged the girl’s mother,
234,3,2,3,34,"She said, ""It wasn't me, it was my daughter"". ",1,24,"Actually, it was my daughter who handed it in,” she said",
235,3,2,3,35,"I was so happy, ",0,,,
236,3,2,3,36,I was almost in tears. ,0,,,
237,3,2,3,37,I decided in those moments to do my duty ,1,25;27,I promised that day I would;do my duty and,
238,3,2,3,38,to pay forward this act of kindness ,1,28,pay forward that act of kindness,
239,3,2,3,39,every opportunity I had.,1,26,always ,
240,3,3,1,1,Larry Walters had a dream that he could fly.  ,1,1,Larry Walters had a dream that he could fly,
241,3,3,1,2,"The problem was that Larry's vision was poor, ",1,2,The problem was that his vision was poor ,
242,3,3,1,3,and he was thus ill-suited to become a pilot. ,1,3,he was thus ill- suited to become a pilot,
243,3,3,1,4,"Most people, faced with similar limitations, might let go of such a dream.",1,4,"Most people, faced with such limitations, might just let that dream go",
244,3,3,1,5,Larry Walters was not most people. ,1,5,Larry Walters was not most people,
245,3,3,1,6,On a sunny summer day ,1,6,One sunny day ,
246,3,3,1,7,"in 1982, ",1,7,in 1982,
247,3,3,1,8,in his modest backyard ,0,,,
248,3,3,1,9,"in San Pedro, ",1,8,in his modest San Pedro ,
249,3,3,1,10,Larry boarded a makeshift aircraft ,1,9,Larry constructed an aircraft ,
250,3,3,1,11,"comprising a lawn chair, ",1,10,compromised of a lawn chair,
251,3,3,1,12,"a seat belt, ",1,11,a seatbelt,
252,3,3,1,13,and forty-odd weather balloons. ,1,12,forty- odd weather balloons,
253,3,3,1,14,"Armed with a pellet gun, ",1,13,"Armed only with a pellet gun, ",
254,3,3,1,15,"a CB radio, ",1,14,CB radio ,
255,3,3,1,16,"and a cooler full of sandwiches, ",1,15,a cooler full of sandwiches,
256,3,3,1,17,he released the line that tethered his craft ,1,16,he cut the line that tethered his craft ,
257,3,3,1,18,"to his Jeep, ",1,17,to his Jeep,
258,3,3,1,19,"rose to a height of thirty feet or so, ",1,18,The craft rose to about thirty feet,
259,3,3,1,20,and had himself a little picnic. ,1,19,and Larry had himself a nice little picnic. ,
260,3,3,1,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,20,"He planned to shoot a couple of the balloons and float back down the earthy, ",
261,3,3,1,22,just as easy as could be.,1,21,just as easy as can be,
262,3,3,1,23,"But Larry, it would seem, was not so good with physics. ",1,22,The problem was that Larry was not so good with physics,
263,3,3,1,24,"When he released the tether, his craft rose ",0,,,
264,3,3,1,25,"15,000 feet in the air. ",1,23,"and his aircraft quickly rose to 15,000 feet",
265,3,3,1,26,"According to some reports, ",0,,,
266,3,3,1,27,"he didn't dare shoot out the balloons, ",1,24,Scared to shoot any of the balloons ,
267,3,3,1,28,for fear the chair would tip. ,1,25,for fear that he might tip,
268,3,3,1,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,26,Larry eventually floated into the Long Beach Airport area,
269,3,3,1,30,disrupting air traffic. ,0,,,
270,3,3,1,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,0,,,
271,3,3,1,32,"a man in a lawn chair with a gun, ",0,,,
272,3,3,1,33,some three miles above the ground. ,0,,,
273,3,3,1,34,"He did finally touch down safely, ",1,27,"He did eventually drift back down to earth, ",
274,3,3,1,35,though not before getting tangled in some power lines ,1,28,but not before getting tangled in some power lines ,
275,3,3,1,36,and knocking out power in the entire Long Beach area. ,1,29,and taking out the power for the entire Long Beach area,
276,3,3,1,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,30,"Needless to say, upon touching back down, Larry was immediately arrested",
277,3,3,1,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
278,3,3,1,39,"But by the time they nabbed him, the story had spread, ",1,31,But the story had taken off,
279,3,3,1,40,and a few crack reporters witnessed his arrest. ,1,32, an there were a few crack reporters on the scene was he was arrested,
280,3,3,1,41,One of those reporters asked why he'd done it. ,1,33,One asked why he did it. ,
281,3,3,1,42,Larry's response? ,1,34,Larry’s response? ,
282,3,3,1,43,"""A man can't just sit around.""",1,35,“A man can’t just sit around”,
283,3,3,2,1,Larry Walters had a dream that he could fly.  ,1,1,Larry Walters had a dream that he could fly,
284,3,3,2,2,"The problem was that Larry's vision was poor, ",1,2,The problem was that Larry’s vision was poor,
285,3,3,2,3,and he was thus ill-suited to become a pilot. ,1,3,he was thus ill- suited to become a pilot,
286,3,3,2,4,"Most people, faced with similar limitations, might let go of such a dream.",1,4,"Most people, faced with such limitations, might just let that dream go.",
287,3,3,2,5,Larry Walters was not most people. ,1,5,Larry Walters was not most people,
288,3,3,2,6,On a sunny summer day ,1,6,One sunny summer day ,
289,3,3,2,7,"in 1982, ",1,7,in 1982,
290,3,3,2,8,in his modest backyard ,1,8,in the modest backyard ,
291,3,3,2,9,"in San Pedro, ",1,9,San Pedro ,
292,3,3,2,10,Larry boarded a makeshift aircraft ,1,10,Larry boarded an aircraft ,
293,3,3,2,11,"comprising a lawn chair, ",1,11,comprised of a lawn chair,
294,3,3,2,12,"a seat belt, ",1,12,a seatbelt,
295,3,3,2,13,and forty-odd weather balloons. ,1,13,and forty- odd weather balloons,
296,3,3,2,14,"Armed with a pellet gun, ",1,16,"armed with a pellet gun, ",
297,3,3,2,15,"a CB radio, ",1,17,"a CB radio, and ",
298,3,3,2,16,"and a cooler full of sandwiches, ",1,18,a cooler full of sandwiches ,
299,3,3,2,17,he released the line that tethered his craft ,1,14,He released the line that tethered his craft ,
300,3,3,2,18,"to his Jeep, ",1,15,to his Jeep,
301,3,3,2,19,"rose to a height of thirty feet or so, ",0,,,
302,3,3,2,20,and had himself a little picnic. ,1,19,had a little picnic. ,
303,3,3,2,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,20,"He planned to shoot out a few balloons, and float back to the earth ",
304,3,3,2,22,just as easy as could be.,1,21,just as easy as can be,
305,3,3,2,23,"But Larry, it would seem, was not so good with physics. ",1,22,It seems Larry was not so good with physics,
306,3,3,2,24,"When he released the tether, his craft rose ",0,,,
307,3,3,2,25,"15,000 feet in the air. ",1,23,"His aircraft quickly rose to 15,000 feet",
308,3,3,2,26,"According to some reports, ",1,24,Some reports,
309,3,3,2,27,"he didn't dare shoot out the balloons, ",1,25,said he was too scared to shoot any of the balloons ,
310,3,3,2,28,for fear the chair would tip. ,1,26,for fear that he might tip,
311,3,3,2,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,27,He eventually floated into the approach area of the Long Beach airport,
312,3,3,2,30,disrupting air traffic. ,0,,,
313,3,3,2,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,28,Imagine for a second what that must have looked like for the folks who were awaiting clearance to land,
314,3,3,2,32,"a man in a lawn chair with a gun, ",1,29,A man armed with a gun floating ,
315,3,3,2,33,some three miles above the ground. ,1,30,some three miles in the air,
316,3,3,2,34,"He did finally touch down safely, ",1,31,"He eventually did drift back down, ",
317,3,3,2,35,though not before getting tangled in some power lines ,1,32,but not before getting entangled in some power lines ,
318,3,3,2,36,and knocking out power in the entire Long Beach area. ,1,33,and taking out the power for the greater Long Beach area,
319,3,3,2,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,34," Needless to say, upon touching down on earth, Larry was immediately arrested",
320,3,3,2,38,Seems the FAA took umbrage with his violation of restricted airspace.,1,35,It seems the FAA had taken umbrage with his flying into restricted airspace,
321,3,3,2,39,"But by the time they nabbed him, the story had spread, ",1,36,But by that time the story had spread,
322,3,3,2,40,and a few crack reporters witnessed his arrest. ,1,37,and a few crack reporters were already on the ground when he was arrested,
323,3,3,2,41,One of those reporters asked why he'd done it. ,1,38,One asked why he’d done it,
324,3,3,2,42,Larry's response? ,1,39,Larry’s response? ,
325,3,3,2,43,"""A man can't just sit around.""",1,40,“A man can’t just sit around.”,
326,3,3,3,1,Larry Walters had a dream that he could fly.  ,0,,,
327,3,3,3,2,"The problem was that Larry's vision was poor, ",0,,,
328,3,3,3,3,and he was thus ill-suited to become a pilot. ,1,1,which made being a pilot an unlikely future. ,
329,3,3,3,4,"Most people, faced with similar limitations, might let go of such a dream.",1,2,Most people might just give up under such circumstances,
330,3,3,3,5,Larry Walters was not most people. ,0,,,
331,3,3,3,6,On a sunny summer day ,0,,,
332,3,3,3,7,"in 1982, ",0,,,
333,3,3,3,8,in his modest backyard ,1,3,in the backyard ,
334,3,3,3,9,"in San Pedro, ",0,,,
335,3,3,3,10,Larry boarded a makeshift aircraft ,1,4,constructed a craft ,
336,3,3,3,11,"comprising a lawn chair, ",1,5,out of a lawn chair ,
337,3,3,3,12,"a seat belt, ",0,,,
338,3,3,3,13,and forty-odd weather balloons. ,1,6,forty odd weather balloons,
339,3,3,3,14,"Armed with a pellet gun, ",1,7,"Armed only with a pellet gun, ",
340,3,3,3,15,"a CB radio, ",1,9,and a radio ,
341,3,3,3,16,"and a cooler full of sandwiches, ",1,8,a cooler full of sandwiches,
342,3,3,3,17,he released the line that tethered his craft ,1,10,he released the cord tethering him to ,
343,3,3,3,18,"to his Jeep, ",0,,,
344,3,3,3,19,"rose to a height of thirty feet or so, ",0,,,
345,3,3,3,20,and had himself a little picnic. ,1,11,have a nice little picnic,
