,subject,story,timeTest,serialPos,origText,recalled,posRec,recText,Unnamed: 8
90,18,1,3,9,It was just pulling the cork out of his molasses jug with its teeth,1,5,had taken out the cork with his teeth,Changed our to out
91,18,1,3,10,The molasses spilled all over the floor,1,4,He has dropped molasses all over the floor ,
92,18,1,3,11,"and the bear rubbed his paw in it, smearing it all over",1,6,He was spreading around the molasses on the floor,
93,18,1,3,12,"When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore",1,7,The fisherman screamed and scared the bear and the bear ran out towards the lakefront,
94,18,1,3,13,Standing on its hind legs,0,,,
95,18,1,3,14,it held up the paw full of molasses,0,,,
96,18,1,3,15,Soon all the flies and bugs and mosquitoes were swarming,0,,,
97,18,1,3,16,all over the sticky sweet paw,0,,,
98,18,1,3,17,Then the bear waded into the water,1,8,The bear was wading in the water,
99,18,1,3,18,with his sticky paw full of bugs,1,10,his sticky paw ,
100,18,1,3,19,It held the paw out over the water,1,9;11,The bear was holding;above the water ,
101,18,1,3,20,"Suddenly, a big trout came jumping out of the water trying to get to the flies",0,,,
102,18,1,3,21,The bear gave it a swat and it flew to the shore and flopped there,0,,,
103,18,1,3,22,"Then another fish jumped into the air after the flies, followed swiftly by another",1,12,A bunch of fish started jumping up to grab the bugs,
104,18,1,3,23,"Every time a fish jumped after his paw, the bear cuffed it ashore",1,13,The bear swatted the fish to shore,
105,18,1,3,24,Soon it had a large pile,0,,,
106,18,1,3,25,The old man had caught nothing,1,14,The fisherman was amazed because he hasn’t caught any,
107,18,1,3,26,He watched that bear eat half a dozen trout,1,15,The bear ate six fish ,
108,18,1,3,27,his stomach rumbling,0,,,
109,18,1,3,28,All he had for dinner was some bread and what was left of the molasses,0,,,
110,18,1,3,29,Finally the bear paused in his eating,0,,,
111,18,1,3,30,and looked over to the bushes where the old man was hidden,0,,,
112,18,1,3,31,The bear stood up and laid the remaining fish in a row,0,,,
113,18,1,3,32,Then it walked away up the shore,1,17,and walked down the beach,
114,18,1,3,33,The old man crept out of the bushes and down to the shore,0,,,
115,18,1,3,34,"Sure enough, the bear had left six large trout for him",1,16,laid out six for the fisherman,
116,18,1,3,35,He looked over at the bear,0,,,
117,18,1,3,36,It was standing at the edge of the wood watching,0,,,
118,18,1,3,37,"""Thanks a lot,"" the old man called to the bear",0,,,
119,18,1,3,38,The bear waved the now-clean paw at the old man,0,,,
120,18,1,3,39,and disappeared into the thicket,0,,,
121,18,1,3,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",1,18,The fisherman then exclaimed something about paying for molasses. ,
122,18,1,3,41,The old man never hunted bears again,1,19,The fisherman never hunted bears again,
123,18,2,1,1,I was shopping at my local supermarket,1,1,I was doing my shopping at the local grocery store ,
124,18,2,1,2,as I normally have for years.,1,2,as I had done for years,
125,18,2,1,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,3, I had done about two weeks’  worth of shopping ,changed 2 to two
126,18,2,1,4,and was headed toward the register to pay for my groceries.,1,4,when I got in line at the register,
127,18,2,1,5,I reached into my back right pocket,1,5, I reached into my back right pocket ,
128,18,2,1,6,to grab the money to pay,1,6,to pay for the groceries ,
129,18,2,1,7,and noticed that there was no money in there.,1,7,when I realized that there was no money there,
130,18,2,1,8,I started to get nervous.,1,8,I was getting nervous,
131,18,2,1,9,I knew my pocket book was in the car ,1,11,I knew my pocketbook was in the car ,
132,18,2,1,10,and I was sure I had put the money in my back right pocket.,1,12,I had taken out the money and put it in my pocket,
133,18,2,1,11,"I look at cashier with a confused look,",1,10,I looked at the cashier,
134,18,2,1,12,not knowing what to do.,0,,,
135,18,2,1,13,There were people behind me on the line ,1,9,There were people on the line behind me ,
136,18,2,1,14,and I immediately thought about the money I left in the car,0,,,miscounted in orig data excluded here
137,18,2,1,15,that was intended to pay rent this month.,1,13,There was also money for rent there,
138,18,2,1,16,She told me to speak with the courtesy counter.,1,14,The cashier suggested I ask at the courtesy counter,
139,18,2,1,17,"I laughed and said,",0,,,
140,18,2,1,18,"""But it was cash, no one would hand that in!""  ",1,15,“There’s no way anyone turned it in… it was cash!” ,
141,18,2,1,19,I decided that there was no harm in checking ,1,16," But, I figured it wouldn’t hurt to ask",
142,18,2,1,20,so I walked up to a woman behind the counter ,1,17;19,I went up to the courtesy counter;The woman behind the counter ,
143,18,2,1,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,18, asked “By any chance did someone turn in cash?” ,
144,18,2,1,22,"She asked ""How much?""  ",1,20,asked “How much?” ,
145,18,2,1,23,My face then lit up.,1,21,my face lit up,
146,18,2,1,24,"""$200 ",1,22,200,
147,18,2,1,25,"in the form of twenty dollar bills."" I replied.",1,23,in twenty dollar bills,changed $20 to twenty dollar
148,18,2,1,26,"She said, ""Actually, yes, someone did!""  ",1,24,She said “As a matter of fact someone did.” ,
149,18,2,1,27,I was so surprised! ,0,,,
150,18,2,1,28,"""Who? I want to thank them.""  ",1,25,I wanted to thank whoever did that so I asked who turned it in. ,
151,18,2,1,29,She points to a young girl ,0,,,
152,18,2,1,30,about 10 years old ,0,,,
153,18,2,1,31,"and says, ""She did."" ",0,,,
154,18,2,1,32,I walked over to the mom,1,28,I went up to the woman ,
155,18,2,1,33,and hugged her.,1,29, and hugged her,
156,18,2,1,34,"She said, ""It wasn't me, it was my daughter"". ",1,30,She informed me it was actually her daughter who returned the money,
157,18,2,1,35,"I was so happy, ",1,26,I was so happy ,
158,18,2,1,36,I was almost in tears. ,1,27,I was in tears,
159,18,2,1,37,I decided in those moments to do my duty ,1,31,From that moment on I decided ,
160,18,2,1,38,to pay forward this act of kindness ,1,32,to pay forward every act of kindness,
161,18,2,1,39,every opportunity I had.,0,,,
162,18,2,2,1,I was shopping at my local supermarket,1,1,I was grocery shopping at the local store ,
163,18,2,2,2,as I normally have for years.,1,2,as I had done for years,
164,18,2,2,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,3,"One particular day, I had done about two weeks’ worth of shopping ",changed 2 to two
165,18,2,2,4,and was headed toward the register to pay for my groceries.,1,4,when I got in line at the cash register,
166,18,2,2,5,I reached into my back right pocket,1,5,I reached into my back right pocket ,
167,18,2,2,6,to grab the money to pay,1,6,for money ,
168,18,2,2,7,and noticed that there was no money in there.,1,7, when I realized it was empty,
169,18,2,2,8,I started to get nervous.,1,8,I started to get nervous,
170,18,2,2,9,I knew my pocket book was in the car ,1,14,I know my pocketbook was in the car ,
171,18,2,2,10,and I was sure I had put the money in my back right pocket.,1,15,but I know I had taken out the money and put it in my pocket. ,
172,18,2,2,11,"I look at cashier with a confused look,",1,9,I looked at the cashier confused,
173,18,2,2,12,not knowing what to do.,0,,,
174,18,2,2,13,There were people behind me on the line ,1,10,I was looking back at the people on the line behind me ,
175,18,2,2,14,and I immediately thought about the money I left in the car,1,11;13, I thought about;money I had in my car,
176,18,2,2,15,that was intended to pay rent this month.,1,12,,
177,18,2,2,16,She told me to speak with the courtesy counter.,1,16,The cashier said to check with the courtesy counter,
178,18,2,2,17,"I laughed and said,",1,17,I laughed and said ,
179,18,2,2,18,"""But it was cash, no one would hand that in!""  ",1,18,“It was cash! There’s no way anyone is going to turn that in.”,
180,18,2,2,19,I decided that there was no harm in checking ,0,,,
181,18,2,2,20,so I walked up to a woman behind the counter ,1,19;21,I went to the courtesy counter;The woman behind the counter ,
182,18,2,2,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,20,asked “Did someone happen to turn in cash by any chance?” ,
183,18,2,2,22,"She asked ""How much?""  ",1,22,asked how much,
184,18,2,2,23,My face then lit up.,1,23,My face lit up,
185,18,2,2,24,"""$200 ",1,24,200,
186,18,2,2,25,"in the form of twenty dollar bills."" I replied.",1,25,in twenty dollar bills,changed $20 to twenty dollar
187,18,2,2,26,"She said, ""Actually, yes, someone did!""  ",1,26,“Actually someone did!” ,
188,18,2,2,27,I was so surprised! ,0,,,
189,18,2,2,28,"""Who? I want to thank them.""  ",1,27,“Who was it? I would like to thank them.” ,
190,18,2,2,29,She points to a young girl ,1,28;30,The woman behind the counter pointed to a;girl and her mother,
191,18,2,2,30,about 10 years old ,1,29,ten year old ,changed 10 to ten
192,18,2,2,31,"and says, ""She did."" ",0,,,
193,18,2,2,32,I walked over to the mom,1,31,I went over to thank them ,
194,18,2,2,33,and hugged her.,1,32,and gave the mother a hug. ,
195,18,2,2,34,"She said, ""It wasn't me, it was my daughter"". ",1,35,"The mother said “It actually wasn’t me, it was my daughter!” ",
196,18,2,2,35,"I was so happy, ",1,33,I was so happy ,
197,18,2,2,36,I was almost in tears. ,1,34,I was almost in tears,
198,18,2,2,37,I decided in those moments to do my duty ,1,36,From that moment on I decided ,
199,18,2,2,38,to pay forward this act of kindness ,1,37, to repay that act of kindness ,
200,18,2,2,39,every opportunity I had.,1,38,every opportunity I had,
201,18,2,3,1,I was shopping at my local supermarket,1,1,I was shopping at my local grocery store ,
202,18,2,3,2,as I normally have for years.,1,2,like I always have,
203,18,2,3,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,3,I was doing a big shop-about two weeks worth of food,changed 2 to two
204,18,2,3,4,and was headed toward the register to pay for my groceries.,1,4,I was in line to pay ,
205,18,2,3,5,I reached into my back right pocket,1,6, I reached into my back right pocket ,
206,18,2,3,6,to grab the money to pay,1,7,for the money ,
207,18,2,3,7,and noticed that there was no money in there.,1,8,and it wasn’t there,
208,18,2,3,8,I started to get nervous.,0,,,
209,18,2,3,9,I knew my pocket book was in the car ,0,,,
210,18,2,3,10,and I was sure I had put the money in my back right pocket.,0,,,
211,18,2,3,11,"I look at cashier with a confused look,",1,9,I nervously looked at the cashier,
212,18,2,3,12,not knowing what to do.,0,,,
213,18,2,3,13,There were people behind me on the line ,1,5,there were a lot of people behind me,not counted in orig data counted here
214,18,2,3,14,and I immediately thought about the money I left in the car,1,10,I thought about how the money might be in the car next to my money ,
215,18,2,3,15,that was intended to pay rent this month.,1,11,for rent,not counted in orig data counted here
216,18,2,3,16,She told me to speak with the courtesy counter.,1,12,The cashier suggested I go to the customer service desk,
217,18,2,3,17,"I laughed and said,",1,16,I laughed at the idea,
218,18,2,3,18,"""But it was cash, no one would hand that in!""  ",1,15,Even though I highly doubted it would be returned because it was cash. ,
219,18,2,3,19,I decided that there was no harm in checking ,0,,,
220,18,2,3,20,so I walked up to a woman behind the counter ,1,13,I went over to the desk and the woman behind the counter smiled,
221,18,2,3,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,14,I asked “Did you happen to see cash lying around?” ,
222,18,2,3,22,"She asked ""How much?""  ",0,,,
223,18,2,3,23,My face then lit up.,0,,,
224,18,2,3,24,"""$200 ",1,17,200,
225,18,2,3,25,"in the form of twenty dollar bills."" I replied.",1,18,in twenties,changed 20s to twenties
226,18,2,3,26,"She said, ""Actually, yes, someone did!""  ",0,,,
227,18,2,3,27,I was so surprised! ,0,,,
228,18,2,3,28,"""Who? I want to thank them.""  ",1,21,I asked who returned it so I could thank them,
229,18,2,3,29,She points to a young girl ,1,22,She pointed to a woman and her daughter ,
230,18,2,3,30,about 10 years old ,1,23, who looked about ten-years-old,changed 10 to ten
231,18,2,3,31,"and says, ""She did."" ",0,,,
232,18,2,3,32,I walked over to the mom,0,,,
233,18,2,3,33,and hugged her.,0,,,
234,18,2,3,34,"She said, ""It wasn't me, it was my daughter"". ",1,24,the mother said that her daughter was the one who returned the money,
235,18,2,3,35,"I was so happy, ",1,19,I was so happy ,
236,18,2,3,36,I was almost in tears. ,1,20,I could have cried,
237,18,2,3,37,I decided in those moments to do my duty ,1,25,I decided to remember that moment and ,
238,18,2,3,38,to pay forward this act of kindness ,1,26,pay it forward ,
239,18,2,3,39,every opportunity I had.,1,27,every opportunity I had,
240,18,3,1,1,Larry Walters had a dream that he could fly.  ,1,1,Larry Walters had a dream that he could fly,
241,18,3,1,2,"The problem was that Larry's vision was poor, ",1,2,"However, Larry had poor vision",
242,18,3,1,3,and he was thus ill-suited to become a pilot. ,1,3,thus he could not become a pilot,
243,18,3,1,4,"Most people, faced with similar limitations, might let go of such a dream.",1,4,"Most people would give up after that, ",
244,18,3,1,5,Larry Walters was not most people. ,1,5,but Larry was not most people,
245,18,3,1,6,On a sunny summer day ,1,6,On a summer day ,
246,18,3,1,7,"in 1982, ",1,7,in 1982,
247,18,3,1,8,in his modest backyard ,1,8,Larry was in his backyard ,
248,18,3,1,9,"in San Pedro, ",0,,,
249,18,3,1,10,Larry boarded a makeshift aircraft ,1,9,creating a makeshift flight vehicle. ,
250,18,3,1,11,"comprising a lawn chair, ",1,10,With a lawn chair,
251,18,3,1,12,"a seat belt, ",0,,,
252,18,3,1,13,and forty-odd weather balloons. ,0,,,
253,18,3,1,14,"Armed with a pellet gun, ",0,,,
254,18,3,1,15,"a CB radio, ",0,,,
255,18,3,1,16,"and a cooler full of sandwiches, ",1,11, a cooler full of sandwiches,
256,18,3,1,17,he released the line that tethered his craft ,1,12,Larry was going to tether himself ,
257,18,3,1,18,"to his Jeep, ",1,13,to a jeep ,
258,18,3,1,19,"rose to a height of thirty feet or so, ",1,14,so he could get about thirty feet off the ground,changed 30 to thirty
259,18,3,1,20,and had himself a little picnic. ,0,,,
260,18,3,1,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",0,,,
261,18,3,1,22,just as easy as could be.,0,,,
262,18,3,1,23,"But Larry, it would seem, was not so good with physics. ",1,15,"However, Larry was bad at physics",
263,18,3,1,24,"When he released the tether, his craft rose ",1,16,"When he released the tether, ",
264,18,3,1,25,"15,000 feet in the air. ",1,17," he actually floated up to about 15,000 feet in the air",
265,18,3,1,26,"According to some reports, ",0,,,
266,18,3,1,27,"he didn't dare shoot out the balloons, ",1,18,He didn’t want to shoot the balloons ,
267,18,3,1,28,for fear the chair would tip. ,1,19,in case the lawn chair tipped over. ,
268,18,3,1,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,20,He continued floating into the Long Beach airport airspace,
269,18,3,1,30,disrupting air traffic. ,1,21,He disrupted air traffic,
270,18,3,1,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,0,,,
271,18,3,1,32,"a man in a lawn chair with a gun, ",0,,,
272,18,3,1,33,some three miles above the ground. ,0,,,
273,18,3,1,34,"He did finally touch down safely, ",1,22,He eventually came down,
274,18,3,1,35,though not before getting tangled in some power lines ,1,23,after getting tangled in some electrical wires,
275,18,3,1,36,and knocking out power in the entire Long Beach area. ,0,,,
276,18,3,1,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,24,Larry was arrested for disrupting air traffic,
277,18,3,1,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
278,18,3,1,39,"But by the time they nabbed him, the story had spread, ",0,,,
279,18,3,1,40,and a few crack reporters witnessed his arrest. ,0,,,
280,18,3,1,41,One of those reporters asked why he'd done it. ,1,25, A couple reporters were there and asked why he did such a thing,
281,18,3,1,42,Larry's response? ,0,,,
282,18,3,1,43,"""A man can't just sit around.""",1,26,“A man can’t just sit around.”,
283,18,3,2,1,Larry Walters had a dream that he could fly.  ,1,1,Larry Walters had a dream that he could fly,
284,18,3,2,2,"The problem was that Larry's vision was poor, ",1,2,"However, Larry had poor vision ",
285,18,3,2,3,and he was thus ill-suited to become a pilot. ,1,3,which made him ill-suited to be a pilot. ,
286,18,3,2,4,"Most people, faced with similar limitations, might let go of such a dream.",1,4,Most people with that kind of limitation would let go of the dream,
287,18,3,2,5,Larry Walters was not most people. ,1,5,Larry was not most people,
288,18,3,2,6,On a sunny summer day ,1,6,On a sunny summer day ,
289,18,3,2,7,"in 1982, ",1,7,in 1982,
290,18,3,2,8,in his modest backyard ,1,9,in his modest backyard ,
291,18,3,2,9,"in San Pedro, ",1,10,in San Pedro,
292,18,3,2,10,Larry boarded a makeshift aircraft ,1,8,Larry boarded a self-made aircraft ,
293,18,3,2,11,"comprising a lawn chair, ",1,11,This aircraft was made of a lawn-chair ,
294,18,3,2,12,"a seat belt, ",0,,,
295,18,3,2,13,and forty-odd weather balloons. ,1,12,and forty-some odd balloons. ,
296,18,3,2,14,"Armed with a pellet gun, ",1,13;15,Armed with;a pellet gun,
297,18,3,2,15,"a CB radio, ",1,14,a CB radio,
298,18,3,2,16,"and a cooler full of sandwiches, ",1,16,and a cooler full of sandwiches,
299,18,3,2,17,he released the line that tethered his craft ,1,17,Larry tethered himself ,
300,18,3,2,18,"to his Jeep, ",1,18,to his Jeep ,
301,18,3,2,19,"rose to a height of thirty feet or so, ",1,20,about thirty or forty feet in the air,changed fourty to forty
302,18,3,2,20,and had himself a little picnic. ,1,19,wanted to have himself a picnic ,
303,18,3,2,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,21,He thought he would shoot a couple balloons to bring him back to the ground,
304,18,3,2,22,just as easy as could be.,0,,,
305,18,3,2,23,"But Larry, it would seem, was not so good with physics. ",1,22,"However, Larry wasn’t good at physics",
306,18,3,2,24,"When he released the tether, his craft rose ",1,23,"When he released the tether, he floated ",
307,18,3,2,25,"15,000 feet in the air. ",1,24,"up 15,000 feet",
308,18,3,2,26,"According to some reports, ",0,,,
309,18,3,2,27,"he didn't dare shoot out the balloons, ",1,25,He didn’t dare shoot out balloons ,
310,18,3,2,28,for fear the chair would tip. ,1,26,because he was afraid the lawn chair would tip over,
311,18,3,2,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,27,He floated over to the Long Beach airport corridor. ,
312,18,3,2,30,disrupting air traffic. ,0,,,
313,18,3,2,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,28,Can you imagine what he looked like to a bunch of passengers waiting to land,
314,18,3,2,32,"a man in a lawn chair with a gun, ",1,29,a man in a lawn chair with a gun ,
315,18,3,2,33,some three miles above the ground. ,1,30,floating three miles above the Earth? ,
316,18,3,2,34,"He did finally touch down safely, ",1,31,He eventually came down,
317,18,3,2,35,though not before getting tangled in some power lines ,1,32,but not before getting tangled in electrical wires,
318,18,3,2,36,and knocking out power in the entire Long Beach area. ,1,33,and he knocked out power in the whole Long Beach area,
319,18,3,2,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,34,"When Larry got on the ground, he was arrested",
320,18,3,2,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
321,18,3,2,39,"But by the time they nabbed him, the story had spread, ",0,,,
322,18,3,2,40,and a few crack reporters witnessed his arrest. ,0,,,
323,18,3,2,41,One of those reporters asked why he'd done it. ,0,,,
324,18,3,2,42,Larry's response? ,0,,,
325,18,3,2,43,"""A man can't just sit around.""",0,,,
326,18,3,3,1,Larry Walters had a dream that he could fly.  ,0,,,
327,18,3,3,2,"The problem was that Larry's vision was poor, ",1,1,He had poor eye sight ,changed eyesight to eye sight
328,18,3,3,3,and he was thus ill-suited to become a pilot. ,0,,,
329,18,3,3,4,"Most people, faced with similar limitations, might let go of such a dream.",0,,,
330,18,3,3,5,Larry Walters was not most people. ,1,2,He wasn’t like most guys,
331,18,3,3,6,On a sunny summer day ,0,,,
332,18,3,3,7,"in 1982, ",0,,,
333,18,3,3,8,in his modest backyard ,0,,,
334,18,3,3,9,"in San Pedro, ",0,,,
335,18,3,3,10,Larry boarded a makeshift aircraft ,1,17,his homemade flight machine,
336,18,3,3,11,"comprising a lawn chair, ",1,3,to a lawn chair ,
337,18,3,3,12,"a seat belt, ",0,,,
338,18,3,3,13,and forty-odd weather balloons. ,0,,,
339,18,3,3,14,"Armed with a pellet gun, ",1,6,a BB gun ,
340,18,3,3,15,"a CB radio, ",1,4,brought a radio,
341,18,3,3,16,"and a cooler full of sandwiches, ",1,5,a cooler of sandwiches,
342,18,3,3,17,he released the line that tethered his craft ,0,,,
343,18,3,3,18,"to his Jeep, ",1,8,to his Jeep ,
344,18,3,3,19,"rose to a height of thirty feet or so, ",0,,,
345,18,3,3,20,and had himself a little picnic. ,0,,,
346,18,3,3,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,7,to shoot out balloons to bring him down,
347,18,3,3,22,just as easy as could be.,0,,,
348,18,3,3,23,"But Larry, it would seem, was not so good with physics. ",1,9,"However, he was bad at physics",
349,18,3,3,24,"When he released the tether, his craft rose ",0,,,
350,18,3,3,25,"15,000 feet in the air. ",0,,,
351,18,3,3,26,"According to some reports, ",0,,,
352,18,3,3,27,"he didn't dare shoot out the balloons, ",1,10,He didn’t shoot out any balloons ,
353,18,3,3,28,for fear the chair would tip. ,1,11,because he was afraid he would tip the lawn chair and he would fall out,
354,18,3,3,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,12,He floated into the Long Beach airport airspace. ,
355,18,3,3,30,disrupting air traffic. ,0,,,
