,subject,story,timeTest,serialPos,origText,recalled,posRec,recText,Unnamed: 8
68,22,1,2,28,All he had for dinner was some bread and what was left of the molasses,0,,,
69,22,1,2,29,Finally the bear paused in his eating,0,,,
70,22,1,2,30,and looked over to the bushes where the old man was hidden,1,17,The bear then saw the old man watching him feast from the bushes ,
71,22,1,2,31,The bear stood up and laid the remaining fish in a row,0,,,
72,22,1,2,32,Then it walked away up the shore,1,18,As the bear headed to the woods ,
73,22,1,2,33,The old man crept out of the bushes and down to the shore,0,,,
74,22,1,2,34,"Sure enough, the bear had left six large trout for him",0,,,
75,22,1,2,35,He looked over at the bear,0,,,
76,22,1,2,36,It was standing at the edge of the wood watching,0,,,
77,22,1,2,37,"""Thanks a lot,"" the old man called to the bear",1,19,the old man thanked him for the fish ,
78,22,1,2,38,The bear waved the now-clean paw at the old man,1,20,he waved,
79,22,1,2,39,and disappeared into the thicket,0,,,
80,22,1,2,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",1,21,The old man noted he had never been paid for his molasses by a bear before,
81,22,1,2,41,The old man never hunted bears again,0,,,
82,22,1,3,1,One fine day an old Maine man was fishing ,0,,,
83,22,1,3,2,on his favorite lake ,0,,,
84,22,1,3,3,and catching very little,1,1,he had no luck catching the fish ,
85,22,1,3,4,"Finally, he gave up",0,,,
86,22,1,3,5,and walked back along the shore to his fishing shack,0,,,
87,22,1,3,6,"When he got close to the front door, he saw it was open.",1,2,When he approached his cabin he noticed the door was ajar ,
88,22,1,3,7,"Being of a suspicious nature, he walked to the door quietly and looked inside",0,,,
89,22,1,3,8,There was a big black bear,0,,,
90,22,1,3,9,It was just pulling the cork out of his molasses jug with its teeth,0,,,
91,22,1,3,10,The molasses spilled all over the floor,0,,,
92,22,1,3,11,"and the bear rubbed his paw in it, smearing it all over",0,,,
93,22,1,3,12,"When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore",1,3;5,He was frightened and screamed. That scared the bear who then ran out of the cabin;down to the shore,
94,22,1,3,13,Standing on its hind legs,0,,,
95,22,1,3,14,it held up the paw full of molasses,0,,,
96,22,1,3,15,Soon all the flies and bugs and mosquitoes were swarming,0,,,
97,22,1,3,16,all over the sticky sweet paw,1,4,with his sticky paw ,
98,22,1,3,17,Then the bear waded into the water,1,6,The bear got in the water ,
99,22,1,3,18,with his sticky paw full of bugs,1,8,his hand with the bugs ,
100,22,1,3,19,It held the paw out over the water,1,7;9,while keeping;above,
101,22,1,3,20,"Suddenly, a big trout came jumping out of the water trying to get to the flies",0,,,
102,22,1,3,21,The bear gave it a swat and it flew to the shore and flopped there,0,,,
103,22,1,3,22,"Then another fish jumped into the air after the flies, followed swiftly by another",1,10,"Fish began to leap out of the lake, one after the other",
104,22,1,3,23,"Every time a fish jumped after his paw, the bear cuffed it ashore",1,11,he hit them onto shore,
105,22,1,3,24,Soon it had a large pile,0,,,
106,22,1,3,25,The old man had caught nothing,0,,,
107,22,1,3,26,He watched that bear eat half a dozen trout,0,,,
108,22,1,3,27,his stomach rumbling,0,,,
109,22,1,3,28,All he had for dinner was some bread and what was left of the molasses,0,,,
110,22,1,3,29,Finally the bear paused in his eating,0,,,
111,22,1,3,30,and looked over to the bushes where the old man was hidden,0,,,
112,22,1,3,31,The bear stood up and laid the remaining fish in a row,0,,,
113,22,1,3,32,Then it walked away up the shore,1,12,On his way to the forest,
114,22,1,3,33,The old man crept out of the bushes and down to the shore,0,,,
115,22,1,3,34,"Sure enough, the bear had left six large trout for him",0,,,
116,22,1,3,35,He looked over at the bear,0,,,
117,22,1,3,36,It was standing at the edge of the wood watching,0,,,
118,22,1,3,37,"""Thanks a lot,"" the old man called to the bear",0,,,
119,22,1,3,38,The bear waved the now-clean paw at the old man,0,,,
120,22,1,3,39,and disappeared into the thicket,0,,,
121,22,1,3,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",1,13,The man was surprised and said he had never been thanked by a bear for his molasses before,
122,22,1,3,41,The old man never hunted bears again,0,,,
123,22,2,1,1,I was shopping at my local supermarket,0,,,
124,22,2,1,2,as I normally have for years.,0,,,
125,22,2,1,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,1,She had done about two weeks worth of grocery shopping ,changed 2 to two
126,22,2,1,4,and was headed toward the register to pay for my groceries.,1,2,was about to pay at the cashier counter,
127,22,2,1,5,I reached into my back right pocket,1,3,She reached into her back right pocket ,
128,22,2,1,6,to grab the money to pay,0,,,
129,22,2,1,7,and noticed that there was no money in there.,1,4,but nothing was there,
130,22,2,1,8,I started to get nervous.,0,,,
131,22,2,1,9,I knew my pocket book was in the car ,1,6, She left her pocket book in the car,
132,22,2,1,10,and I was sure I had put the money in my back right pocket.,1,5,She was certain she had placed her money for groceries into her back right pocket,
133,22,2,1,11,"I look at cashier with a confused look,",0,,,
134,22,2,1,12,not knowing what to do.,1,9,She didn’t know what to do,
135,22,2,1,13,There were people behind me on the line ,0,,,
136,22,2,1,14,and I immediately thought about the money I left in the car,1,7,The only other money she had in the car ,
137,22,2,1,15,that was intended to pay rent this month.,1,8,was to pay her rent for the month,
138,22,2,1,16,She told me to speak with the courtesy counter.,1,10,The cashier recommended she go to the courtesy counter ,
139,22,2,1,17,"I laughed and said,",0,,,
140,22,2,1,18,"""But it was cash, no one would hand that in!""  ",1,11,The woman said it was unlikely someone would turn it in because it was cash,
141,22,2,1,19,I decided that there was no harm in checking ,1,13,because she decided it was worth it to check. ,
142,22,2,1,20,so I walked up to a woman behind the counter ,1,12,She ended up going to the courtesy counter ,
143,22,2,1,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,14,She asked the woman at the counter if anyone had turned in cash. ,
144,22,2,1,22,"She asked ""How much?""  ",1,15,The woman asked “How much?”. ,
145,22,2,1,23,My face then lit up.,0,,,
146,22,2,1,24,"""$200 ",1,16,200,
147,22,2,1,25,"in the form of twenty dollar bills."" I replied.",1,17,in cash in the form of twenty dollar bills,changed $20 to twenty dollar
148,22,2,1,26,"She said, ""Actually, yes, someone did!""  ",1,18,The woman at the counter said someone had turned it in,
149,22,2,1,27,I was so surprised! ,1,19,The shopper was relieved and surprised,
150,22,2,1,28,"""Who? I want to thank them.""  ",0,,,
151,22,2,1,29,She points to a young girl ,1,20;22,the worker pointed towards a;girl,
152,22,2,1,30,about 10 years old ,1,21,ten year old ,changed 10 to ten
153,22,2,1,31,"and says, ""She did."" ",0,,,
154,22,2,1,32,I walked over to the mom,1,23;25,The shopper went over;the girl’s mother ,
155,22,2,1,33,and hugged her.,1,24,and hugged ,
156,22,2,1,34,"She said, ""It wasn't me, it was my daughter"". ",1,26,who said “It wasn’t me. It was my daughter.” ,
157,22,2,1,35,"I was so happy, ",0,,,
158,22,2,1,36,I was almost in tears. ,0,,,
159,22,2,1,37,I decided in those moments to do my duty ,1,27,decided that since they were so kind she would ,
160,22,2,1,38,to pay forward this act of kindness ,1,28,pay it forward and act similarly in the future,
161,22,2,1,39,every opportunity I had.,0,,,
162,22,2,2,1,I was shopping at my local supermarket,1,1,The woman was shopping at the local grocery store ,
163,22,2,2,2,as I normally have for years.,1,2,where she had been going for many years. ,
164,22,2,2,3,"One particular day, I had done about 2 weeks’ worth of shopping",0,,,
165,22,2,2,4,and was headed toward the register to pay for my groceries.,1,3,"She was at the checkout counter, ready to pay for her groceries, ",
166,22,2,2,5,I reached into my back right pocket,1,4,when she reached into her back right pocket ,
167,22,2,2,6,to grab the money to pay,0,,,
168,22,2,2,7,and noticed that there was no money in there.,1,5,found there was no money,
169,22,2,2,8,I started to get nervous.,1,7,and became nervous,
170,22,2,2,9,I knew my pocket book was in the car ,1,8,She had left her pocket book in the car ,
171,22,2,2,10,and I was sure I had put the money in my back right pocket.,0,,,
172,22,2,2,11,"I look at cashier with a confused look,",1,6,She looked at the cashier confused ,
173,22,2,2,12,not knowing what to do.,0,,,
174,22,2,2,13,There were people behind me on the line ,0,,,
175,22,2,2,14,and I immediately thought about the money I left in the car,1,9,the only remaining money in there ,
176,22,2,2,15,that was intended to pay rent this month.,1,10,was meant to pay her rent for the month,
177,22,2,2,16,She told me to speak with the courtesy counter.,1,11,The cashier suggested the woman go to the courtesy counter ,
178,22,2,2,17,"I laughed and said,",0,,,
179,22,2,2,18,"""But it was cash, no one would hand that in!""  ",1,12,“It was cash and nobody would turn that in!”,
180,22,2,2,19,I decided that there was no harm in checking ,1,13,"Regardless, the woman decided it was worth it ",
181,22,2,2,20,so I walked up to a woman behind the counter ,1,14,to go to the courtesy counter and check with the woman working there,
182,22,2,2,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,15,She asked if anyone had turned in cash,
183,22,2,2,22,"She asked ""How much?""  ",1,16,The woman at the counter asked “How much?” ,
184,22,2,2,23,My face then lit up.,0,,,
185,22,2,2,24,"""$200 ",1,17,200,
186,22,2,2,25,"in the form of twenty dollar bills."" I replied.",1,18,in the form of twenty dollar bills,changed $20 to twenty dollar
187,22,2,2,26,"She said, ""Actually, yes, someone did!""  ",1,19,The worker told her someone did turn it in,
188,22,2,2,27,I was so surprised! ,0,,,
189,22,2,2,28,"""Who? I want to thank them.""  ",0,,,
190,22,2,2,29,She points to a young girl ,1,20;22,the worker pointed to a;girl ,
191,22,2,2,30,about 10 years old ,1,21,ten year-old ,
192,22,2,2,31,"and says, ""She did."" ",0,,,
193,22,2,2,32,I walked over to the mom,1,23,The shopper went up to the girl’s mother ,
194,22,2,2,33,and hugged her.,1,24,to hug and thank her,
195,22,2,2,34,"She said, ""It wasn't me, it was my daughter"". ",1,25,She said “It wasn’t me. It was my daughter”. ,
196,22,2,2,35,"I was so happy, ",0,,,
197,22,2,2,36,I was almost in tears. ,0,,,
198,22,2,2,37,I decided in those moments to do my duty ,1,26;28,The woman was relieved and decided;in these moments in the future,
199,22,2,2,38,to pay forward this act of kindness ,1,27,to pay it forward with acts of kindness ,
200,22,2,2,39,every opportunity I had.,0,,,
201,22,2,3,1,I was shopping at my local supermarket,1,1,The woman was shopping at the local grocery store,
202,22,2,3,2,as I normally have for years.,0,,,
203,22,2,3,3,"One particular day, I had done about 2 weeks’ worth of shopping",0,,,
204,22,2,3,4,and was headed toward the register to pay for my groceries.,1,2,When she approached the checkout counter with her cart full of groceries ,
205,22,2,3,5,I reached into my back right pocket,0,,,
206,22,2,3,6,to grab the money to pay,0,,,
207,22,2,3,7,and noticed that there was no money in there.,1,3,realized her wallet was missing,
208,22,2,3,8,I started to get nervous.,0,,,
209,22,2,3,9,I knew my pocket book was in the car ,1,4,She left her purse in the car ,
210,22,2,3,10,and I was sure I had put the money in my back right pocket.,0,,,
211,22,2,3,11,"I look at cashier with a confused look,",0,,,
212,22,2,3,12,not knowing what to do.,0,,,
213,22,2,3,13,There were people behind me on the line ,0,,,
214,22,2,3,14,and I immediately thought about the money I left in the car,1,5,but the only money in her purse ,
215,22,2,3,15,that was intended to pay rent this month.,1,6,was set aside to pay her months rent,
216,22,2,3,16,She told me to speak with the courtesy counter.,1,7,The cashier suggested she go to the customer service desk ,
217,22,2,3,17,"I laughed and said,",0,,,
218,22,2,3,18,"""But it was cash, no one would hand that in!""  ",1,8,The woman was skeptical and thought nobody would actually return her money,
219,22,2,3,19,I decided that there was no harm in checking ,0,,,
220,22,2,3,20,so I walked up to a woman behind the counter ,1,9;11,She approached the customer service counter and;The woman working at the counter ,
221,22,2,3,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,10,asked if anything had turned up,
222,22,2,3,22,"She asked ""How much?""  ",1,12,"asked, “How much?”. ",
223,22,2,3,23,My face then lit up.,0,,,
224,22,2,3,24,"""$200 ",1,13,200,
225,22,2,3,25,"in the form of twenty dollar bills."" I replied.",1,14,in the form of twenty dollar bills,changed $20 to twenty dollar
226,22,2,3,26,"She said, ""Actually, yes, someone did!""  ",1,15,The worker smiled and said someone had turned it in. ,
227,22,2,3,27,I was so surprised! ,0,,,
228,22,2,3,28,"""Who? I want to thank them.""  ",0,,,
229,22,2,3,29,She points to a young girl ,1,16,she pointed to a mom and young girl nearby,
230,22,2,3,30,about 10 years old ,0,,,
231,22,2,3,31,"and says, ""She did."" ",0,,,
232,22,2,3,32,I walked over to the mom,1,17,The woman approached the mom ,
233,22,2,3,33,and hugged her.,0,,,
234,22,2,3,34,"She said, ""It wasn't me, it was my daughter"". ",1,18,The mom explained that it wasn’t her but rather her daughter who had done so. ,
235,22,2,3,35,"I was so happy, ",0,,,
236,22,2,3,36,I was almost in tears. ,0,,,
237,22,2,3,37,I decided in those moments to do my duty ,1,19,After thanking them the woman decided ,
238,22,2,3,38,to pay forward this act of kindness ,1,20,to pay it forward in future acts of kindness ,
239,22,2,3,39,every opportunity I had.,0,,,
240,22,3,1,1,Larry Walters had a dream that he could fly.  ,1,1,Larry was a man who dreamed of flying,
241,22,3,1,2,"The problem was that Larry's vision was poor, ",1,2,The problem was that Larry had poor vision ,
242,22,3,1,3,and he was thus ill-suited to become a pilot. ,1,3,was unable to become a pilot,
243,22,3,1,4,"Most people, faced with similar limitations, might let go of such a dream.",1,4,Most people would let these dreams go in these circumstances ,
244,22,3,1,5,Larry Walters was not most people. ,1,5,but Larry did not. He was still determined,
245,22,3,1,6,On a sunny summer day ,0,,,
246,22,3,1,7,"in 1982, ",0,,,
247,22,3,1,8,in his modest backyard ,1,6,In his backyard ,
248,22,3,1,9,"in San Pedro, ",1,7,in San Pedro,
249,22,3,1,10,Larry boarded a makeshift aircraft ,1,8,Larry constructed his own plan ,
250,22,3,1,11,"comprising a lawn chair, ",1,9,using a lawn chair ,
251,22,3,1,12,"a seat belt, ",0,,,
252,22,3,1,13,and forty-odd weather balloons. ,1,10,some forty odd weather balloons. ,changed 40 to forty
253,22,3,1,14,"Armed with a pellet gun, ",0,,,
254,22,3,1,15,"a CB radio, ",0,,,
255,22,3,1,16,"and a cooler full of sandwiches, ",1,11,He packed himself a picnic of sandwiches in a cooler ,
256,22,3,1,17,he released the line that tethered his craft ,0,,,
257,22,3,1,18,"to his Jeep, ",0,,,
258,22,3,1,19,"rose to a height of thirty feet or so, ",0,,,
259,22,3,1,20,and had himself a little picnic. ,0,,,
260,22,3,1,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,13,Larry’s plan was to shoot a couple of balloons when he was ready to land,changed shot to shoot
261,22,3,1,22,just as easy as could be.,0,,,
262,22,3,1,23,"But Larry, it would seem, was not so good with physics. ",0,,,
263,22,3,1,24,"When he released the tether, his craft rose ",1,12,He let the tie go so he began to elevate in the air. ,
264,22,3,1,25,"15,000 feet in the air. ",0,,,
265,22,3,1,26,"According to some reports, ",0,,,
266,22,3,1,27,"he didn't dare shoot out the balloons, ",1,14,was afraid that if he shot any balloons ,
267,22,3,1,28,for fear the chair would tip. ,1,15,his chair might tip,
268,22,3,1,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,16,He continued to float around and eventually drifted into the sky space over the Long Beach airport. ,
269,22,3,1,30,disrupting air traffic. ,1,17,This disrupted air traffic,
270,22,3,1,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,18,Imagine the sight that planes waiting for landing clearance witnessed,
271,22,3,1,32,"a man in a lawn chair with a gun, ",0,,,
272,22,3,1,33,some three miles above the ground. ,0,,,
273,22,3,1,34,"He did finally touch down safely, ",1,19,"Eventually, Larry did land ",
274,22,3,1,35,though not before getting tangled in some power lines ,1,20,after his balloons became tangled in some power lines ,
275,22,3,1,36,and knocking out power in the entire Long Beach area. ,1,21,which resulted in an outage in the whole community. ,
276,22,3,1,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,22,He was arrested ,
277,22,3,1,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
278,22,3,1,39,"But by the time they nabbed him, the story had spread, ",0,,,
279,22,3,1,40,and a few crack reporters witnessed his arrest. ,0,,,
280,22,3,1,41,One of those reporters asked why he'd done it. ,1,23,When asked why he did it,
281,22,3,1,42,Larry's response? ,0,,,
282,22,3,1,43,"""A man can't just sit around.""",0,,,
283,22,3,2,1,Larry Walters had a dream that he could fly.  ,1,1,Larry Walters had a dream of flying,
284,22,3,2,2,"The problem was that Larry's vision was poor, ",1,2,The problem was that Larry Walters had poor ,
285,22,3,2,3,and he was thus ill-suited to become a pilot. ,1,3,vision which made him ill-suited to be a pilot,
286,22,3,2,4,"Most people, faced with similar limitations, might let go of such a dream.",1,4,Most people would find new dreams in this situation ,
287,22,3,2,5,Larry Walters was not most people. ,1,5,but Larry did not. ,
288,22,3,2,6,On a sunny summer day ,0,,,
289,22,3,2,7,"in 1982, ",0,,,
290,22,3,2,8,in his modest backyard ,0,,,
291,22,3,2,9,"in San Pedro, ",1,7,in San Pedro ,
292,22,3,2,10,Larry boarded a makeshift aircraft ,1,6,He created a makeshift aircraft at his home ,
293,22,3,2,11,"comprising a lawn chair, ",1,8,using a lawn chair ,
294,22,3,2,12,"a seat belt, ",0,,,
295,22,3,2,13,and forty-odd weather balloons. ,1,9,some forty odd weather balloons,
296,22,3,2,14,"Armed with a pellet gun, ",0,,,
297,22,3,2,15,"a CB radio, ",0,,,
298,22,3,2,16,"and a cooler full of sandwiches, ",0,,,
299,22,3,2,17,he released the line that tethered his craft ,1,10,He released the tether holding his creation ,
300,22,3,2,18,"to his Jeep, ",1,11,to his jeep ,
301,22,3,2,19,"rose to a height of thirty feet or so, ",0,,,
302,22,3,2,20,and had himself a little picnic. ,0,,,
303,22,3,2,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,13,He planned to shoot balloons with his guns to come down ,
304,22,3,2,22,just as easy as could be.,0,,,
305,22,3,2,23,"But Larry, it would seem, was not so good with physics. ",1,12,The problem was that Larry was not very precise in his physics ,
306,22,3,2,24,"When he released the tether, his craft rose ",0,,,
307,22,3,2,25,"15,000 feet in the air. ",0,,,
308,22,3,2,26,"According to some reports, ",0,,,
309,22,3,2,27,"he didn't dare shoot out the balloons, ",1,14,but was now ,
310,22,3,2,28,for fear the chair would tip. ,1,15,too afraid his chair might tip,
311,22,3,2,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,16,He drifted into the restricted airspace over Long Beach airport ,
312,22,3,2,30,disrupting air traffic. ,1,17,disrupted air traffic. ,
313,22,3,2,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,18,Pilots waiting to land must have been very surprised to see ,
314,22,3,2,32,"a man in a lawn chair with a gun, ",1,19,a man floating with balloons in his lawn chair with a gun strapped to his back,
315,22,3,2,33,some three miles above the ground. ,0,,,
316,22,3,2,34,"He did finally touch down safely, ",1,20,"Eventually, Larry Walters did come to the ground ",
317,22,3,2,35,though not before getting tangled in some power lines ,1,21,after becoming tangles in power ,
318,22,3,2,36,and knocking out power in the entire Long Beach area. ,1,22,lines which caused an outage in the entire area,
319,22,3,2,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,23,The FAA then arrested him for his stunt. ,
320,22,3,2,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
321,22,3,2,39,"But by the time they nabbed him, the story had spread, ",0,,,
322,22,3,2,40,and a few crack reporters witnessed his arrest. ,0,,,
323,22,3,2,41,One of those reporters asked why he'd done it. ,1,24,"When asked by reporters why he did this, ",
324,22,3,2,42,Larry's response? ,0,,,
325,22,3,2,43,"""A man can't just sit around.""",1,25,“a man can’t just sit around”. ,
326,22,3,3,1,Larry Walters had a dream that he could fly.  ,0,,,
327,22,3,3,2,"The problem was that Larry's vision was poor, ",1,2,because his vision was too poor,
328,22,3,3,3,and he was thus ill-suited to become a pilot. ,1,1,He was unable to become a pilot ,
329,22,3,3,4,"Most people, faced with similar limitations, might let go of such a dream.",1,3,"Most people would find a new dream, however, ",
330,22,3,3,5,Larry Walters was not most people. ,1,4,this man was determined,
331,22,3,3,6,On a sunny summer day ,0,,,
332,22,3,3,7,"in 1982, ",0,,,
333,22,3,3,8,in his modest backyard ,0,,,
334,22,3,3,9,"in San Pedro, ",0,,,
335,22,3,3,10,Larry boarded a makeshift aircraft ,0,,,
336,22,3,3,11,"comprising a lawn chair, ",1,6,to a lawn chair,
337,22,3,3,12,"a seat belt, ",0,,,
338,22,3,3,13,and forty-odd weather balloons. ,1,5,He attached forty some weather balloons ,changed 40 to forty
339,22,3,3,14,"Armed with a pellet gun, ",0,,,
340,22,3,3,15,"a CB radio, ",0,,,
341,22,3,3,16,"and a cooler full of sandwiches, ",0,,,
342,22,3,3,17,he released the line that tethered his craft ,1,7, and cut the ties to his tractor that were holding the balloon on the ground,
343,22,3,3,18,"to his Jeep, ",0,,,
344,22,3,3,19,"rose to a height of thirty feet or so, ",0,,,
345,22,3,3,20,and had himself a little picnic. ,0,,,
346,22,3,3,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",0,,,
347,22,3,3,22,just as easy as could be.,0,,,
348,22,3,3,23,"But Larry, it would seem, was not so good with physics. ",0,,,
349,22,3,3,24,"When he released the tether, his craft rose ",0,,,
350,22,3,3,25,"15,000 feet in the air. ",0,,,
351,22,3,3,26,"According to some reports, ",0,,,
352,22,3,3,27,"he didn't dare shoot out the balloons, ",1,8,He was too high to shoot out a balloon ,
353,22,3,3,28,for fear the chair would tip. ,1,9,for fear of tipping,
354,22,3,3,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",0,,,
355,22,3,3,30,disrupting air traffic. ,1,10,disrupted air traffic ,
356,22,3,3,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,0,,,
357,22,3,3,32,"a man in a lawn chair with a gun, ",0,,,
358,22,3,3,33,some three miles above the ground. ,0,,,
359,22,3,3,34,"He did finally touch down safely, ",0,,,
360,22,3,3,35,though not before getting tangled in some power lines ,1,11,"Then, he finally became tangled in some power lines ",
361,22,3,3,36,and knocking out power in the entire Long Beach area. ,0,,,
362,22,3,3,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,12,He was immediately arrested ,
363,22,3,3,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
364,22,3,3,39,"But by the time they nabbed him, the story had spread, ",0,,,
365,22,3,3,40,and a few crack reporters witnessed his arrest. ,0,,,
366,22,3,3,41,One of those reporters asked why he'd done it. ,1,13,When a reporter asked why he did it,
367,22,3,3,42,Larry's response? ,0,,,
368,22,3,3,43,"""A man can't just sit around.""",1,14,“A man can’t just sit around”. ,
369,22,4,1,1,"At breakfast, ",1,1,At breakfast,
370,22,4,1,2,my cat Susie,0,,,
371,22,4,1,3,sits on the deck of the pool,0,,,
