,subject,story,timeTest,serialPos,origText,recalled,posRec,recText,Unnamed: 8
27,17,1,1,28,All he had for dinner was some bread and what was left of the molasses,0,,,
28,17,1,1,29,Finally the bear paused in his eating,0,,,
29,17,1,1,30,and looked over to the bushes where the old man was hidden,0,,,
30,17,1,1,31,The bear stood up and laid the remaining fish in a row,0,,,
31,17,1,1,32,Then it walked away up the shore,0,,,
32,17,1,1,33,The old man crept out of the bushes and down to the shore,0,,,
33,17,1,1,34,"Sure enough, the bear had left six large trout for him",1,12,the fisherman saw the bear had left six fish for him on the shore,
34,17,1,1,35,He looked over at the bear,0,,,
35,17,1,1,36,It was standing at the edge of the wood watching,0,,,
36,17,1,1,37,"""Thanks a lot,"" the old man called to the bear",0,,,
37,17,1,1,38,The bear waved the now-clean paw at the old man,0,,,
38,17,1,1,39,and disappeared into the thicket,0,,,
39,17,1,1,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",1,13,"The fisherman said, “Well that’s the first time anyone has paid me for my molasses.”  ",
40,17,1,1,41,The old man never hunted bears again,1,14,"After that day, the fisherman never hunted bears again",
41,17,1,2,1,One fine day an old Maine man was fishing ,1,1,"One fine day a Maine fisherman was fishing at the lake, ",
42,17,1,2,2,on his favorite lake ,0,,,
43,17,1,2,3,and catching very little,1,2,with little luck,
44,17,1,2,4,"Finally, he gave up",1,3,Giving up,
45,17,1,2,5,and walked back along the shore to his fishing shack,1,4,he went to his home ,
46,17,1,2,6,"When he got close to the front door, he saw it was open.",1,5,found his door open,
47,17,1,2,7,"Being of a suspicious nature, he walked to the door quietly and looked inside",1,6,"Being of a suspicious nature, he looked into the open door ",
48,17,1,2,8,There was a big black bear,1,7,found a big black bear inside,
49,17,1,2,9,It was just pulling the cork out of his molasses jug with its teeth,1,8,The bear had a jar of molasses in his paw.  It was uncorking the jar with it’s teeth,
50,17,1,2,10,The molasses spilled all over the floor,0,,,
51,17,1,2,11,"and the bear rubbed his paw in it, smearing it all over",1,9,"the bear thrust his paw into the jar, covering it with the sticky sweet molasses",
52,17,1,2,12,"When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore",0,,,
53,17,1,2,13,Standing on its hind legs,0,,,
54,17,1,2,14,it held up the paw full of molasses,1,10,swung his giant paw into the air,
55,17,1,2,15,Soon all the flies and bugs and mosquitoes were swarming,1,11,"From all around, flies, bugs and mosquitoes came to taste",
56,17,1,2,16,all over the sticky sweet paw,1,12,the sticky sweet solution on his paw,
57,17,1,2,17,Then the bear waded into the water,1,13,The bear then went into the river ,
58,17,1,2,18,with his sticky paw full of bugs,0,,,
59,17,1,2,19,It held the paw out over the water,1,14,continued to swing his paw about,
60,17,1,2,20,"Suddenly, a big trout came jumping out of the water trying to get to the flies",0,,,
61,17,1,2,21,The bear gave it a swat and it flew to the shore and flopped there,0,,,
62,17,1,2,22,"Then another fish jumped into the air after the flies, followed swiftly by another",1,15,Trout from the river leaped out of the water lured out by the insects,
63,17,1,2,23,"Every time a fish jumped after his paw, the bear cuffed it ashore",0,,,
64,17,1,2,24,Soon it had a large pile,0,,,
65,17,1,2,25,The old man had caught nothing,0,,,
66,17,1,2,26,He watched that bear eat half a dozen trout,0,,,
67,17,1,2,27,his stomach rumbling,0,,,
68,17,1,2,28,All he had for dinner was some bread and what was left of the molasses,1,16,only having a slice of bread to eat and what was left of the molasses,
69,17,1,2,29,Finally the bear paused in his eating,0,,,
70,17,1,2,30,and looked over to the bushes where the old man was hidden,0,,,
71,17,1,2,31,The bear stood up and laid the remaining fish in a row,0,,,
72,17,1,2,32,Then it walked away up the shore,0,,,
73,17,1,2,33,The old man crept out of the bushes and down to the shore,0,,,
74,17,1,2,34,"Sure enough, the bear had left six large trout for him",1,17,"When the bear had finished catching the trout, he laid 6 on the side of the river",Changed 6 to six
75,17,1,2,35,He looked over at the bear,0,,,
76,17,1,2,36,It was standing at the edge of the wood watching,0,,,
77,17,1,2,37,"""Thanks a lot,"" the old man called to the bear",0,,,
78,17,1,2,38,The bear waved the now-clean paw at the old man,0,,,
79,17,1,2,39,and disappeared into the thicket,0,,,
80,17,1,2,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",0,,,
81,17,1,2,41,The old man never hunted bears again,0,,,
82,17,1,3,1,One fine day an old Maine man was fishing ,1,1,There was a man who lived in Maine who was a fisherman.  ,
83,17,1,3,2,on his favorite lake ,0,,,
84,17,1,3,3,and catching very little,1,2,"He was upset because he tried as hard as he could, but could not catch any fish in the nearby stream",
85,17,1,3,4,"Finally, he gave up",1,3,Defeated,
86,17,1,3,5,and walked back along the shore to his fishing shack,1,4,he went back to his home in the woods,
87,17,1,3,6,"When he got close to the front door, he saw it was open.",1,5,"Upon returning to his house, he noticed that the door was wide open",
88,17,1,3,7,"Being of a suspicious nature, he walked to the door quietly and looked inside",0,,,
89,17,1,3,8,There was a big black bear,0,,,Miscounted in original data excluded here
90,17,1,3,9,It was just pulling the cork out of his molasses jug with its teeth,0,,,
91,17,1,3,10,The molasses spilled all over the floor,0,,,
92,17,1,3,11,"and the bear rubbed his paw in it, smearing it all over",1,6,The bear took his enormous paw and dug it into the jar of molasses,Not counted in original data but counted here
93,17,1,3,12,"When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore",0,,,
94,17,1,3,13,Standing on its hind legs,0,,,
95,17,1,3,14,it held up the paw full of molasses,0,,,
96,17,1,3,15,Soon all the flies and bugs and mosquitoes were swarming,1,8,"Moments later, flies and other bugs swarmed ",
97,17,1,3,16,all over the sticky sweet paw,0,,,
98,17,1,3,17,Then the bear waded into the water,1,7,The bear stepped into the water,
99,17,1,3,18,with his sticky paw full of bugs,0,,,
100,17,1,3,19,It held the paw out over the water,0,,,
101,17,1,3,20,"Suddenly, a big trout came jumping out of the water trying to get to the flies",0,,,
102,17,1,3,21,The bear gave it a swat and it flew to the shore and flopped there,0,,,
103,17,1,3,22,"Then another fish jumped into the air after the flies, followed swiftly by another",1,9,Fish flew out of the water to eat the nearby flies,
104,17,1,3,23,"Every time a fish jumped after his paw, the bear cuffed it ashore",0,,,
105,17,1,3,24,Soon it had a large pile,0,,,
106,17,1,3,25,The old man had caught nothing,0,,,
107,17,1,3,26,He watched that bear eat half a dozen trout,0,,,
108,17,1,3,27,his stomach rumbling,0,,,
109,17,1,3,28,All he had for dinner was some bread and what was left of the molasses,1,10,"He had little food, except for a few slices of bread and the rest of the jar of molasses",
110,17,1,3,29,Finally the bear paused in his eating,0,,,
111,17,1,3,30,and looked over to the bushes where the old man was hidden,0,,,
112,17,1,3,31,The bear stood up and laid the remaining fish in a row,0,,,
113,17,1,3,32,Then it walked away up the shore,0,,,
114,17,1,3,33,The old man crept out of the bushes and down to the shore,0,,,
115,17,1,3,34,"Sure enough, the bear had left six large trout for him",0,,,
116,17,1,3,35,He looked over at the bear,0,,,
117,17,1,3,36,It was standing at the edge of the wood watching,0,,,
118,17,1,3,37,"""Thanks a lot,"" the old man called to the bear",0,,,
119,17,1,3,38,The bear waved the now-clean paw at the old man,0,,,
120,17,1,3,39,and disappeared into the thicket,0,,,
121,17,1,3,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",0,,,
122,17,1,3,41,The old man never hunted bears again,0,,,
123,17,2,1,1,I was shopping at my local supermarket,1,1,I was shopping at my local grocery store,
124,17,2,1,2,as I normally have for years.,1,2,as I had done for the last five years or so,change 5 to five
125,17,2,1,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,3,One day I went into the grocery store to get two weeks of groceries,changed 2 to two
126,17,2,1,4,and was headed toward the register to pay for my groceries.,0,,,
127,17,2,1,5,I reached into my back right pocket,0,,,
128,17,2,1,6,to grab the money to pay,1,4,As I was ready to pay,
129,17,2,1,7,and noticed that there was no money in there.,1,5,I noticed that my money was missing,
130,17,2,1,8,I started to get nervous.,1,11,I started to get very nervous,
131,17,2,1,9,I knew my pocket book was in the car ,1,6,I knew that I had left my pocketbook in my car ,
132,17,2,1,10,and I was sure I had put the money in my back right pocket.,0,,,
133,17,2,1,11,"I look at cashier with a confused look,",0,,,
134,17,2,1,12,not knowing what to do.,0,,,
135,17,2,1,13,There were people behind me on the line ,1,10,"I saw people behind me in line, ",
136,17,2,1,14,and I immediately thought about the money I left in the car,1,7;9,left;there too,
137,17,2,1,15,that was intended to pay rent this month.,1,8,the money I was going to pay my rent with ,
138,17,2,1,16,She told me to speak with the courtesy counter.,1,12,The cashier said that I should go check with the courtesy counter,
139,17,2,1,17,"I laughed and said,",0,,,
140,17,2,1,18,"""But it was cash, no one would hand that in!""  ",1,13,"“It was 200 dollars, no one is going to turn that in!”",
141,17,2,1,19,I decided that there was no harm in checking ,1,14,I decided to give it a shot and I went to the counter,
142,17,2,1,20,so I walked up to a woman behind the counter ,1,15,I went to the counter,
143,17,2,1,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,16,"I asked, “Did anyone turn in money?”  ",
144,17,2,1,22,"She asked ""How much?""  ",1,17,"The woman behind the counter said, “How much was it?”  ",
145,17,2,1,23,My face then lit up.,0,,,
146,17,2,1,24,"""$200 ",1,18,200 dollars ,
147,17,2,1,25,"in the form of twenty dollar bills."" I replied.",1,19,in the form of twenty dollar bills,change 20 to twenty
148,17,2,1,26,"She said, ""Actually, yes, someone did!""  ",1,20,It turns out that the money had been turned in,
149,17,2,1,27,I was so surprised! ,0,,,
150,17,2,1,28,"""Who? I want to thank them.""  ",0,,,
151,17,2,1,29,She points to a young girl ,0,,,
152,17,2,1,30,about 10 years old ,1,21,about ten years old.  ,Not counted in orig data but counted here. Changed 10 to ten
153,17,2,1,31,"and says, ""She did."" ",0,,,
154,17,2,1,32,I walked over to the mom,1,22,I went to the mother ,
155,17,2,1,33,and hugged her.,1,23,gave her a hug,
156,17,2,1,34,"She said, ""It wasn't me, it was my daughter"". ",1,24,"She said to me, “It wasn’t me, it was my daughter”.  ",
157,17,2,1,35,"I was so happy, ",0,,,
158,17,2,1,36,I was almost in tears. ,0,,,
159,17,2,1,37,I decided in those moments to do my duty ,1,25,I then decided to make sure that I was doing my best ,
160,17,2,1,38,to pay forward this act of kindness ,1,26,"to pay forward acts of kindness, like the one that was done for me",
161,17,2,1,39,every opportunity I had.,0,,,
162,17,2,2,1,I was shopping at my local supermarket,1,1,I was shopping at my local supermarket ,
163,17,2,2,2,as I normally have for years.,1,2,like I had for years,
164,17,2,2,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,3,"One particular day, I had bought about two weeks’ worth of groceries ",changed 2 to two
165,17,2,2,4,and was headed toward the register to pay for my groceries.,1,4,was heading to the register to pay.  ,
166,17,2,2,5,I reached into my back right pocket,1,5,I reached into my back right pocket ,
167,17,2,2,6,to grab the money to pay,0,,,
168,17,2,2,7,and noticed that there was no money in there.,1,6,realized that my money was gone,
169,17,2,2,8,I started to get nervous.,1,7,I started to get nervous,
170,17,2,2,9,I knew my pocket book was in the car ,1,8,I knew that I had left my pocketbook in my car,
171,17,2,2,10,and I was sure I had put the money in my back right pocket.,1,9,was sure that I had taken my cash out and put it in my right back pocket,
172,17,2,2,11,"I look at cashier with a confused look,",1,10,"I looked at the cashier with a confused look, ",
173,17,2,2,12,not knowing what to do.,1,11,I did not know what to do,
174,17,2,2,13,There were people behind me on the line ,1,12,There were people lining up behind me,
175,17,2,2,14,and I immediately thought about the money I left in the car,0,,,
176,17,2,2,15,that was intended to pay rent this month.,0,,,
177,17,2,2,16,She told me to speak with the courtesy counter.,1,13,The cashier said I should go talk to the courtesy counter,
178,17,2,2,17,"I laughed and said,",0,,,
179,17,2,2,18,"""But it was cash, no one would hand that in!""  ",1,14,"But I said to her, “It was cash, who is going to turn that in?”",
180,17,2,2,19,I decided that there was no harm in checking ,0,,,
181,17,2,2,20,so I walked up to a woman behind the counter ,1,15,I walked over to the courtesy counter and asked a woman behind the counter ,
182,17,2,2,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,16,if anyone had turned in any money,
183,17,2,2,22,"She asked ""How much?""  ",1,17,"She asked, “How much money?”  ",
184,17,2,2,23,My face then lit up.,0,,,
185,17,2,2,24,"""$200 ",1,18,200 dollars ,
186,17,2,2,25,"in the form of twenty dollar bills."" I replied.",1,19,in twenty dollar bills,changed 20 to twenty
187,17,2,2,26,"She said, ""Actually, yes, someone did!""  ",1,20,"She said back to me, “Yes!  Someone did turn in that money!”.  ",
188,17,2,2,27,I was so surprised! ,0,,,
189,17,2,2,28,"""Who? I want to thank them.""  ",1,21,“Who did that?  I want to thank them!”  ,
190,17,2,2,29,She points to a young girl ,1,22,She pointed to a woman and her daughter who were nearby,
191,17,2,2,30,about 10 years old ,1,23,ten years old,changed 10 to ten
192,17,2,2,31,"and says, ""She did."" ",0,,,
193,17,2,2,32,I walked over to the mom,1,24,I went up to the woman ,
194,17,2,2,33,and hugged her.,1,25,gave her a hug,
195,17,2,2,34,"She said, ""It wasn't me, it was my daughter"". ",1,26,"She said to me, “It wasn’t me, it was my daughter”.  ",
196,17,2,2,35,"I was so happy, ",0,,,
197,17,2,2,36,I was almost in tears. ,1,27,I was almost in tears,
198,17,2,2,37,I decided in those moments to do my duty ,0,,,
199,17,2,2,38,to pay forward this act of kindness ,0,,,
200,17,2,2,39,every opportunity I had.,0,,,
201,17,2,3,1,I was shopping at my local supermarket,0,,,
202,17,2,3,2,as I normally have for years.,0,,,
203,17,2,3,3,"One particular day, I had done about 2 weeks’ worth of shopping",0,,,
204,17,2,3,4,and was headed toward the register to pay for my groceries.,1,1,I was getting ready to check out with the cashier,
205,17,2,3,5,I reached into my back right pocket,1,2,I reached into my right back pocket ,
206,17,2,3,6,to grab the money to pay,1,3,to get my money,
207,17,2,3,7,and noticed that there was no money in there.,1,4,The money that I had set aside for groceries was gone!  ,
208,17,2,3,8,I started to get nervous.,1,5,I started to get nervous and panicked,
209,17,2,3,9,I knew my pocket book was in the car ,0,,,
210,17,2,3,10,and I was sure I had put the money in my back right pocket.,0,,,
211,17,2,3,11,"I look at cashier with a confused look,",0,,,
212,17,2,3,12,not knowing what to do.,0,,,
213,17,2,3,13,There were people behind me on the line ,1,6,there was a line forming behind me ,
214,17,2,3,14,and I immediately thought about the money I left in the car,0,,,
215,17,2,3,15,that was intended to pay rent this month.,0,,,
216,17,2,3,16,She told me to speak with the courtesy counter.,1,7,"The cashier said to me, “You should go check with customer services”.  ",
217,17,2,3,17,"I laughed and said,",0,,,
218,17,2,3,18,"""But it was cash, no one would hand that in!""  ",1,8,"I said back to her, “Who would turn in $200",
219,17,2,3,19,I decided that there was no harm in checking ,1,9,"But, it couldn’t hurt to ask.  ",
220,17,2,3,20,so I walked up to a woman behind the counter ,1,10,"I went to the customer service desk and asked the woman behind the desk, ",
221,17,2,3,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,11,“Did anyone turn in money?”  ,
222,17,2,3,22,"She asked ""How much?""  ",1,12,how much was it?”  ,
223,17,2,3,23,My face then lit up.,0,,,
224,17,2,3,24,"""$200 ",1,13,200,
225,17,2,3,25,"in the form of twenty dollar bills."" I replied.",0,,,
226,17,2,3,26,"She said, ""Actually, yes, someone did!""  ",0,,,
227,17,2,3,27,I was so surprised! ,0,,,
228,17,2,3,28,"""Who? I want to thank them.""  ",1,14,"I asked who had turned in the money, wanting to thank the person personally",
229,17,2,3,29,She points to a young girl ,1,15,The woman pointed to another woman and her daughter,
230,17,2,3,30,about 10 years old ,0,,,
231,17,2,3,31,"and says, ""She did."" ",0,,,
232,17,2,3,32,I walked over to the mom,1,16,I walked over to the mother ,
233,17,2,3,33,and hugged her.,0,,,
234,17,2,3,34,"She said, ""It wasn't me, it was my daughter"". ",1,17,"“I didn’t do this, it was my daughter” she said",
235,17,2,3,35,"I was so happy, ",1,19,overjoyed,
236,17,2,3,36,I was almost in tears. ,1,18,with tears in my eyes,
237,17,2,3,37,I decided in those moments to do my duty ,0,,,
238,17,2,3,38,to pay forward this act of kindness ,0,,,
239,17,2,3,39,every opportunity I had.,0,,,
240,17,3,1,1,Larry Walters had a dream that he could fly.  ,1,1,Larry Walters had a dream of flying,
241,17,3,1,2,"The problem was that Larry's vision was poor, ",1,2,"Unfortunately, he had poor vision",
242,17,3,1,3,and he was thus ill-suited to become a pilot. ,1,3,making him ill-fitted to being a pilot,
243,17,3,1,4,"Most people, faced with similar limitations, might let go of such a dream.",1,4,Most people would have let go of this dream,
244,17,3,1,5,Larry Walters was not most people. ,1,5,but he was not one of them,
245,17,3,1,6,On a sunny summer day ,0,,,
246,17,3,1,7,"in 1982, ",1,6,In 1982 ,
247,17,3,1,8,in his modest backyard ,1,7,in his modest backyard ,
248,17,3,1,9,"in San Pedro, ",1,8,in San Pedro,
249,17,3,1,10,Larry boarded a makeshift aircraft ,1,9,he made a makeshift flying machine ,
250,17,3,1,11,"comprising a lawn chair, ",1,10,out of a lawn chair,
251,17,3,1,12,"a seat belt, ",1,11,a seat belt,
252,17,3,1,13,and forty-odd weather balloons. ,1,12,forty-some weather balloons,
253,17,3,1,14,"Armed with a pellet gun, ",1,13;15,Armed with;a pellet gun ,
254,17,3,1,15,"a CB radio, ",1,14,a CB,
255,17,3,1,16,"and a cooler full of sandwiches, ",1,16,and a cooler of sandwiches,
256,17,3,1,17,he released the line that tethered his craft ,1,17,he tethered his contraption ,
257,17,3,1,18,"to his Jeep, ",1,18,to his Jeep ,
258,17,3,1,19,"rose to a height of thirty feet or so, ",1,19,flew about thirty feet in the air,changed 30 to thirty
259,17,3,1,20,and had himself a little picnic. ,0,,,
260,17,3,1,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,20,Larry thought that he could just shoot down a few balloons when he was finished,
261,17,3,1,22,just as easy as could be.,0,,,
262,17,3,1,23,"But Larry, it would seem, was not so good with physics. ",1,21,"Unfortunately, physics was not Larry’s strong point",
263,17,3,1,24,"When he released the tether, his craft rose ",1,22,"When he was ready to be finished, he untethered his line ",
264,17,3,1,25,"15,000 feet in the air. ",1,23,"flew 15,000 feet into the air",
265,17,3,1,26,"According to some reports, ",0,,,
266,17,3,1,27,"he didn't dare shoot out the balloons, ",0,,,
267,17,3,1,28,for fear the chair would tip. ,0,,,
268,17,3,1,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,24,He rose high into the sky and found himself in the arrival space of the Long Beach Airport,
269,17,3,1,30,disrupting air traffic. ,0,,,
270,17,3,1,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,25,Imagine how it must have been waiting on     ,
271,17,3,1,32,"a man in a lawn chair with a gun, ",0,,,
272,17,3,1,33,some three miles above the ground. ,0,,,
273,17,3,1,34,"He did finally touch down safely, ",0,,,
274,17,3,1,35,though not before getting tangled in some power lines ,0,,,
275,17,3,1,36,and knocking out power in the entire Long Beach area. ,0,,,
276,17,3,1,37,"It goes without saying that Larry, upon touchdown, was arrested. ",0,,,
277,17,3,1,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
278,17,3,1,39,"But by the time they nabbed him, the story had spread, ",0,,,
279,17,3,1,40,and a few crack reporters witnessed his arrest. ,0,,,
280,17,3,1,41,One of those reporters asked why he'd done it. ,0,,,
281,17,3,1,42,Larry's response? ,0,,,
282,17,3,1,43,"""A man can't just sit around.""",0,,,
283,17,3,2,1,Larry Walters had a dream that he could fly.  ,1,1,Larry Walters had a dream of flying,
284,17,3,2,2,"The problem was that Larry's vision was poor, ",1,2,"The problem was that Larry had poor vision, ",
285,17,3,2,3,and he was thus ill-suited to become a pilot. ,1,3,making him ill-suited to be a pilot,
286,17,3,2,4,"Most people, faced with similar limitations, might let go of such a dream.",1,4,"Most people, knowing this limitation would have given up on their dreams",
287,17,3,2,5,Larry Walters was not most people. ,1,5,Larry Walters was not one to give up on his dreams,
288,17,3,2,6,On a sunny summer day ,0,,,
289,17,3,2,7,"in 1982, ",1,6,In 1982 ,
290,17,3,2,8,in his modest backyard ,1,7,in his modest backyard ,
291,17,3,2,9,"in San Pedro, ",1,8,in San Pedro,
292,17,3,2,10,Larry boarded a makeshift aircraft ,1,9,he fashioned himself a makeshift aircraft ,
293,17,3,2,11,"comprising a lawn chair, ",1,10,out of a lawn chair,
294,17,3,2,12,"a seat belt, ",1,11,a seatbelt ,
295,17,3,2,13,and forty-odd weather balloons. ,1,12,and forty-odd weather balloons,
296,17,3,2,14,"Armed with a pellet gun, ",1,13, Armed with a pellet gun,
297,17,3,2,15,"a CB radio, ",1,14,a CB radio ,
298,17,3,2,16,"and a cooler full of sandwiches, ",1,15,"and a cooler full of sandwiches, ",
299,17,3,2,17,he released the line that tethered his craft ,1,16,he unhooked the tether ,
300,17,3,2,18,"to his Jeep, ",1,17,from the Jeep ,
301,17,3,2,19,"rose to a height of thirty feet or so, ",1,18,rose thirty feet into the air,changed 30 to thirty
302,17,3,2,20,and had himself a little picnic. ,1,19,He had a nice picnic lunch,
303,17,3,2,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,20,Larry expected to just shoot down a couple of balloons and float back to Earth,
304,17,3,2,22,just as easy as could be.,0,,,
305,17,3,2,23,"But Larry, it would seem, was not so good with physics. ",1,21,"Unfortunately, Larry’s strong suit did not lie in physics either.  ",
306,17,3,2,24,"When he released the tether, his craft rose ",0,,,
307,17,3,2,25,"15,000 feet in the air. ",1,22,"he flew 15,000 feet into the air",
308,17,3,2,26,"According to some reports, ",0,,,
309,17,3,2,27,"he didn't dare shoot out the balloons, ",1,23,He did not dare shoot down a balloon ,
310,17,3,2,28,for fear the chair would tip. ,1,24,for fear of turning his chair to one side,
311,17,3,2,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,25,He floated eventually into the Long Beach airport and their arrival clearance space,
312,17,3,2,30,disrupting air traffic. ,0,,,
313,17,3,2,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,26,Imagine how it must have felt to be waiting for clearance to land,
314,17,3,2,32,"a man in a lawn chair with a gun, ",0,,,
315,17,3,2,33,some three miles above the ground. ,1,27,some three miles about the ground,
316,17,3,2,34,"He did finally touch down safely, ",1,28,"Eventually, Larry did land",
317,17,3,2,35,though not before getting tangled in some power lines ,0,,,
318,17,3,2,36,and knocking out power in the entire Long Beach area. ,1,29,but not before knocking out the power in the Long ,
319,17,3,2,37,"It goes without saying that Larry, upon touchdown, was arrested. ",0,,,
320,17,3,2,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
321,17,3,2,39,"But by the time they nabbed him, the story had spread, ",0,,,
322,17,3,2,40,and a few crack reporters witnessed his arrest. ,0,,,
323,17,3,2,41,One of those reporters asked why he'd done it. ,0,,,
324,17,3,2,42,Larry's response? ,0,,,
325,17,3,2,43,"""A man can't just sit around.""",0,,,
326,17,3,3,1,Larry Walters had a dream that he could fly.  ,0,,,
327,17,3,3,2,"The problem was that Larry's vision was poor, ",1,3,"Unfortunately, due to vision problems ",
328,17,3,3,3,and he was thus ill-suited to become a pilot. ,1,4,he could not attain those dreams in a traditional manner,
329,17,3,3,4,"Most people, faced with similar limitations, might let go of such a dream.",1,2,"Most men would be happy to give up on dreams that sounded silly, or unattainable",
330,17,3,3,5,Larry Walters was not most people. ,1,1,Larry was not like any men,
331,17,3,3,6,On a sunny summer day ,1,5,One sunny afternoon ,
332,17,3,3,7,"in 1982, ",0,,,
333,17,3,3,8,in his modest backyard ,1,6,in his backyard ,
334,17,3,3,9,"in San Pedro, ",0,,,
335,17,3,3,10,Larry boarded a makeshift aircraft ,1,9,he rigged up a makeshift flying machine,
336,17,3,3,11,"comprising a lawn chair, ",1,7,With a lawn chair,
337,17,3,3,12,"a seat belt, ",0,,,
338,17,3,3,13,and forty-odd weather balloons. ,1,8,forty-some balloons ,
339,17,3,3,14,"Armed with a pellet gun, ",0,,,
340,17,3,3,15,"a CB radio, ",0,,,
341,17,3,3,16,"and a cooler full of sandwiches, ",0,,,
342,17,3,3,17,he released the line that tethered his craft ,1,12,when he cut his tether cord,
343,17,3,3,18,"to his Jeep, ",0,,,
344,17,3,3,19,"rose to a height of thirty feet or so, ",0,,,
345,17,3,3,20,and had himself a little picnic. ,1,10,enjoying his picnic lunch,
346,17,3,3,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",0,,,
347,17,3,3,22,just as easy as could be.,0,,,
348,17,3,3,23,"But Larry, it would seem, was not so good with physics. ",0,,,
349,17,3,3,24,"When he released the tether, his craft rose ",1,11,"But, the wind had other ideas and took him higher and higher ",
350,17,3,3,25,"15,000 feet in the air. ",0,,,
351,17,3,3,26,"According to some reports, ",0,,,
352,17,3,3,27,"he didn't dare shoot out the balloons, ",0,,,
353,17,3,3,28,for fear the chair would tip. ,0,,,
354,17,3,3,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",0,,,
355,17,3,3,30,disrupting air traffic. ,0,,,
356,17,3,3,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,13,Imagine how funny that must have been to be flying in a plane and see ,
357,17,3,3,32,"a man in a lawn chair with a gun, ",0,,,
358,17,3,3,33,some three miles above the ground. ,0,,,
359,17,3,3,34,"He did finally touch down safely, ",1,14,"When he eventually landed at a nearby beach, ",
360,17,3,3,35,though not before getting tangled in some power lines ,0,,,
361,17,3,3,36,and knocking out power in the entire Long Beach area. ,0,,,
362,17,3,3,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,15,the police had caught up to him and arrested him,
363,17,3,3,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
364,17,3,3,39,"But by the time they nabbed him, the story had spread, ",0,,,
365,17,3,3,40,and a few crack reporters witnessed his arrest. ,0,,,
366,17,3,3,41,One of those reporters asked why he'd done it. ,1,16,Local newspaper reporters did the same and asked how a man like Larry could have done such a thing,changed newpaper to newspaper
367,17,3,3,42,Larry's response? ,0,,,
