,subject,story,timeTest,serialPos,origText,recalled,posRec,recText,Observations
47,6,1,2,7,"Being of a suspicious nature, he walked to the door quietly and looked inside",1,5,"Suspicious in nature, he walked in cautiously and saw",
48,6,1,2,8,There was a big black bear,1,6,a big black bear,
49,6,1,2,9,It was just pulling the cork out of his molasses jug with its teeth,1,7,The bear was tugging as the cork of a molasses jar with his teeth,
50,6,1,2,10,The molasses spilled all over the floor,1,8,then it opened and molasses spilled all over the wooded floor,
51,6,1,2,11,"and the bear rubbed his paw in it, smearing it all over",1,9,The bear smeared it with his paws,
52,6,1,2,12,"When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore",1,10;12,"the man screamed, startling the bear;ran out the door to the lake shore ",
53,6,1,2,13,Standing on its hind legs,1,11,It jumped up on it’s two back feet,
54,6,1,2,14,it held up the paw full of molasses,1,14,in the air,
55,6,1,2,15,Soon all the flies and bugs and mosquitoes were swarming,1,15,"Bugs, mosquitoes, and flies were attracted",
56,6,1,2,16,all over the sticky sweet paw,1,13,his sweet sticky paws,
57,6,1,2,17,Then the bear waded into the water,1,17,He wades his paws in the lake shore ,
58,6,1,2,18,with his sticky paw full of bugs,0,16,the sweet paws and stuck to them,Not counted originally
59,6,1,2,19,It held the paw out over the water,0,,,
60,6,1,2,20,"Suddenly, a big trout came jumping out of the water trying to get to the flies",1,18,a trout jump out at the fly covered bear paws. ,
61,6,1,2,21,The bear gave it a swat and it flew to the shore and flopped there,1,19,The bear swatted the trout to the shore,Changed shor to shore
62,6,1,2,22,"Then another fish jumped into the air after the flies, followed swiftly by another",0,,,
63,6,1,2,23,"Every time a fish jumped after his paw, the bear cuffed it ashore",0,,,
64,6,1,2,24,Soon it had a large pile,0,,,
65,6,1,2,25,The old man had caught nothing,0,,,
66,6,1,2,26,He watched that bear eat half a dozen trout,0,,,
67,6,1,2,27,his stomach rumbling,0,,,
68,6,1,2,28,All he had for dinner was some bread and what was left of the molasses,0,,,
69,6,1,2,29,Finally the bear paused in his eating,0,,,
70,6,1,2,30,and looked over to the bushes where the old man was hidden,0,,,
71,6,1,2,31,The bear stood up and laid the remaining fish in a row,0,,,
72,6,1,2,32,Then it walked away up the shore,0,,,
73,6,1,2,33,The old man crept out of the bushes and down to the shore,0,,,
74,6,1,2,34,"Sure enough, the bear had left six large trout for him",0,,,
75,6,1,2,35,He looked over at the bear,0,,,
76,6,1,2,36,It was standing at the edge of the wood watching,0,,,
77,6,1,2,37,"""Thanks a lot,"" the old man called to the bear",0,,,
78,6,1,2,38,The bear waved the now-clean paw at the old man,0,,,
79,6,1,2,39,and disappeared into the thicket,0,,,
80,6,1,2,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",0,,,
81,6,1,2,41,The old man never hunted bears again,0,,,
82,6,1,3,1,One fine day an old Maine man was fishing ,1,1,One warm day a man decided to go fishing on the lake in maine,Changed got to go
83,6,1,3,2,on his favorite lake ,0,,,
84,6,1,3,3,and catching very little,1,2,he was not having any luck ,
85,6,1,3,4,"Finally, he gave up",1,3,decided he would call it a day ,
86,6,1,3,5,and walked back along the shore to his fishing shack,1,4,head back to his cabin,
87,6,1,3,6,"When he got close to the front door, he saw it was open.",1,5,"As he approached the cabin, he noticed the door was open",
88,6,1,3,7,"Being of a suspicious nature, he walked to the door quietly and looked inside",0,,,
89,6,1,3,8,There was a big black bear,0,,,
90,6,1,3,9,It was just pulling the cork out of his molasses jug with its teeth,0,,,
91,6,1,3,10,The molasses spilled all over the floor,0,,,
92,6,1,3,11,"and the bear rubbed his paw in it, smearing it all over",1,6,rubbing his bear claws in the honey on the floor,
93,6,1,3,12,"When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore",1,7;9,He screamed and startled the bear causing him;run out of the cabin,
94,6,1,3,13,Standing on its hind legs,1,8,to stand on his back legs and ,
95,6,1,3,14,it held up the paw full of molasses,0,,,
96,6,1,3,15,Soon all the flies and bugs and mosquitoes were swarming,0,,,
97,6,1,3,16,all over the sticky sweet paw,0,,,
98,6,1,3,17,Then the bear waded into the water,1,11,He went the the edge of the lake ,
99,6,1,3,18,with his sticky paw full of bugs,1,10,flies were attracted the the honey and stuck to his paws,Not counted originally. Changed flys to flies
100,6,1,3,19,It held the paw out over the water,0,,,
101,6,1,3,20,"Suddenly, a big trout came jumping out of the water trying to get to the flies",1,12,a trout jumped out and ,
102,6,1,3,21,The bear gave it a swat and it flew to the shore and flopped there,1,13,he swatted it on the land,
103,6,1,3,22,"Then another fish jumped into the air after the flies, followed swiftly by another",1,14,Then another trout jumped out,
104,6,1,3,23,"Every time a fish jumped after his paw, the bear cuffed it ashore",1,15,and again he swatted it,
105,6,1,3,24,Soon it had a large pile,0,,,
106,6,1,3,25,The old man had caught nothing,0,,,
107,6,1,3,26,He watched that bear eat half a dozen trout,0,,,
108,6,1,3,27,his stomach rumbling,0,,,
109,6,1,3,28,All he had for dinner was some bread and what was left of the molasses,0,,,
110,6,1,3,29,Finally the bear paused in his eating,0,,,
111,6,1,3,30,and looked over to the bushes where the old man was hidden,0,,,
112,6,1,3,31,The bear stood up and laid the remaining fish in a row,1,16,He took a fish and laid it out,Changed layed to laid
113,6,1,3,32,Then it walked away up the shore,0,,,
114,6,1,3,33,The old man crept out of the bushes and down to the shore,0,,,
115,6,1,3,34,"Sure enough, the bear had left six large trout for him",1,17,he laid out six fish for the man,Changed 6 to six
116,6,1,3,35,He looked over at the bear,0,,,
117,6,1,3,36,It was standing at the edge of the wood watching,0,,,
118,6,1,3,37,"""Thanks a lot,"" the old man called to the bear",0,,,
119,6,1,3,38,The bear waved the now-clean paw at the old man,0,,,
120,6,1,3,39,and disappeared into the thicket,0,,,
121,6,1,3,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",0,,,
122,6,1,3,41,The old man never hunted bears again,1,18,He man never hunted b,Incomplete but counted in orig. data
123,6,2,1,1,I was shopping at my local supermarket,1,1,I was in my local grocery store one day to do some shopping. ,
124,6,2,1,2,as I normally have for years.,0,,,
125,6,2,1,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,2, I was shopping for about two weeks worth of groceries ,changed 2 to two
126,6,2,1,4,and was headed toward the register to pay for my groceries.,1,3,when I got in got in line to pay. When I went to pay,
127,6,2,1,5,I reached into my back right pocket,0,,,
128,6,2,1,6,to grab the money to pay,1,4,for the money to pay for groceries ,
129,6,2,1,7,and noticed that there was no money in there.,1,5,and noticed it was not there,
130,6,2,1,8,I started to get nervous.,0,,,
131,6,2,1,9,I knew my pocket book was in the car ,0,,,
132,6,2,1,10,and I was sure I had put the money in my back right pocket.,0,,,
133,6,2,1,11,"I look at cashier with a confused look,",1,8,I looked at the cashier shocked ,
134,6,2,1,12,not knowing what to do.,0,,,
135,6,2,1,13,There were people behind me on the line ,1,9,and noticed there was a line behind me. ,
136,6,2,1,14,and I immediately thought about the money I left in the car,1,6,"I knew I have money in my wallet in the car, ",
137,6,2,1,15,that was intended to pay rent this month.,1,7,but that money was for rent,
138,6,2,1,16,She told me to speak with the courtesy counter.,1,10,I explained to the cashier the I had lost my money and she told me to check with customer service,changed explaned to explained
139,6,2,1,17,"I laughed and said,",0,,,
140,6,2,1,18,"""But it was cash, no one would hand that in!""  ",1,11,"I was sure that no one had turned in cash, ",
141,6,2,1,19,I decided that there was no harm in checking ,1,12,but decided to check anyway,
142,6,2,1,20,so I walked up to a woman behind the counter ,0,,,
143,6,2,1,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,13,I went to customer service and ask if anyone had turned in cash,
144,6,2,1,22,"She asked ""How much?""  ",1,14,She asked how much cash ,
145,6,2,1,23,My face then lit up.,0,,,
146,6,2,1,24,"""$200 ",1,15, and an responded $200 ,
147,6,2,1,25,"in the form of twenty dollar bills."" I replied.",1,16,in twenty dollar bills,
148,6,2,1,26,"She said, ""Actually, yes, someone did!""  ",1,17,"She smiled and said, but yes, some one did. ",
149,6,2,1,27,I was so surprised! ,0,,,
150,6,2,1,28,"""Who? I want to thank them.""  ",1,18,I thanked her and saked who turned in it so I could thank them,
151,6,2,1,29,She points to a young girl ,1,19,She pointed at a little girl ,
152,6,2,1,30,about 10 years old ,1,20,around ten years old. ,changed 10 to ten
153,6,2,1,31,"and says, ""She did."" ",0,,,
154,6,2,1,32,I walked over to the mom,1,21,I went up to her mother ,
155,6,2,1,33,and hugged her.,1,22,and hugged her,
156,6,2,1,34,"She said, ""It wasn't me, it was my daughter"". ",1,23,She said it was not me but my daughter who turned in the money,
157,6,2,1,35,"I was so happy, ",0,,,
158,6,2,1,36,I was almost in tears. ,0,,,
159,6,2,1,37,I decided in those moments to do my duty ,0,,,
160,6,2,1,38,to pay forward this act of kindness ,0,,,
161,6,2,1,39,every opportunity I had.,0,,,
162,6,2,2,1,I was shopping at my local supermarket,1,1,I was shopping at my local grocery store one day ,
163,6,2,2,2,as I normally have for years.,1,2,and I usually do,
164,6,2,2,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,3,"On this particular day, I was shopping for two weeks of groceries",changed 2 to two
165,6,2,2,4,and was headed toward the register to pay for my groceries.,1,4,I got in line at the register ,
166,6,2,2,5,I reached into my back right pocket,0,,,
167,6,2,2,6,to grab the money to pay,1,5,to pay for my groceries ,
168,6,2,2,7,and noticed that there was no money in there.,1,6,and found no money,
169,6,2,2,8,I started to get nervous.,0,,,
170,6,2,2,9,I knew my pocket book was in the car ,0,,,
171,6,2,2,10,and I was sure I had put the money in my back right pocket.,1,9,and I was sure I had put grocery money in my packet,
172,6,2,2,11,"I look at cashier with a confused look,",0,,,
173,6,2,2,12,not knowing what to do.,0,,,
174,6,2,2,13,There were people behind me on the line ,0,,,
175,6,2,2,14,and I immediately thought about the money I left in the car,1,7,I immediately thought about the money I had in my pocketbook,
176,6,2,2,15,that was intended to pay rent this month.,1,8,but that was for rent ,
177,6,2,2,16,She told me to speak with the courtesy counter.,1,10,"Embarrassed, I explained this to the cashier. She told me to check with the courtesy counter",changed ths to this
178,6,2,2,17,"I laughed and said,",1,11,I laughed and said ,
179,6,2,2,18,"""But it was cash, no one would hand that in!""  ",1,12,“it was cash. No one is going to turn in cash”.,
180,6,2,2,19,I decided that there was no harm in checking ,1,13,I decided it could not hurt and talked to the courtesy counter ,
181,6,2,2,20,so I walked up to a woman behind the counter ,0,,,
182,6,2,2,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,14,"and ask, “by any chance, ha someone turned in cash",
183,6,2,2,22,"She asked ""How much?""  ",1,15,She replied “how much”. ,
184,6,2,2,23,My face then lit up.,1,16,My face light up ,
185,6,2,2,24,"""$200 ",1,17,as I said “ $200  ,
186,6,2,2,25,"in the form of twenty dollar bills."" I replied.",1,18,in the form of twenty dollar bills,
187,6,2,2,26,"She said, ""Actually, yes, someone did!""  ",1,19,She replied why yes some one did turn it it”. ,
188,6,2,2,27,I was so surprised! ,0,,,
189,6,2,2,28,"""Who? I want to thank them.""  ",1,20,I thanked her and ask “ who turned it in? I want to thank them” ,
190,6,2,2,29,She points to a young girl ,0,,,
191,6,2,2,30,about 10 years old ,0,,,
192,6,2,2,31,"and says, ""She did."" ",0,,,
193,6,2,2,32,I walked over to the mom,0,,,
194,6,2,2,33,and hugged her.,0,,,
195,6,2,2,34,"She said, ""It wasn't me, it was my daughter"". ",0,,,
196,6,2,2,35,"I was so happy, ",0,,,
197,6,2,2,36,I was almost in tears. ,0,,,
198,6,2,2,37,I decided in those moments to do my duty ,0,,,
199,6,2,2,38,to pay forward this act of kindness ,0,,,
200,6,2,2,39,every opportunity I had.,0,,,
201,6,2,3,1,I was shopping at my local supermarket,0,,,
202,6,2,3,2,as I normally have for years.,0,,,
203,6,2,3,3,"One particular day, I had done about 2 weeks’ worth of shopping",0,,,
204,6,2,3,4,and was headed toward the register to pay for my groceries.,0,,,
205,6,2,3,5,I reached into my back right pocket,0,,,
206,6,2,3,6,to grab the money to pay,0,,,
207,6,2,3,7,and noticed that there was no money in there.,0,,,
208,6,2,3,8,I started to get nervous.,0,,,
209,6,2,3,9,I knew my pocket book was in the car ,0,,,
210,6,2,3,10,and I was sure I had put the money in my back right pocket.,0,,,
211,6,2,3,11,"I look at cashier with a confused look,",0,,,
212,6,2,3,12,not knowing what to do.,0,,,
213,6,2,3,13,There were people behind me on the line ,0,,,
214,6,2,3,14,and I immediately thought about the money I left in the car,0,,,
215,6,2,3,15,that was intended to pay rent this month.,0,,,
216,6,2,3,16,She told me to speak with the courtesy counter.,0,,,
217,6,2,3,17,"I laughed and said,",0,,,
218,6,2,3,18,"""But it was cash, no one would hand that in!""  ",0,,,
219,6,2,3,19,I decided that there was no harm in checking ,0,,,
220,6,2,3,20,so I walked up to a woman behind the counter ,0,,,
221,6,2,3,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",0,,,
222,6,2,3,22,"She asked ""How much?""  ",0,,,
223,6,2,3,23,My face then lit up.,0,,,
224,6,2,3,24,"""$200 ",0,,,
225,6,2,3,25,"in the form of twenty dollar bills."" I replied.",0,,,
226,6,2,3,26,"She said, ""Actually, yes, someone did!""  ",0,,,
227,6,2,3,27,I was so surprised! ,0,,,
228,6,2,3,28,"""Who? I want to thank them.""  ",0,,,
229,6,2,3,29,She points to a young girl ,0,,,
230,6,2,3,30,about 10 years old ,0,,,
231,6,2,3,31,"and says, ""She did."" ",0,,,
232,6,2,3,32,I walked over to the mom,0,,,
233,6,2,3,33,and hugged her.,0,,,
234,6,2,3,34,"She said, ""It wasn't me, it was my daughter"". ",0,,,
235,6,2,3,35,"I was so happy, ",0,,,
236,6,2,3,36,I was almost in tears. ,0,,,
237,6,2,3,37,I decided in those moments to do my duty ,0,,,
238,6,2,3,38,to pay forward this act of kindness ,0,,,
239,6,2,3,39,every opportunity I had.,0,,,
240,6,3,1,1,Larry Walters had a dream that he could fly.  ,0,,,
241,6,3,1,2,"The problem was that Larry's vision was poor, ",1,1,"Unfortunately, his vision was not that good",
242,6,3,1,3,and he was thus ill-suited to become a pilot. ,0,,,
243,6,3,1,4,"Most people, faced with similar limitations, might let go of such a dream.",1,2,Most people would have given up if they were in Larrys place,
244,6,3,1,5,Larry Walters was not most people. ,1,3,but Larry was not most people,
245,6,3,1,6,On a sunny summer day ,0,,,
246,6,3,1,7,"in 1982, ",0,,,
247,6,3,1,8,in his modest backyard ,0,,,
248,6,3,1,9,"in San Pedro, ",0,,,
249,6,3,1,10,Larry boarded a makeshift aircraft ,0,,,
250,6,3,1,11,"comprising a lawn chair, ",1,5,a lawn chair,
251,6,3,1,12,"a seat belt, ",0,,,
252,6,3,1,13,and forty-odd weather balloons. ,1,6,some weather balloon,
253,6,3,1,14,"Armed with a pellet gun, ",1,7,a pellet gun,
254,6,3,1,15,"a CB radio, ",1,4,CW radio,
255,6,3,1,16,"and a cooler full of sandwiches, ",0,,,
256,6,3,1,17,he released the line that tethered his craft ,0,,,
257,6,3,1,18,"to his Jeep, ",0,,,
258,6,3,1,19,"rose to a height of thirty feet or so, ",0,,,
259,6,3,1,20,and had himself a little picnic. ,0,,,
260,6,3,1,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,8,He was going to float around and then shoot out the weather balloons to come back to the ground,
261,6,3,1,22,just as easy as could be.,0,,,
262,6,3,1,23,"But Larry, it would seem, was not so good with physics. ",1,9,"unfortunately, Larry was not good at physics ",
263,6,3,1,24,"When he released the tether, his craft rose ",0,,,
264,6,3,1,25,"15,000 feet in the air. ",0,,,
265,6,3,1,26,"According to some reports, ",0,,,
266,6,3,1,27,"he didn't dare shoot out the balloons, ",1,10,Scared that shooting a balloon out ,
267,6,3,1,28,for fear the chair would tip. ,1,11,would cause the chair to tip,
268,6,3,1,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",0,,,
269,6,3,1,30,disrupting air traffic. ,0,,,
270,6,3,1,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,0,,,
271,6,3,1,32,"a man in a lawn chair with a gun, ",0,,,
272,6,3,1,33,some three miles above the ground. ,0,,,
273,6,3,1,34,"He did finally touch down safely, ",1,12,He finally landed on the ground,
274,6,3,1,35,though not before getting tangled in some power lines ,0,,,
275,6,3,1,36,and knocking out power in the entire Long Beach area. ,0,,,
276,6,3,1,37,"It goes without saying that Larry, upon touchdown, was arrested. ",0,,,
277,6,3,1,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
278,6,3,1,39,"But by the time they nabbed him, the story had spread, ",0,,,
279,6,3,1,40,and a few crack reporters witnessed his arrest. ,0,,,
280,6,3,1,41,One of those reporters asked why he'd done it. ,0,,,
281,6,3,1,42,Larry's response? ,0,,,
282,6,3,1,43,"""A man can't just sit around.""",0,,,
283,6,3,2,1,Larry Walters had a dream that he could fly.  ,0,,,
284,6,3,2,2,"The problem was that Larry's vision was poor, ",1,1,"Unfortunately for larry, he had bad vision",
285,6,3,2,3,and he was thus ill-suited to become a pilot. ,0,,,miscounted in orig data excluded here
286,6,3,2,4,"Most people, faced with similar limitations, might let go of such a dream.",1,2,Many people with bad vision like larry would have just given up on this dream ,not counted in orig data counted here
287,6,3,2,5,Larry Walters was not most people. ,1,3,but larry was not most people,
288,6,3,2,6,On a sunny summer day ,1,4,One sunny day ,
289,6,3,2,7,"in 1982, ",0,,,miscounted in orig data excluded here
290,6,3,2,8,in his modest backyard ,0,,,
291,6,3,2,9,"in San Pedro, ",0,,,
292,6,3,2,10,Larry boarded a makeshift aircraft ,1,5,larry decided to make a makeshift plane ,
293,6,3,2,11,"comprising a lawn chair, ",1,7,He used a lawn chair,
294,6,3,2,12,"a seat belt, ",1,8,and seatbelt,
295,6,3,2,13,and forty-odd weather balloons. ,1,9,some forty odd weather balloons,
296,6,3,2,14,"Armed with a pellet gun, ",1,12,a pellet gun,
297,6,3,2,15,"a CB radio, ",1,11,a CB radio,
298,6,3,2,16,"and a cooler full of sandwiches, ",1,10,Packed with a cooler with sandwiches,
299,6,3,2,17,he released the line that tethered his craft ,0,,,
300,6,3,2,18,"to his Jeep, ",0,,,
301,6,3,2,19,"rose to a height of thirty feet or so, ",1,6,float some thirty feet in the air. ,changed 30 to thirty
302,6,3,2,20,and had himself a little picnic. ,0,,,
303,6,3,2,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",0,,,miscounted in orig data excluded here
304,6,3,2,22,just as easy as could be.,0,,,miscounted in orig data excluded here
305,6,3,2,23,"But Larry, it would seem, was not so good with physics. ",1,13,"Unlucky for Larry, he was not that good a physics ",
306,6,3,2,24,"When he released the tether, his craft rose ",1,14,so when he cut the tether,
307,6,3,2,25,"15,000 feet in the air. ",1,15,"he floated 15,000 feet in the air",
308,6,3,2,26,"According to some reports, ",0,,,
309,6,3,2,27,"he didn't dare shoot out the balloons, ",1,16,Some believe he was too scared to shoot the weather balloons out ,
310,6,3,2,28,for fear the chair would tip. ,1,17,for fear of tipping,
311,6,3,2,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,18,"After some time, he floated into long beach airport zone",
312,6,3,2,30,disrupting air traffic. ,1,19,disrupting the air traffic,
313,6,3,2,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,20,Can you imagine what you would have thought if you saw ,
314,6,3,2,32,"a man in a lawn chair with a gun, ",0,,,
315,6,3,2,33,some three miles above the ground. ,0,,,
316,6,3,2,34,"He did finally touch down safely, ",0,,,
317,6,3,2,35,though not before getting tangled in some power lines ,0,,,
318,6,3,2,36,and knocking out power in the entire Long Beach area. ,0,,,
319,6,3,2,37,"It goes without saying that Larry, upon touchdown, was arrested. ",0,,,
320,6,3,2,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
321,6,3,2,39,"But by the time they nabbed him, the story had spread, ",0,,,
322,6,3,2,40,and a few crack reporters witnessed his arrest. ,0,,,
323,6,3,2,41,One of those reporters asked why he'd done it. ,0,,,
324,6,3,2,42,Larry's response? ,0,,,
325,6,3,2,43,"""A man can't just sit around.""",0,,,
326,6,3,3,1,Larry Walters had a dream that he could fly.  ,0,,,
327,6,3,3,2,"The problem was that Larry's vision was poor, ",0,,,
328,6,3,3,3,and he was thus ill-suited to become a pilot. ,0,,,
329,6,3,3,4,"Most people, faced with similar limitations, might let go of such a dream.",1,1,Most people would have given up on that dream,
330,6,3,3,5,Larry Walters was not most people. ,0,,,
331,6,3,3,6,On a sunny summer day ,0,,,
332,6,3,3,7,"in 1982, ",0,,,
333,6,3,3,8,in his modest backyard ,0,,,
334,6,3,3,9,"in San Pedro, ",0,,,
335,6,3,3,10,Larry boarded a makeshift aircraft ,0,,,miscounted in orig data excluded here
336,6,3,3,11,"comprising a lawn chair, ",1,2,he took a lawn chair,changed chain to chair
337,6,3,3,12,"a seat belt, ",0,,,
338,6,3,3,13,and forty-odd weather balloons. ,1,4,and several weather balloons,
339,6,3,3,14,"Armed with a pellet gun, ",1,3,a pellet gun ,
340,6,3,3,15,"a CB radio, ",0,,,
341,6,3,3,16,"and a cooler full of sandwiches, ",0,,,
342,6,3,3,17,he released the line that tethered his craft ,0,,,
343,6,3,3,18,"to his Jeep, ",0,,,
344,6,3,3,19,"rose to a height of thirty feet or so, ",0,,,
345,6,3,3,20,and had himself a little picnic. ,0,,,
346,6,3,3,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,5,"He had only planned on flying one a could of feel in the air, then shooting out a balloon to slowing ",
347,6,3,3,22,just as easy as could be.,0,,,
348,6,3,3,23,"But Larry, it would seem, was not so good with physics. ",0,,,
349,6,3,3,24,"When he released the tether, his craft rose ",0,,,
350,6,3,3,25,"15,000 feet in the air. ",0,,,
351,6,3,3,26,"According to some reports, ",0,,,
352,6,3,3,27,"he didn't dare shoot out the balloons, ",1,6,He was scared to shoot a balloon out,
353,6,3,3,28,for fear the chair would tip. ,1,7,for fear of tipping the chair,
354,6,3,3,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",0,,,
355,6,3,3,30,disrupting air traffic. ,1,8,Flights had to be delayed and redirected,
356,6,3,3,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,0,,,
357,6,3,3,32,"a man in a lawn chair with a gun, ",0,,,
358,6,3,3,33,some three miles above the ground. ,0,,,
359,6,3,3,34,"He did finally touch down safely, ",0,,,
360,6,3,3,35,though not before getting tangled in some power lines ,0,,,
361,6,3,3,36,and knocking out power in the entire Long Beach area. ,0,,,
362,6,3,3,37,"It goes without saying that Larry, upon touchdown, was arrested. ",0,,,
363,6,3,3,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
364,6,3,3,39,"But by the time they nabbed him, the story had spread, ",0,,,
365,6,3,3,40,and a few crack reporters witnessed his arrest. ,0,,,
366,6,3,3,41,One of those reporters asked why he'd done it. ,0,,,
367,6,3,3,42,Larry's response? ,0,,,
368,6,3,3,43,"""A man can't just sit around.""",0,,,
369,6,4,1,1,"At breakfast, ",1,1,At breakfast ,
370,6,4,1,2,my cat Susie,0,,,
371,6,4,1,3,sits on the deck of the pool,1,2,Susie can be found outside on the pool deck. ,
372,6,4,1,4,outside the glass doors to the kitchen.  ,1,3,the glass door. ,
373,6,4,1,5,"Bang, bang.  ",0,,,
374,6,4,1,6,She hits the door with her paw.,0,,,
375,6,4,1,7,"This means “Ryan, feed me” in Susie’s special language.  ",0,,,
376,6,4,1,8,I get up from my chair and feed her. ,0,,,miscounted in orig data excluded here
377,6,4,1,9,"I know this, because I know everything about her",1,4,I know this because I know everything about Susie,not counted in orig data counted here
378,6,4,1,10,or at least I think I do. ,0,,,
379,6,4,1,11,"For the life of me, I do not know where Susie goes at noon.",0,,,
380,6,4,1,12,"At eleven-thirty Saturday morning, ",0,,,
381,6,4,1,13,I notice Susie is not at home. ,0,,,
382,6,4,1,14,Where did she go? ,0,,,
383,6,4,1,15,Then I spot her trotting down the street towards town. ,0,,,
384,6,4,1,16,I quickly follow. ,0,,,
385,6,4,1,17,Susie has turned the corner and is walking down the block towards the traffic light. ,1,5,"I see her walk past the stop light,  past the strip mall, then make a left at the corner and go behind the strip mall",
386,6,4,1,18,"She passes the corner store and walks behind the small strip mall, ",0,,,
387,6,4,1,19,I start thinking that I know where she is going.,0,,,
