,subject,story,timeTest,serialPos,origText,recalled,posRec,recText,Observations
103,11,1,3,22,"Then another fish jumped into the air after the flies, followed swiftly by another",0,,,
104,11,1,3,23,"Every time a fish jumped after his paw, the bear cuffed it ashore",1,10,He repeated this a number of times ,
105,11,1,3,24,Soon it had a large pile,0,,,
106,11,1,3,25,The old man had caught nothing,0,,,
107,11,1,3,26,He watched that bear eat half a dozen trout,1,12,The bear ate half of the fish,
108,11,1,3,27,his stomach rumbling,1,11,His stomach started growling,
109,11,1,3,28,All he had for dinner was some bread and what was left of the molasses,0,,,
110,11,1,3,29,Finally the bear paused in his eating,0,,,
111,11,1,3,30,and looked over to the bushes where the old man was hidden,0,,,
112,11,1,3,31,The bear stood up and laid the remaining fish in a row,0,,,
113,11,1,3,32,Then it walked away up the shore,1,13,turned away,
114,11,1,3,33,The old man crept out of the bushes and down to the shore,0,,,
115,11,1,3,34,"Sure enough, the bear had left six large trout for him",1,14,and left the rest of them there,
116,11,1,3,35,He looked over at the bear,0,,,
117,11,1,3,36,It was standing at the edge of the wood watching,0,,,
118,11,1,3,37,"""Thanks a lot,"" the old man called to the bear",0,,,
119,11,1,3,38,The bear waved the now-clean paw at the old man,0,,,
120,11,1,3,39,and disappeared into the thicket,0,,,
121,11,1,3,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",0,,,
122,11,1,3,41,The old man never hunted bears again,0,,,
123,11,2,1,1,I was shopping at my local supermarket,1,1,I was shopping at my local supermarket ,
124,11,2,1,2,as I normally have for years.,1,2,which I have done for years,
125,11,2,1,3,"One particular day, I had done about 2 weeks’ worth of shopping",0,,,
126,11,2,1,4,and was headed toward the register to pay for my groceries.,0,,,
127,11,2,1,5,I reached into my back right pocket,0,,,
128,11,2,1,6,to grab the money to pay,0,,,
129,11,2,1,7,and noticed that there was no money in there.,1,3,I realized I did not have my money with me,
130,11,2,1,8,I started to get nervous.,0,,,
131,11,2,1,9,I knew my pocket book was in the car ,1,7,I know my pocket book was in the car ,
132,11,2,1,10,and I was sure I had put the money in my back right pocket.,1,4,"I remember having put the money in my back right pocket, ",
133,11,2,1,11,"I look at cashier with a confused look,",1,5,I looked at the cashier ,
134,11,2,1,12,not knowing what to do.,1,6,not knowing what to say. ,
135,11,2,1,13,There were people behind me on the line ,0,,,
136,11,2,1,14,and I immediately thought about the money I left in the car,1,8,I immediately started to think about how I needed that money ,
137,11,2,1,15,that was intended to pay rent this month.,1,9,to pay my rent. ,
138,11,2,1,16,She told me to speak with the courtesy counter.,1,10,The cashier told me to check with customer service ,
139,11,2,1,17,"I laughed and said,",1,11,I laughed and said,
140,11,2,1,18,"""But it was cash, no one would hand that in!""  ",1,12,“Ha! I doubt it. It was cash.” ,
141,11,2,1,19,I decided that there was no harm in checking ,1,13,"Thinking that I might as well ask them, ",
142,11,2,1,20,so I walked up to a woman behind the counter ,1,14,I went over and asked the woman ,
143,11,2,1,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,15,if anyone had handed in some lost cash,
144,11,2,1,22,"She asked ""How much?""  ",1,16,She asked “how much?”. ,
145,11,2,1,23,My face then lit up.,1,17,My face lit up ,
146,11,2,1,24,"""$200 ",1,18,200,
147,11,2,1,25,"in the form of twenty dollar bills."" I replied.",1,19,in twenty dollar bills”. ,changed $20 to twenty dollar
148,11,2,1,26,"She said, ""Actually, yes, someone did!""  ",1,20,She said that someone had handed it in. ,
149,11,2,1,27,I was so surprised! ,0,,,Miscounted in orig data excluded here
150,11,2,1,28,"""Who? I want to thank them.""  ",1,21,I asked her who had done this so I could thank them for their kind deed,
151,11,2,1,29,She points to a young girl ,1,22;24,She pointed to a woman who had a;daughter,
152,11,2,1,30,about 10 years old ,1,23,ten-year old ,changed 10 to ten
153,11,2,1,31,"and says, ""She did."" ",0,,,
154,11,2,1,32,I walked over to the mom,1,25;27,I went over and;mother,
155,11,2,1,33,and hugged her.,1,26,hugged her ,
156,11,2,1,34,"She said, ""It wasn't me, it was my daughter"". ",1,28,and she told me it was actually the daughter who had handed the money in. ,
157,11,2,1,35,"I was so happy, ",0,,,
158,11,2,1,36,I was almost in tears. ,0,,,
159,11,2,1,37,I decided in those moments to do my duty ,1,29,promised myself,
160,11,2,1,38,to pay forward this act of kindness ,0,,,
161,11,2,1,39,every opportunity I had.,0,,,
162,11,2,2,1,I was shopping at my local supermarket,1,1,I was shopping at my local supermarket ,
163,11,2,2,2,as I normally have for years.,1,2,as I have done for years,
164,11,2,2,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,3,"On a particular day, I was finishing up purchasing groceries for the next two weeks ",
165,11,2,2,4,and was headed toward the register to pay for my groceries.,1,4,approaching the checkout,
166,11,2,2,5,I reached into my back right pocket,1,5,when I reached into my back right pocket ,
167,11,2,2,6,to grab the money to pay,1,6,to pay,
168,11,2,2,7,and noticed that there was no money in there.,1,7,To my surprise the money was not in there,
169,11,2,2,8,I started to get nervous.,1,8, I was beginning to get nervous,
170,11,2,2,9,I knew my pocket book was in the car ,1,9,My pocket book was in the car ,
171,11,2,2,10,and I was sure I had put the money in my back right pocket.,1,10,I remember taking the money out,
172,11,2,2,11,"I look at cashier with a confused look,",0,,,
173,11,2,2,12,not knowing what to do.,0,,,
174,11,2,2,13,There were people behind me on the line ,1,11,The line was now starting to get long ,
175,11,2,2,14,and I immediately thought about the money I left in the car,0,,,
176,11,2,2,15,that was intended to pay rent this month.,0,,,
177,11,2,2,16,She told me to speak with the courtesy counter.,1,12,the cashier mentioned that I should ask the courtesy counter ,
178,11,2,2,17,"I laughed and said,",1,13,"I laughed and said, ",
179,11,2,2,18,"""But it was cash, no one would hand that in!""  ",1,14,"“I doubt it, it was cash”. ",
180,11,2,2,19,I decided that there was no harm in checking ,1,15,I thought it couldn’t hurt to ask ,
181,11,2,2,20,so I walked up to a woman behind the counter ,0,,,
182,11,2,2,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,16,asked if anyone had turned in some cash,
183,11,2,2,22,"She asked ""How much?""  ",1,17,She said “how much?” ,
184,11,2,2,23,My face then lit up.,1,18,becoming excited ,
185,11,2,2,24,"""$200 ",1,19,“$200 ,
186,11,2,2,25,"in the form of twenty dollar bills."" I replied.",1,20,in twenty dollar bills,changed $20 to twenty dollar
187,11,2,2,26,"She said, ""Actually, yes, someone did!""  ",1,21,She said that someone had handed the money in. ,
188,11,2,2,27,I was so surprised! ,0,,,
189,11,2,2,28,"""Who? I want to thank them.""  ",1,22,asked who had done this so I could thank them,
190,11,2,2,29,She points to a young girl ,1,23;25, She pointed to;girl,
191,11,2,2,30,about 10 years old ,1,24,ten year old ,changed 10 to ten
192,11,2,2,31,"and says, ""She did."" ",0,,,
193,11,2,2,32,I walked over to the mom,1,26;28,I went over;her mother ,
194,11,2,2,33,and hugged her.,1,27,and hugged ,
195,11,2,2,34,"She said, ""It wasn't me, it was my daughter"". ",0,,,Miscounted in orig data excluded here
196,11,2,2,35,"I was so happy, ",0,,,
197,11,2,2,36,I was almost in tears. ,0,,,
198,11,2,2,37,I decided in those moments to do my duty ,0,,,
199,11,2,2,38,to pay forward this act of kindness ,0,,,
200,11,2,2,39,every opportunity I had.,0,,,
201,11,2,3,1,I was shopping at my local supermarket,0,,,
202,11,2,3,2,as I normally have for years.,0,,,
203,11,2,3,3,"One particular day, I had done about 2 weeks’ worth of shopping",0,,,
204,11,2,3,4,and was headed toward the register to pay for my groceries.,1,1,on line waiting to pay ,
205,11,2,3,5,I reached into my back right pocket,0,,,Better counted as idea unit 10 
206,11,2,3,6,to grab the money to pay,0,,,
207,11,2,3,7,and noticed that there was no money in there.,1,2,when she realized she did not have her wallet on her,
208,11,2,3,8,I started to get nervous.,1,4,she became nervous ,
209,11,2,3,9,I knew my pocket book was in the car ,0,,,
210,11,2,3,10,and I was sure I had put the money in my back right pocket.,1,3,She remembered that she put it in her back right pocket. ,
211,11,2,3,11,"I look at cashier with a confused look,",0,,,
212,11,2,3,12,not knowing what to do.,0,,,
213,11,2,3,13,There were people behind me on the line ,0,,,
214,11,2,3,14,and I immediately thought about the money I left in the car,0,,,
215,11,2,3,15,that was intended to pay rent this month.,0,,,
216,11,2,3,16,She told me to speak with the courtesy counter.,1,5,The cashier told her to check with customer service. ,
217,11,2,3,17,"I laughed and said,",0,,,
218,11,2,3,18,"""But it was cash, no one would hand that in!""  ",1,7,no one would return a wallet with $200 cash inside of it. ,
219,11,2,3,19,I decided that there was no harm in checking ,0,,,
220,11,2,3,20,so I walked up to a woman behind the counter ,1,6;9,As she walked over to the service counter;the woman at the service counter ,
221,11,2,3,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,8;10,When she asked;if anyone had returned a wallet ,
222,11,2,3,22,"She asked ""How much?""  ",0,,,
223,11,2,3,23,My face then lit up.,0,,,
224,11,2,3,24,"""$200 ",0,,,
225,11,2,3,25,"in the form of twenty dollar bills."" I replied.",0,,,
226,11,2,3,26,"She said, ""Actually, yes, someone did!""  ",0,,,
227,11,2,3,27,I was so surprised! ,0,,,
228,11,2,3,28,"""Who? I want to thank them.""  ",0,,,
229,11,2,3,29,She points to a young girl ,1,12,pointed to a little girl ,
230,11,2,3,30,about 10 years old ,0,,,
231,11,2,3,31,"and says, ""She did."" ",1,11,"the woman said “yes, she did” ",
232,11,2,3,32,I walked over to the mom,0,,,
233,11,2,3,33,and hugged her.,1,13,hugged the mother ,
234,11,2,3,34,"She said, ""It wasn't me, it was my daughter"". ",1,14,The mother told her that the little girl was the one responsible for handing it back ,
235,11,2,3,35,"I was so happy, ",0,,,
236,11,2,3,36,I was almost in tears. ,0,,,
237,11,2,3,37,I decided in those moments to do my duty ,0,,,
238,11,2,3,38,to pay forward this act of kindness ,0,,,
239,11,2,3,39,every opportunity I had.,0,,,
240,11,3,1,1,Larry Walters had a dream that he could fly.  ,1,1,Larry Walters had a dream he could fly,
241,11,3,1,2,"The problem was that Larry's vision was poor, ",1,2,The problem was that Larry had poor vision ,
242,11,3,1,3,and he was thus ill-suited to become a pilot. ,1,3,so he was ill-equipped for becoming a pilot,
243,11,3,1,4,"Most people, faced with similar limitations, might let go of such a dream.",1,4,This may have stopped most people,
244,11,3,1,5,Larry Walters was not most people. ,1,5,but Larry was not most people,
245,11,3,1,6,On a sunny summer day ,0,,,
246,11,3,1,7,"in 1982, ",0,,,
247,11,3,1,8,in his modest backyard ,0,,,
248,11,3,1,9,"in San Pedro, ",0,,,
249,11,3,1,10,Larry boarded a makeshift aircraft ,0,,,
250,11,3,1,11,"comprising a lawn chair, ",1,6,he hooked up his lawn chair ,
251,11,3,1,12,"a seat belt, ",0,,,
252,11,3,1,13,and forty-odd weather balloons. ,1,8,tethered forty balloons to it,changed 40 to forty
253,11,3,1,14,"Armed with a pellet gun, ",1,9,"Armed with a pellet gun, ",
254,11,3,1,15,"a CB radio, ",1,10,CB radio ,
255,11,3,1,16,"and a cooler full of sandwiches, ",1,11,a bag full of sandwiches,
256,11,3,1,17,he released the line that tethered his craft ,0,,,
257,11,3,1,18,"to his Jeep, ",1,7,to his Jeep ,
258,11,3,1,19,"rose to a height of thirty feet or so, ",1,12,floating about thirty feet above the ground ,changed 30 ft. to thirty feet
259,11,3,1,20,and had himself a little picnic. ,1,13,where he would have himself a picnic ,
260,11,3,1,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,14,and then gradually shoot out each balloon until he touched down safely,
261,11,3,1,22,just as easy as could be.,0,,,
262,11,3,1,23,"But Larry, it would seem, was not so good with physics. ",1,15,"However, Larry was not so good at physics",
263,11,3,1,24,"When he released the tether, his craft rose ",1,16,After his chair released from the Jeep ,
264,11,3,1,25,"15,000 feet in the air. ",0,,,
265,11,3,1,26,"According to some reports, ",0,,,
266,11,3,1,27,"he didn't dare shoot out the balloons, ",1,17,He didn’t dare shoot out the balloons ,
267,11,3,1,28,for fear the chair would tip. ,1,18, for fear the chair would tip over,
268,11,3,1,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",0,,,
269,11,3,1,30,disrupting air traffic. ,1,19,he caused some problems with the airport and the runway had to be cleared for him to land. ,
270,11,3,1,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,23,Could you imagine how it must have looked to see ,
271,11,3,1,32,"a man in a lawn chair with a gun, ",0,,,
272,11,3,1,33,some three miles above the ground. ,0,,,
273,11,3,1,34,"He did finally touch down safely, ",1,20,He eventually did land ,
274,11,3,1,35,though not before getting tangled in some power lines ,1,21,got stuck in some power lines ,
275,11,3,1,36,and knocking out power in the entire Long Beach area. ,1,22,shutting down power to the entire Long Beach area,
276,11,3,1,37,"It goes without saying that Larry, upon touchdown, was arrested. ",0,,,
277,11,3,1,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
278,11,3,1,39,"But by the time they nabbed him, the story had spread, ",0,,,
279,11,3,1,40,and a few crack reporters witnessed his arrest. ,0,,,
280,11,3,1,41,One of those reporters asked why he'd done it. ,0,,,
281,11,3,1,42,Larry's response? ,0,,,
282,11,3,1,43,"""A man can't just sit around.""",0,,,
283,11,3,2,1,Larry Walters had a dream that he could fly.  ,1,1,Larry Walters had a dream he could fly,
284,11,3,2,2,"The problem was that Larry's vision was poor, ",1,2,The problem was that Larry had poor vision ,
285,11,3,2,3,and he was thus ill-suited to become a pilot. ,1,3,so he was ill-suited to become a pilot,
286,11,3,2,4,"Most people, faced with similar limitations, might let go of such a dream.",1,4,"Knowing this, most people would have given up on this dream",
287,11,3,2,5,Larry Walters was not most people. ,1,5,but most people are not Larry,
288,11,3,2,6,On a sunny summer day ,1,6,One sunny day ,
289,11,3,2,7,"in 1982, ",1,7,in 1982,
290,11,3,2,8,in his modest backyard ,0,,,
291,11,3,2,9,"in San Pedro, ",0,,,
292,11,3,2,10,Larry boarded a makeshift aircraft ,1,8,Larry made a makeshift aircraft ,
293,11,3,2,11,"comprising a lawn chair, ",1,9,from his lawn chair,
294,11,3,2,12,"a seat belt, ",1,10,seatbelt ,
295,11,3,2,13,and forty-odd weather balloons. ,1,11,some forty odd weather balloons,changed 40 to forty
296,11,3,2,14,"Armed with a pellet gun, ",1,12,"Armed with a pellet gun, ",
297,11,3,2,15,"a CB radio, ",1,13,CB radio ,
298,11,3,2,16,"and a cooler full of sandwiches, ",1,14,a cooler full of sandwiches,
299,11,3,2,17,he released the line that tethered his craft ,1,15,Larry released the line that tethered him ,
300,11,3,2,18,"to his Jeep, ",1,16,to his Jeep ,
301,11,3,2,19,"rose to a height of thirty feet or so, ",1,17,floated some thirty feet above the air ,changed 30 ft. to thirty feet
302,11,3,2,20,and had himself a little picnic. ,1,18,where he had a picnic. ,
303,11,3,2,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,19,His plan was to sit there for a little while and shoot out each balloon so that he would gradually float back down to earth. ,
304,11,3,2,22,just as easy as could be.,0,,,
305,11,3,2,23,"But Larry, it would seem, was not so good with physics. ",1,20,The problem was Larry was not so good with physics,
306,11,3,2,24,"When he released the tether, his craft rose ",1,21,After releasing the tether ,
307,11,3,2,25,"15,000 feet in the air. ",1,22,"he soared up to 15,000 feet in the air",changed ft. to feet
308,11,3,2,26,"According to some reports, ",1,23,Some reports say ,
309,11,3,2,27,"he didn't dare shoot out the balloons, ",1,24,he didn’t dare shoot out any of the balloons ,
310,11,3,2,28,for fear the chair would tip. ,1,25,for fear of his chair tipping over. ,
311,11,3,2,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,26,"He eventually floated into the airspace of Long Beach Airport, ",
312,11,3,2,30,disrupting air traffic. ,1,27,disrupting air traffic,
313,11,3,2,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,28,Could you imagine what that must have looked like to people who were waiting for there flight to take off? Seeing ,
314,11,3,2,32,"a man in a lawn chair with a gun, ",0,,,
315,11,3,2,33,some three miles above the ground. ,0,,,
316,11,3,2,34,"He did finally touch down safely, ",0,,,
317,11,3,2,35,though not before getting tangled in some power lines ,0,,,
318,11,3,2,36,and knocking out power in the entire Long Beach area. ,0,,,
319,11,3,2,37,"It goes without saying that Larry, upon touchdown, was arrested. ",0,,,
320,11,3,2,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
321,11,3,2,39,"But by the time they nabbed him, the story had spread, ",0,,,
322,11,3,2,40,and a few crack reporters witnessed his arrest. ,0,,,
323,11,3,2,41,One of those reporters asked why he'd done it. ,0,,,
324,11,3,2,42,Larry's response? ,0,,,
325,11,3,2,43,"""A man can't just sit around.""",0,,,
326,11,3,3,1,Larry Walters had a dream that he could fly.  ,0,,,
327,11,3,3,2,"The problem was that Larry's vision was poor, ",0,,,
328,11,3,3,3,and he was thus ill-suited to become a pilot. ,0,,,
329,11,3,3,4,"Most people, faced with similar limitations, might let go of such a dream.",0,,,
330,11,3,3,5,Larry Walters was not most people. ,0,,,
331,11,3,3,6,On a sunny summer day ,0,,,
332,11,3,3,7,"in 1982, ",0,,,
333,11,3,3,8,in his modest backyard ,0,,,
334,11,3,3,9,"in San Pedro, ",0,,,
335,11,3,3,10,Larry boarded a makeshift aircraft ,0,,,
336,11,3,3,11,"comprising a lawn chair, ",1,1,he tethered his lawn chair to his truck ,changed lawnchair to lawn chair
337,11,3,3,12,"a seat belt, ",0,,,
338,11,3,3,13,and forty-odd weather balloons. ,0,,,
339,11,3,3,14,"Armed with a pellet gun, ",0,,,
340,11,3,3,15,"a CB radio, ",0,,,
341,11,3,3,16,"and a cooler full of sandwiches, ",1,2,and a cooler full of sandwiches,
342,11,3,3,17,he released the line that tethered his craft ,0,,,
343,11,3,3,18,"to his Jeep, ",0,,,
344,11,3,3,19,"rose to a height of thirty feet or so, ",0,,,
345,11,3,3,20,and had himself a little picnic. ,1,3,expected to sit there and enjoy his lunch,
346,11,3,3,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,4,Every once in a while he would shoot a balloon until he had floated to the ground again,
347,11,3,3,22,just as easy as could be.,0,,,
348,11,3,3,23,"But Larry, it would seem, was not so good with physics. ",0,,,
349,11,3,3,24,"When he released the tether, his craft rose ",0,,,
350,11,3,3,25,"15,000 feet in the air. ",0,,,
351,11,3,3,26,"According to some reports, ",0,,,
352,11,3,3,27,"he didn't dare shoot out the balloons, ",1,5,Being way too afraid to shoot any of the balloons ,
353,11,3,3,28,for fear the chair would tip. ,0,,,
354,11,3,3,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",0,,,
355,11,3,3,30,disrupting air traffic. ,0,,,
356,11,3,3,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,0,,,
357,11,3,3,32,"a man in a lawn chair with a gun, ",0,,,
358,11,3,3,33,some three miles above the ground. ,0,,,
359,11,3,3,34,"He did finally touch down safely, ",0,,,
360,11,3,3,35,though not before getting tangled in some power lines ,1,6,he got caught in the power lines ,
361,11,3,3,36,and knocking out power in the entire Long Beach area. ,0,,,
362,11,3,3,37,"It goes without saying that Larry, upon touchdown, was arrested. ",0,,,
363,11,3,3,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
364,11,3,3,39,"But by the time they nabbed him, the story had spread, ",0,,,
365,11,3,3,40,and a few crack reporters witnessed his arrest. ,0,,,
366,11,3,3,41,One of those reporters asked why he'd done it. ,0,,,
367,11,3,3,42,Larry's response? ,0,,,
368,11,3,3,43,"""A man can't just sit around.""",0,,,
369,11,4,1,1,"At breakfast, ",1,1,At breakfast ,
370,11,4,1,2,my cat Susie,1,2,my cat Susie ,
371,11,4,1,3,sits on the deck of the pool,0,,,
372,11,4,1,4,outside the glass doors to the kitchen.  ,1,3,on the glass door,
373,11,4,1,5,"Bang, bang.  ",1,4,"“bang, bang!”. ",
374,11,4,1,6,She hits the door with her paw.,0,,,
375,11,4,1,7,"This means “Ryan, feed me” in Susie’s special language.  ",1,5,This is her telling me “Ryan feed me” in her own special language.  ,
376,11,4,1,8,I get up from my chair and feed her. ,0,,,
377,11,4,1,9,"I know this, because I know everything about her",1,6,"I know everything about Susie, ",
