,subject,story,timeTest,serialPos,origText,recalled,posRec,recText,Observations
24,12,1,1,25,The old man had caught nothing,0,,,
25,12,1,1,26,He watched that bear eat half a dozen trout,1,14,The bear ate the trout,
26,12,1,1,27,his stomach rumbling,0,,,
27,12,1,1,28,All he had for dinner was some bread and what was left of the molasses,0,,,
28,12,1,1,29,Finally the bear paused in his eating,0,,,
29,12,1,1,30,and looked over to the bushes where the old man was hidden,1,15,The bear looked over and saw the old man,
30,12,1,1,31,The bear stood up and laid the remaining fish in a row,0,,,
31,12,1,1,32,Then it walked away up the shore,1,16,and left,
32,12,1,1,33,The old man crept out of the bushes and down to the shore,1,17,The fisherman approached the meal,
33,12,1,1,34,"Sure enough, the bear had left six large trout for him",1,18,saw the bear had left him six trout,Changed 6 to six
34,12,1,1,35,He looked over at the bear,0,,,
35,12,1,1,36,It was standing at the edge of the wood watching,0,,,
36,12,1,1,37,"""Thanks a lot,"" the old man called to the bear",0,,,
37,12,1,1,38,The bear waved the now-clean paw at the old man,0,,,
38,12,1,1,39,and disappeared into the thicket,0,,,
39,12,1,1,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",1,19,That was the first time a bear had compensated for his molasses,
40,12,1,1,41,The old man never hunted bears again,1,20,"Because of this, the fisherman never hunted another bear again",
41,12,1,2,1,One fine day an old Maine man was fishing ,1,1,One fine day an old Maine man was fishing,
42,12,1,2,2,on his favorite lake ,1,2,at his favorite lake ,
43,12,1,2,3,and catching very little,1,3,catching very little,
44,12,1,2,4,"Finally, he gave up",0,,,
45,12,1,2,5,and walked back along the shore to his fishing shack,1,4,"So, he went back to his fishing shack",
46,12,1,2,6,"When he got close to the front door, he saw it was open.",1,5,"Once he got there, he noticed the front door was open",
47,12,1,2,7,"Being of a suspicious nature, he walked to the door quietly and looked inside",1,6,"Because he had a suspicious nature, he quietly went to the door and looked inside",
48,12,1,2,8,There was a big black bear,1,7,There was a big black bear,
49,12,1,2,9,It was just pulling the cork out of his molasses jug with its teeth,1,8,It was pulling the cork out of his molasses,
50,12,1,2,10,The molasses spilled all over the floor,1,9,The molasses spilled all over the ground ,
51,12,1,2,11,"and the bear rubbed his paw in it, smearing it all over",1,10,"the bear placed its paw in it, covering his paw with it",
52,12,1,2,12,"When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore",1,11," The old man screamed and the bear ran to the shore, frightened",
53,12,1,2,13,Standing on its hind legs,0,,,
54,12,1,2,14,it held up the paw full of molasses,0,,,
55,12,1,2,15,Soon all the flies and bugs and mosquitoes were swarming,1,13,was being attacked by flies and bugs that wanted to eat the molasses on his paw,
56,12,1,2,16,all over the sticky sweet paw,1,12,the bear’s sticky sweet paw ,
57,12,1,2,17,Then the bear waded into the water,1,14,The bear got in the water,
58,12,1,2,18,with his sticky paw full of bugs,0,,,
59,12,1,2,19,It held the paw out over the water,1,15,with his paw raised over the water,
60,12,1,2,20,"Suddenly, a big trout came jumping out of the water trying to get to the flies",1,16,"Suddenly, a trout leapt out of the water, trying to get at the bear’s paw",
61,12,1,2,21,The bear gave it a swat and it flew to the shore and flopped there,1,17,"The bear slapped the trout onto the shore, killing it",
62,12,1,2,22,"Then another fish jumped into the air after the flies, followed swiftly by another",1,18,"Soon, more trout were doing the same thing",
63,12,1,2,23,"Every time a fish jumped after his paw, the bear cuffed it ashore",1,19,all were slapped onto the shore,
64,12,1,2,24,Soon it had a large pile,1,20,Before long there was a large pile of dead fish,
65,12,1,2,25,The old man had caught nothing,1,21,He had been unable to catch a fish all day,
66,12,1,2,26,He watched that bear eat half a dozen trout,0,,,
67,12,1,2,27,his stomach rumbling,0,,,
68,12,1,2,28,All he had for dinner was some bread and what was left of the molasses,0,,,
69,12,1,2,29,Finally the bear paused in his eating,1,22,The bear paused in its eating ,
70,12,1,2,30,and looked over to the bushes where the old man was hidden,1,23,to look at the fisherman,
71,12,1,2,31,The bear stood up and laid the remaining fish in a row,1,24,"It got up, laid the remaining fish in a line",
72,12,1,2,32,Then it walked away up the shore,1,25,and walked away,
73,12,1,2,33,The old man crept out of the bushes and down to the shore,1,26,The fisherman came to the pile,
74,12,1,2,34,"Sure enough, the bear had left six large trout for him",1,27,saw that the bear had left him 6 large trout,Changed 6 to six
75,12,1,2,35,He looked over at the bear,0,,,
76,12,1,2,36,It was standing at the edge of the wood watching,1,29,The black bear looked on from the edge of the woods,
77,12,1,2,37,"""Thanks a lot,"" the old man called to the bear",0,,,
78,12,1,2,38,The bear waved the now-clean paw at the old man,1,30,the black bear waved ,
79,12,1,2,39,and disappeared into the thicket,1,31,disappeared,
80,12,1,2,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",1,28,"The old man was very surprised, as this was the first time a bear had paid him for his molasses",
81,12,1,2,41,The old man never hunted bears again,1,32,"From that day on, the fisherman never ",Incomplete because time
82,12,1,3,1,One fine day an old Maine man was fishing ,0,,,
83,12,1,3,2,on his favorite lake ,0,,,
84,12,1,3,3,and catching very little,1,1,He was having no luck ,
85,12,1,3,4,"Finally, he gave up",1,2,so decided to go home,
86,12,1,3,5,and walked back along the shore to his fishing shack,1,3,When he headed home,
87,12,1,3,6,"When he got close to the front door, he saw it was open.",1,4,he noticed his front door was open,
88,12,1,3,7,"Being of a suspicious nature, he walked to the door quietly and looked inside",0,,,
89,12,1,3,8,There was a big black bear,1,5,saw a big black bear,
90,12,1,3,9,It was just pulling the cork out of his molasses jug with its teeth,0,,,
91,12,1,3,10,The molasses spilled all over the floor,0,,,
92,12,1,3,11,"and the bear rubbed his paw in it, smearing it all over",1,6,It had it’s paws on his jar of molasses. The bear dropped the jar and used his paw to scoop a big glob of molasses,
93,12,1,3,12,"When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore",1,7,The fisherman screamed and the bear was startled and ran outside. When it got onto the shore,
94,12,1,3,13,Standing on its hind legs,0,,,
95,12,1,3,14,it held up the paw full of molasses,0,,,
96,12,1,3,15,Soon all the flies and bugs and mosquitoes were swarming,0,,,
97,12,1,3,16,all over the sticky sweet paw,1,8,"paw because of the sweet, sticky scent of the molasses. ",
98,12,1,3,17,Then the bear waded into the water,1,9,"So, the bear ran into the water ",
99,12,1,3,18,with his sticky paw full of bugs,1,10,,
100,12,1,3,19,It held the paw out over the water,0,,,
101,12,1,3,20,"Suddenly, a big trout came jumping out of the water trying to get to the flies",1,11,one fish jumped out of the water and tried to get at the bear’s paw,
102,12,1,3,21,The bear gave it a swat and it flew to the shore and flopped there,1,12,"So, the bear swiped at it, pushing it onto land, and killed it",
103,12,1,3,22,"Then another fish jumped into the air after the flies, followed swiftly by another",0,,,Miscounted in original data excluded here
104,12,1,3,23,"Every time a fish jumped after his paw, the bear cuffed it ashore",1,13,This happened for several more fish,
105,12,1,3,24,Soon it had a large pile,0,,,
106,12,1,3,25,The old man had caught nothing,0,,,
107,12,1,3,26,He watched that bear eat half a dozen trout,0,,,
108,12,1,3,27,his stomach rumbling,0,,,
109,12,1,3,28,All he had for dinner was some bread and what was left of the molasses,0,,,
110,12,1,3,29,Finally the bear paused in his eating,1,14,"Before it finished, however",
111,12,1,3,30,and looked over to the bushes where the old man was hidden,1,15,it looked at the fisherman ,
112,12,1,3,31,The bear stood up and laid the remaining fish in a row,0,,,
113,12,1,3,32,Then it walked away up the shore,1,16,went up the shore,
114,12,1,3,33,The old man crept out of the bushes and down to the shore,0,,,
115,12,1,3,34,"Sure enough, the bear had left six large trout for him",0,,,
116,12,1,3,35,He looked over at the bear,0,,,
117,12,1,3,36,It was standing at the edge of the wood watching,1,18,The bear saw the fisherman with the fish,
118,12,1,3,37,"""Thanks a lot,"" the old man called to the bear",0,,,
119,12,1,3,38,The bear waved the now-clean paw at the old man,1,19,waved a paw at him,
120,12,1,3,39,and disappeared into the thicket,0,,,
121,12,1,3,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",1,17,The fisherman came close to the fish and remarked how he had never been had a bear pay him for eating his molasses,
122,12,1,3,41,The old man never hunted bears again,0,,,
123,12,2,1,1,I was shopping at my local supermarket,1,1,I was shopping at my local supermarket ,
124,12,2,1,2,as I normally have for years.,1,2,as I had for years,
125,12,2,1,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,3,"One day in particular, I had done about two weeks worth of shopping ",changed 2 to two
126,12,2,1,4,and was headed toward the register to pay for my groceries.,1,4,was headed to pay for the groceries,
127,12,2,1,5,I reached into my back right pocket,0,,,
128,12,2,1,6,to grab the money to pay,0,,,
129,12,2,1,7,and noticed that there was no money in there.,1,5,but found nothing there,
130,12,2,1,8,I started to get nervous.,1,6,I got nervous ,
131,12,2,1,9,I knew my pocket book was in the car ,1,7,because my pocket book was in the car ,
132,12,2,1,10,and I was sure I had put the money in my back right pocket.,1,8,I was certain I’d put the money in my right back pocket,
133,12,2,1,11,"I look at cashier with a confused look,",1,9,"I looked at the cashier, confused",
134,12,2,1,12,not knowing what to do.,1,10,not knowing what to do,
135,12,2,1,13,There were people behind me on the line ,1,11,There was a line of people behind me ,
136,12,2,1,14,and I immediately thought about the money I left in the car,1,12,all I could think of was the money in the car ,
137,12,2,1,15,that was intended to pay rent this month.,1,13,I’d planned to pay this month’s rent with. ,
138,12,2,1,16,She told me to speak with the courtesy counter.,1,14,The cashier suggested I go to the help center,
139,12,2,1,17,"I laughed and said,",0,,,
140,12,2,1,18,"""But it was cash, no one would hand that in!""  ",1,15,"not thinking to find my money, because no one would give back money",
141,12,2,1,19,I decided that there was no harm in checking ,1,16,But I thought it wouldn’t hurt to try. ,
142,12,2,1,20,so I walked up to a woman behind the counter ,0,,,
143,12,2,1,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,17,"I asked,”Has someone turned in cash recently?” ",
144,12,2,1,22,"She asked ""How much?""  ",1,18,"The lady replied, “How much?” ",
145,12,2,1,23,My face then lit up.,1,19,I immediately perked up! ,
146,12,2,1,24,"""$200 ",1,20,200,
147,12,2,1,25,"in the form of twenty dollar bills."" I replied.",1,21, in the form of twenty dollar bills,changed $20 to twenty dollar
148,12,2,1,26,"She said, ""Actually, yes, someone did!""  ",1,22,"“Why, yes! Someone just turned it in.” ",
149,12,2,1,27,I was so surprised! ,0,,,
150,12,2,1,28,"""Who? I want to thank them.""  ",1,23,I asked to know who I owed my gratitude to. ,
151,12,2,1,29,She points to a young girl ,1,24,The lady pointed at a mother and daughter ,
152,12,2,1,30,about 10 years old ,0,,,
153,12,2,1,31,"and says, ""She did."" ",0,,,
154,12,2,1,32,I walked over to the mom,1,25;27,I immediately went over to;the mother,
155,12,2,1,33,and hugged her.,1,26,hug,
156,12,2,1,34,"She said, ""It wasn't me, it was my daughter"". ",1,28,"She replied, “I didn’t find it. My daughter did.” ",
157,12,2,1,35,"I was so happy, ",0,,,
158,12,2,1,36,I was almost in tears. ,0,,,
159,12,2,1,37,I decided in those moments to do my duty ,1,29,"From that day, I vowed to ",
160,12,2,1,38,to pay forward this act of kindness ,0,,,
161,12,2,1,39,every opportunity I had.,1,30,always return that act of kindness,
162,12,2,2,1,I was shopping at my local supermarket,1,1,I was shopping at my local supermarket ,
163,12,2,2,2,as I normally have for years.,1,2,as I have normally for years,
164,12,2,2,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,3,I had just done about two weeks’ worth of shopping ,changed 2 to two
165,12,2,2,4,and was headed toward the register to pay for my groceries.,1,4,was headed to the register to pay,
166,12,2,2,5,I reached into my back right pocket,0,,,
167,12,2,2,6,to grab the money to pay,1,5,to pay ,
168,12,2,2,7,and noticed that there was no money in there.,1,6,realized my money wasn’t there,
169,12,2,2,8,I started to get nervous.,1,7,I started to get nervous,
170,12,2,2,9,I knew my pocket book was in the car ,1,8,I knew my pocket book was in the car ,
171,12,2,2,10,and I was sure I had put the money in my back right pocket.,1,9, I was so sure I’d put the money in my right back pocket,
172,12,2,2,11,"I look at cashier with a confused look,",1,10,"I looked at the casher, confused",
173,12,2,2,12,not knowing what to do.,1,11,unsure of what to do,
174,12,2,2,13,There were people behind me on the line ,1,12,There were people behind me in line. ,
175,12,2,2,14,and I immediately thought about the money I left in the car,1,13,I immediately thought about how the money I left in the car ,
176,12,2,2,15,that was intended to pay rent this month.,1,14,was supposed to pay for this month’s rent,
177,12,2,2,16,She told me to speak with the courtesy counter.,1,15,The cashier told me to speak to the courtesy counter,
178,12,2,2,17,"I laughed and said,",1,16,"I laughed and said, ",
179,12,2,2,18,"""But it was cash, no one would hand that in!""  ",1,17,"“But why? It’s cash, no one would hand that in!”",
180,12,2,2,19,I decided that there was no harm in checking ,1,18,I knew there was no harm in checking ,
181,12,2,2,20,so I walked up to a woman behind the counter ,1,19,so I went up to the woman behind the counter ,
182,12,2,2,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,20,"asked, “Did anyone turn in cash, by chance?” ",
183,12,2,2,22,"She asked ""How much?""  ",1,21,"She asked, “How much cash?”  ",
184,12,2,2,23,My face then lit up.,1,22,My entire face lit up,
185,12,2,2,24,"""$200 ",1,23,200,
186,12,2,2,25,"in the form of twenty dollar bills."" I replied.",1,24,in the form of twenty dollar bills.” ,
187,12,2,2,26,"She said, ""Actually, yes, someone did!""  ",1,25,"She said,” Why yes, someone did!” ",
188,12,2,2,27,I was so surprised! ,0,,,
189,12,2,2,28,"""Who? I want to thank them.""  ",1,26,“Who? I would love to thank them properly.” ,
190,12,2,2,29,She points to a young girl ,1,27;29,The cashier pointed to a little;girl,
191,12,2,2,30,about 10 years old ,1,28,ten year old ,changed 10 to ten
192,12,2,2,31,"and says, ""She did."" ",0,,,
193,12,2,2,32,I walked over to the mom,1,30,I walked over to the mother ,
194,12,2,2,33,and hugged her.,1,31,and hugged her,
195,12,2,2,34,"She said, ""It wasn't me, it was my daughter"". ",1,32,"The mother, however, said, “I didn’t turn it in, my daughter did.” ",
196,12,2,2,35,"I was so happy, ",0,,,
197,12,2,2,36,I was almost in tears. ,0,,,
198,12,2,2,37,I decided in those moments to do my duty ,0,,,
199,12,2,2,38,to pay forward this act of kindness ,0,,,
200,12,2,2,39,every opportunity I had.,0,,,
201,12,2,3,1,I was shopping at my local supermarket,0,,,
202,12,2,3,2,as I normally have for years.,0,,,
203,12,2,3,3,"One particular day, I had done about 2 weeks’ worth of shopping",0,,,
204,12,2,3,4,and was headed toward the register to pay for my groceries.,1,1, was standing in line waiting to check out ,
205,12,2,3,5,I reached into my back right pocket,0,,,
206,12,2,3,6,to grab the money to pay,0,,,
207,12,2,3,7,and noticed that there was no money in there.,1,2,realized her money wasn’t where she’d placed it,
208,12,2,3,8,I started to get nervous.,0,,,
209,12,2,3,9,I knew my pocket book was in the car ,1,4,She remembered bringing her wallet into the car that morning ,
210,12,2,3,10,and I was sure I had put the money in my back right pocket.,1,5,had stuck the money she’d needed for grocery shopping in her back pocket of her jeans,
211,12,2,3,11,"I look at cashier with a confused look,",1,8,"She looked at the cashier, bewildered",
212,12,2,3,12,not knowing what to do.,1,3,she had no idea what to do,
213,12,2,3,13,There were people behind me on the line ,0,,,
214,12,2,3,14,and I immediately thought about the money I left in the car,1,6,The remaining money in the wallet ,
215,12,2,3,15,that was intended to pay rent this month.,1,7,was to pay for that month’s rent,
216,12,2,3,16,She told me to speak with the courtesy counter.,1,9,The cashier suggested that the lady visit the Customer’s Corner ,
217,12,2,3,17,"I laughed and said,",0,,,
218,12,2,3,18,"""But it was cash, no one would hand that in!""  ",1,10,she didn’t believe anyone would be kind enough to turn in money they’d found,
219,12,2,3,19,I decided that there was no harm in checking ,0,,,
220,12,2,3,20,so I walked up to a woman behind the counter ,0,,,
221,12,2,3,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",0,,,
222,12,2,3,22,"She asked ""How much?""  ",1,11,The worker behind the desk asked her how much she was missing,
223,12,2,3,23,My face then lit up.,0,,,
224,12,2,3,24,"""$200 ",0,,,
225,12,2,3,25,"in the form of twenty dollar bills."" I replied.",0,,,
226,12,2,3,26,"She said, ""Actually, yes, someone did!""  ",1,12,the worker said that someone had actually turned in the cash,
227,12,2,3,27,I was so surprised! ,1,13,The lady was ecstatic and couldn’t believe her luck,
228,12,2,3,28,"""Who? I want to thank them.""  ",1,14,She asked the store worker who the person was so she could properly thank them. ,
229,12,2,3,29,She points to a young girl ,0,,,
230,12,2,3,30,about 10 years old ,0,,,
231,12,2,3,31,"and says, ""She did."" ",0,,,
232,12,2,3,32,I walked over to the mom,1,15,The lady went over to the woman ,
233,12,2,3,33,and hugged her.,1,16,gave her a big hug,Changed head to hug
234,12,2,3,34,"She said, ""It wasn't me, it was my daughter"". ",1,17,"but the woman told her that it wasn’t her doing, but rather, her young daughter’s",
235,12,2,3,35,"I was so happy, ",0,,,
236,12,2,3,36,I was almost in tears. ,0,,,
237,12,2,3,37,I decided in those moments to do my duty ,1,18,The lady thanked the daughter and from that day on vowed to treat others with the same kindness this little girl had treated her with,
238,12,2,3,38,to pay forward this act of kindness ,0,,,
239,12,2,3,39,every opportunity I had.,0,,,
240,12,3,1,1,Larry Walters had a dream that he could fly.  ,1,1,Larry Walters had a dream that he could fly,
241,12,3,1,2,"The problem was that Larry's vision was poor, ",1,2,"The problem was, Larry’s vision was poor",
242,12,3,1,3,and he was thus ill-suited to become a pilot. ,1,3,so he was unfit to be a pilot,
243,12,3,1,4,"Most people, faced with similar limitations, might let go of such a dream.",1,4,"Many people, faced with similar issues, might let go of their dream.",
244,12,3,1,5,Larry Walters was not most people. ,1,5,"But, Larry Walters was not most people",
245,12,3,1,6,On a sunny summer day ,1,6,On a sunny summer day ,
246,12,3,1,7,"in 1982, ",1,7,in 1982,
247,12,3,1,8,in his modest backyard ,1,8,in his modest backyard ,
248,12,3,1,9,"in San Pedro, ",1,9,in San Pedro,
249,12,3,1,10,Larry boarded a makeshift aircraft ,1,10,Larry boarded a makeshift plane,
250,12,3,1,11,"comprising a lawn chair, ",1,11,It consisted of a lawn chair,
251,12,3,1,12,"a seat belt, ",1,12,"seat belt, ",
252,12,3,1,13,and forty-odd weather balloons. ,1,13,about forty something balloons,changed 40 to forty
253,12,3,1,14,"Armed with a pellet gun, ",1,14,He had a pellet gun,
254,12,3,1,15,"a CB radio, ",1,15,CB radio,
255,12,3,1,16,"and a cooler full of sandwiches, ",1,16,cooler full of sandwiches,
256,12,3,1,17,he released the line that tethered his craft ,1,17,he released the line ,
257,12,3,1,18,"to his Jeep, ",1,18,from his Jeep,
258,12,3,1,19,"rose to a height of thirty feet or so, ",1,19,rose thirty feet in the air,changed 30 to thirty
259,12,3,1,20,and had himself a little picnic. ,1,20,He was having a little picnic. ,
260,12,3,1,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,21,He had planned to just shoot out a few balloons and float back to earth. ,
261,12,3,1,22,just as easy as could be.,0,,,
262,12,3,1,23,"But Larry, it would seem, was not so good with physics. ",1,22,"However, Larry was not good at physics",
263,12,3,1,24,"When he released the tether, his craft rose ",1,23,The moment he released the tether,
264,12,3,1,25,"15,000 feet in the air. ",1,24," he flew about 15,000 feet in the air",
265,12,3,1,26,"According to some reports, ",0,,,
266,12,3,1,27,"he didn't dare shoot out the balloons, ",1,25,He didn’t shoot the balloons ,
267,12,3,1,28,for fear the chair would tip. ,1,26,because otherwise the chair would tip,
268,12,3,1,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,27,Larry drifted Long Beach airport ,
269,12,3,1,30,disrupting air traffic. ,1,28,disrupted traffic,
270,12,3,1,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,29,He wondered what he must look like to others,
271,12,3,1,32,"a man in a lawn chair with a gun, ",1,30,a man in a lawn chair with a gun,
272,12,3,1,33,some three miles above the ground. ,0,,,
273,12,3,1,34,"He did finally touch down safely, ",1,31,He finally landed ,
274,12,3,1,35,though not before getting tangled in some power lines ,0,,,
275,12,3,1,36,and knocking out power in the entire Long Beach area. ,0,,,
276,12,3,1,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,32,once he did he was immediately arrested ,
277,12,3,1,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
278,12,3,1,39,"But by the time they nabbed him, the story had spread, ",1,33,He was all over the papers,
279,12,3,1,40,and a few crack reporters witnessed his arrest. ,0,,,
280,12,3,1,41,One of those reporters asked why he'd done it. ,1,34,One reporter asked him why he did ,
281,12,3,1,42,Larry's response? ,0,,,
282,12,3,1,43,"""A man can't just sit around.""",1,35,“A man can’t just sit around.”,
283,12,3,2,1,Larry Walters had a dream that he could fly.  ,1,1,Larry Walters had a dream he could fly,
284,12,3,2,2,"The problem was that Larry's vision was poor, ",1,2, The problem was Larry’s vision was poor,
285,12,3,2,3,and he was thus ill-suited to become a pilot. ,1,3,so he was ill suited to be a pilot. ,
286,12,3,2,4,"Most people, faced with similar limitations, might let go of such a dream.",1,4,"Most people, faced with similar limitations, might let go of such a dream",
287,12,3,2,5,Larry Walters was not most people. ,1,5,Larry Walters was not most people,
288,12,3,2,6,On a sunny summer day ,1,6,On a sunny summer day ,
289,12,3,2,7,"in 1982, ",1,7,in 1982,
290,12,3,2,8,in his modest backyard ,1,8,in his modest backyard ,
291,12,3,2,9,"in San Pedro, ",1,9,in San Pedro,
292,12,3,2,10,Larry boarded a makeshift aircraft ,1,10,Larry boarded a makeshift aircraft ,
293,12,3,2,11,"comprising a lawn chair, ",1,11,that consisted of a lawn chair,
294,12,3,2,12,"a seat belt, ",1,12,a seatbelt,
295,12,3,2,13,and forty-odd weather balloons. ,1,13,forty-odd balloons,
296,12,3,2,14,"Armed with a pellet gun, ",1,14,He was armed with a pellet gun,
297,12,3,2,15,"a CB radio, ",1,15,a CB radio,
298,12,3,2,16,"and a cooler full of sandwiches, ",1,16,a cooler of sandwiches,
299,12,3,2,17,he released the line that tethered his craft ,1,17,He released the tether ,
300,12,3,2,18,"to his Jeep, ",1,18,from his Jeep ,
301,12,3,2,19,"rose to a height of thirty feet or so, ",1,19,rose to a height of about thirty feet,
302,12,3,2,20,and had himself a little picnic. ,0,,,
303,12,3,2,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,20,His plan was to shoot out a couple of balloons and float back to earth,
304,12,3,2,22,just as easy as could be.,0,,,
305,12,3,2,23,"But Larry, it would seem, was not so good with physics. ",1,21,But Larry was not good at physics,
306,12,3,2,24,"When he released the tether, his craft rose ",1,22,When he realized the tether,
307,12,3,2,25,"15,000 feet in the air. ",1,23,"he rose about 15,000 feet in the air",
308,12,3,2,26,"According to some reports, ",0,,,
309,12,3,2,27,"he didn't dare shoot out the balloons, ",1,24,Some say he didn’t shoot the balloons ,
310,12,3,2,28,for fear the chair would tip. ,1,25,because otherwise his chair would tip,
311,12,3,2,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,26,"Eventually, he drifted into Long Beach airport, ",
312,12,3,2,30,disrupting air traffic. ,1,27,causing a disruption in air traffic,
313,12,3,2,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,28,Imagine what he looked like to the people waiting to get clearance to land,
314,12,3,2,32,"a man in a lawn chair with a gun, ",1,29,a man in a lawn chair ,
315,12,3,2,33,some three miles above the ground. ,1,30,about three miles above ground,changed 3 to three
316,12,3,2,34,"He did finally touch down safely, ",1,31,He eventually landed,
317,12,3,2,35,though not before getting tangled in some power lines ,1,32,but first got entangled in some power lines ,
318,12,3,2,36,and knocking out power in the entire Long Beach area. ,1,33,that knocked out the power in Long Beach,
319,12,3,2,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,34,"Larry was arrested, of course",
320,12,3,2,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
321,12,3,2,39,"But by the time they nabbed him, the story had spread, ",0,,,
322,12,3,2,40,and a few crack reporters witnessed his arrest. ,0,,,
323,12,3,2,41,One of those reporters asked why he'd done it. ,1,35,When he was later asked why he did it,
324,12,3,2,42,Larry's response? ,0,,,
325,12,3,2,43,"""A man can't just sit around.""",1,36,A man can’t just sit around.”,
326,12,3,3,1,Larry Walters had a dream that he could fly.  ,0,,,
327,12,3,3,2,"The problem was that Larry's vision was poor, ",0,,,
328,12,3,3,3,and he was thus ill-suited to become a pilot. ,0,,,
329,12,3,3,4,"Most people, faced with similar limitations, might let go of such a dream.",0,,,
330,12,3,3,5,Larry Walters was not most people. ,1,1,He wasn’t like other people,
331,12,3,3,6,On a sunny summer day ,0,,,
332,12,3,3,7,"in 1982, ",0,,,
333,12,3,3,8,in his modest backyard ,0,,,
334,12,3,3,9,"in San Pedro, ",0,,,
335,12,3,3,10,Larry boarded a makeshift aircraft ,1,2,he decided to build a contraption in his backyard that would allow him to fly,
336,12,3,3,11,"comprising a lawn chair, ",1,3,a lawn chair ,
337,12,3,3,12,"a seat belt, ",0,,,
338,12,3,3,13,and forty-odd weather balloons. ,0,,,
339,12,3,3,14,"Armed with a pellet gun, ",0,,,
340,12,3,3,15,"a CB radio, ",0,,,
341,12,3,3,16,"and a cooler full of sandwiches, ",1,4,brought along a cooler of sandwiches ,
342,12,3,3,17,he released the line that tethered his craft ,0,,,
343,12,3,3,18,"to his Jeep, ",0,,,
344,12,3,3,19,"rose to a height of thirty feet or so, ",0,,,
345,12,3,3,20,and had himself a little picnic. ,1,5,for a picnic in the air,
346,12,3,3,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",0,,,
347,12,3,3,22,just as easy as could be.,0,,,
348,12,3,3,23,"But Larry, it would seem, was not so good with physics. ",0,,,
349,12,3,3,24,"When he released the tether, his craft rose ",1,6,He untied the lawn chair from his car,
350,12,3,3,25,"15,000 feet in the air. ",0,,,
351,12,3,3,26,"According to some reports, ",0,,,
352,12,3,3,27,"he didn't dare shoot out the balloons, ",0,,,
353,12,3,3,28,for fear the chair would tip. ,0,,,
