,subject,story,timeTest,serialPos,origText,recalled,posRec,recText,Observations
29,7,1,1,30,and looked over to the bushes where the old man was hidden,1,6,the bear looked over and saw the man hiding in the bushes,
30,7,1,1,31,The bear stood up and laid the remaining fish in a row,0,,,
31,7,1,1,32,Then it walked away up the shore,1,8,walked away,
32,7,1,1,33,The old man crept out of the bushes and down to the shore,0,,,
33,7,1,1,34,"Sure enough, the bear had left six large trout for him",1,7,He left six trout out in a line for the man ,Not counted originally
34,7,1,1,35,He looked over at the bear,0,,,
35,7,1,1,36,It was standing at the edge of the wood watching,0,,,
36,7,1,1,37,"""Thanks a lot,"" the old man called to the bear",0,,,
37,7,1,1,38,The bear waved the now-clean paw at the old man,0,,,
38,7,1,1,39,and disappeared into the thicket,0,,,
39,7,1,1,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",0,,,
40,7,1,1,41,The old man never hunted bears again,1,9,vowed never to hunt bears again because they brought him trout,
41,7,1,2,1,One fine day an old Maine man was fishing ,1,1,One fine day a man from Maine was fishing,
42,7,1,2,2,on his favorite lake ,1,2,on his favorite lake,
43,7,1,2,3,and catching very little,1,3,but was catching very little,
44,7,1,2,4,"Finally, he gave up",1,4,"Finally, he gave up",
45,7,1,2,5,and walked back along the shore to his fishing shack,1,5,walked along the lake back to his fishing hut,
46,7,1,2,6,"When he got close to the front door, he saw it was open.",1,6,"When he got there, the door was open ",
47,7,1,2,7,"Being of a suspicious nature, he walked to the door quietly and looked inside",1,7,"being of a suspicious nature, he approached the house with caution",
48,7,1,2,8,There was a big black bear,1,8,He saw a big black bear,
49,7,1,2,9,It was just pulling the cork out of his molasses jug with its teeth,1,9,pulling the cork out of his jar of molasses with his teeth,
50,7,1,2,10,The molasses spilled all over the floor,1,11,The bear spilled the molasses all over the floor,
51,7,1,2,11,"and the bear rubbed his paw in it, smearing it all over",1,12,started spreading it everywhere,
52,7,1,2,12,"When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore",1,10;13,The man screamed and startled the bear;The bear ran away from the cabin to the lake,
53,7,1,2,13,Standing on its hind legs,0,,,
54,7,1,2,14,it held up the paw full of molasses,0,,,
55,7,1,2,15,Soon all the flies and bugs and mosquitoes were swarming,1,14,"Because his paws were covered in molasses, he was attracting flies, mosquitoes, and other bugs ",
56,7,1,2,16,all over the sticky sweet paw,0,,,
57,7,1,2,17,Then the bear waded into the water,1,16,When the bear entered the water,
58,7,1,2,18,with his sticky paw full of bugs,1,15,which were sticking to the molasses,Not counted originally
59,7,1,2,19,It held the paw out over the water,0,,,Miscounted and excluded
60,7,1,2,20,"Suddenly, a big trout came jumping out of the water trying to get to the flies",1,17,a large trout jumped out of the water to catch the bugs,
61,7,1,2,21,The bear gave it a swat and it flew to the shore and flopped there,1,18,"When this happened, the bear swatted the trout to the shore",
62,7,1,2,22,"Then another fish jumped into the air after the flies, followed swiftly by another",1,19,This kept happening,
63,7,1,2,23,"Every time a fish jumped after his paw, the bear cuffed it ashore",0,,,
64,7,1,2,24,Soon it had a large pile,0,,,
65,7,1,2,25,The old man had caught nothing,0,,,
66,7,1,2,26,He watched that bear eat half a dozen trout,1,20,He ate about a half a dozen trout and the man watched,
67,7,1,2,27,his stomach rumbling,1,21,his stomach was growling,
68,7,1,2,28,All he had for dinner was some bread and what was left of the molasses,1,22,All he had to eat was a piece of bread and some of the leftover molasses,
69,7,1,2,29,Finally the bear paused in his eating,0,,,
70,7,1,2,30,and looked over to the bushes where the old man was hidden,1,23,"Finally, the bear saw the old man hiding in the bushes ",
71,7,1,2,31,The bear stood up and laid the remaining fish in a row,0,,,
72,7,1,2,32,Then it walked away up the shore,1,25,walked away,
73,7,1,2,33,The old man crept out of the bushes and down to the shore,0,,,
74,7,1,2,34,"Sure enough, the bear had left six large trout for him",1,24;26,lined up six trout;The man came up and realized the bear left the trout for him ,
75,7,1,2,35,He looked over at the bear,0,,,
76,7,1,2,36,It was standing at the edge of the wood watching,0,,,
77,7,1,2,37,"""Thanks a lot,"" the old man called to the bear",1,27,thanked the bear,
78,7,1,2,38,The bear waved the now-clean paw at the old man,0,,,
79,7,1,2,39,and disappeared into the thicket,0,,,
80,7,1,2,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",1,28,This was the first time a bear had ever paid him for his molasses,
81,7,1,2,41,The old man never hunted bears again,1,29,He vowed never to hunt bears again,
82,7,1,3,1,One fine day an old Maine man was fishing ,0,,,
83,7,1,3,2,on his favorite lake ,0,,,
84,7,1,3,3,and catching very little,1,1,didn’t catch anything ,
85,7,1,3,4,"Finally, he gave up",1,2,so he left the lake,
86,7,1,3,5,and walked back along the shore to his fishing shack,0,,,
87,7,1,3,6,"When he got close to the front door, he saw it was open.",1,3,"When he arrived back at his cabin, he was shocked to see his door left open",
88,7,1,3,7,"Being of a suspicious nature, he walked to the door quietly and looked inside",0,,,
89,7,1,3,8,There was a big black bear,0,,,
90,7,1,3,9,It was just pulling the cork out of his molasses jug with its teeth,1,4,saw a bear eating his jar of nectar where he took the cork off with his teeth,
91,7,1,3,10,The molasses spilled all over the floor,0,,,
92,7,1,3,11,"and the bear rubbed his paw in it, smearing it all over",0,,,
93,7,1,3,12,"When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore",1,5,"The bear was startled when he saw the man, so he dropped the nectar everywhere and ran from the cabin",
94,7,1,3,13,Standing on its hind legs,0,,,
95,7,1,3,14,it held up the paw full of molasses,0,,,
96,7,1,3,15,Soon all the flies and bugs and mosquitoes were swarming,1,6,"a large number of bugs were attracted to the nectar on his hands. He kept catching flies, bees, and a large number of bugs because they loved the nectar",
97,7,1,3,16,all over the sticky sweet paw,0,,,
98,7,1,3,17,Then the bear waded into the water,1,7,When the bear went in the water,
99,7,1,3,18,with his sticky paw full of bugs,0,,,
100,7,1,3,19,It held the paw out over the water,0,,,
101,7,1,3,20,"Suddenly, a big trout came jumping out of the water trying to get to the flies",0,,,
102,7,1,3,21,The bear gave it a swat and it flew to the shore and flopped there,0,,,Miscounted in orig. data and excluded
103,7,1,3,22,"Then another fish jumped into the air after the flies, followed swiftly by another",1,8,the fish kept jumping out of the water,
104,7,1,3,23,"Every time a fish jumped after his paw, the bear cuffed it ashore",1,9,the bear would swat them on shore,
105,7,1,3,24,Soon it had a large pile,0,,,
106,7,1,3,25,The old man had caught nothing,0,,,
107,7,1,3,26,He watched that bear eat half a dozen trout,0,,,
108,7,1,3,27,his stomach rumbling,0,,,
109,7,1,3,28,All he had for dinner was some bread and what was left of the molasses,0,,,
110,7,1,3,29,Finally the bear paused in his eating,0,,,
111,7,1,3,30,and looked over to the bushes where the old man was hidden,1,10,The man was in the bushes watching the bear The bear looked over and saw the man,
112,7,1,3,31,The bear stood up and laid the remaining fish in a row,1,11,then he lined up half a dozen fish,
113,7,1,3,32,Then it walked away up the shore,1,12,walked away,
114,7,1,3,33,The old man crept out of the bushes and down to the shore,0,,,
115,7,1,3,34,"Sure enough, the bear had left six large trout for him",1,13,The man realized the bear left the fish for him,
116,7,1,3,35,He looked over at the bear,0,,,
117,7,1,3,36,It was standing at the edge of the wood watching,0,,,
118,7,1,3,37,"""Thanks a lot,"" the old man called to the bear",0,,,
119,7,1,3,38,The bear waved the now-clean paw at the old man,0,,,
120,7,1,3,39,and disappeared into the thicket,0,,,
121,7,1,3,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",1,15,and this was the first time a bear had ever paid him for nectar,
122,7,1,3,41,The old man never hunted bears again,1,14,He vowed never to shoot bears again ,
123,7,2,1,1,I was shopping at my local supermarket,0,,,
124,7,2,1,2,as I normally have for years.,1,1,that she had shopped at for years,
125,7,2,1,3,"One particular day, I had done about 2 weeks’ worth of shopping",0,,,
126,7,2,1,4,and was headed toward the register to pay for my groceries.,1,2,When she was in line to pay for her groceries,
127,7,2,1,5,I reached into my back right pocket,0,,,
128,7,2,1,6,to grab the money to pay,0,,,Miscounted in original data excluded here
129,7,2,1,7,and noticed that there was no money in there.,1,3,noticed that he cash was gone,
130,7,2,1,8,I started to get nervous.,0,,,
131,7,2,1,9,I knew my pocket book was in the car ,1,4,She knew she left her pocketbook in the car ,
132,7,2,1,10,and I was sure I had put the money in my back right pocket.,1,5,put her cash in her back right pocket,
133,7,2,1,11,"I look at cashier with a confused look,",0,,,
134,7,2,1,12,not knowing what to do.,0,,,
135,7,2,1,13,There were people behind me on the line ,0,,,
136,7,2,1,14,and I immediately thought about the money I left in the car,1,6,She was thinking about her money in the car ,
137,7,2,1,15,that was intended to pay rent this month.,1,7,that was for this week’s rent,
138,7,2,1,16,She told me to speak with the courtesy counter.,1,8,"She talked to the cashier, who suggested she go check the curtousey counter",
139,7,2,1,17,"I laughed and said,",0,,,
140,7,2,1,18,"""But it was cash, no one would hand that in!""  ",1,9,She didn’t think anyone would turn in cash,
141,7,2,1,19,I decided that there was no harm in checking ,1,10,but figured there was no harm in checking,
142,7,2,1,20,so I walked up to a woman behind the counter ,0,,,
143,7,2,1,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,11,asked by chance if anyone had turned in cash,
144,7,2,1,22,"She asked ""How much?""  ",1,12,The woman at the counter asked how much,
145,7,2,1,23,My face then lit up.,0,,,
146,7,2,1,24,"""$200 ",1,13,200,
147,7,2,1,25,"in the form of twenty dollar bills."" I replied.",1,14,in twenties,
148,7,2,1,26,"She said, ""Actually, yes, someone did!""  ",1,15,The woman behind the counter said yes ,
149,7,2,1,27,I was so surprised! ,0,,,
150,7,2,1,28,"""Who? I want to thank them.""  ",1,16,asked who had turned in the money because she wanted to thank them,
151,7,2,1,29,She points to a young girl ,1,17;19,The woman at the counter pointed to a;girl,
152,7,2,1,30,about 10 years old ,1,18,ten year old ,
153,7,2,1,31,"and says, ""She did."" ",0,,,
154,7,2,1,32,I walked over to the mom,1,20,The woman ran up to the mom ,
155,7,2,1,33,and hugged her.,1,21,hugged her to thank her,
156,7,2,1,34,"She said, ""It wasn't me, it was my daughter"". ",1,22,The mom said that it was actually her daughter who turned in the money,
157,7,2,1,35,"I was so happy, ",0,,,
158,7,2,1,36,I was almost in tears. ,0,,,
159,7,2,1,37,I decided in those moments to do my duty ,0,,,
160,7,2,1,38,to pay forward this act of kindness ,0,,,
161,7,2,1,39,every opportunity I had.,1,23,vowed to always be kind whenever possible,
162,7,2,2,1,I was shopping at my local supermarket,1,1,I was shopping at my local supermarket ,
163,7,2,2,2,as I normally have for years.,1,2,as I had done for years,
164,7,2,2,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,3,"One particular day, I was buying two-weeks worth of groceries",
165,7,2,2,4,and was headed toward the register to pay for my groceries.,1,4,"I walked over to the cashier and as I was getting ready to pay, ",
166,7,2,2,5,I reached into my back right pocket,0,,,
167,7,2,2,6,to grab the money to pay,0,,,Miscounted in orig data excluded here.
168,7,2,2,7,and noticed that there was no money in there.,1,5,my money was not in there,
169,7,2,2,8,I started to get nervous.,1,7,I started to get nervous,Not counted in orig data counted here
170,7,2,2,9,I knew my pocket book was in the car ,1,9,I thought to my pocketbook in the car ,
171,7,2,2,10,and I was sure I had put the money in my back right pocket.,1,6,I was sure that I had put the cash in my back right pocket,
172,7,2,2,11,"I look at cashier with a confused look,",0,,,
173,7,2,2,12,not knowing what to do.,0,,,
174,7,2,2,13,There were people behind me on the line ,1,8,There were people behind me in line ,
175,7,2,2,14,and I immediately thought about the money I left in the car,1,10,that had my money ,
176,7,2,2,15,that was intended to pay rent this month.,1,11,for rent,
177,7,2,2,16,She told me to speak with the courtesy counter.,1,12,The cashier suggested I go to the courtesy counter,
178,7,2,2,17,"I laughed and said,",1,13,I laughed and said,
179,7,2,2,18,"""But it was cash, no one would hand that in!""  ",1,14,“But it was cash. Who would turn that in?”,
180,7,2,2,19,I decided that there was no harm in checking ,1,15,I thought there was no harm in checking the courtesy counter. ,
181,7,2,2,20,so I walked up to a woman behind the counter ,0,,,
182,7,2,2,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,16,I walked up and asked if anyone had turned in cash,
183,7,2,2,22,"She asked ""How much?""  ",1,17,"The woman said, “How much?” ",
184,7,2,2,23,My face then lit up.,1,18,My face lit up,
185,7,2,2,24,"""$200 ",1,19,“$200 ,
186,7,2,2,25,"in the form of twenty dollar bills."" I replied.",1,20, in twenties,
187,7,2,2,26,"She said, ""Actually, yes, someone did!""  ",0,,,
188,7,2,2,27,I was so surprised! ,0,,,
189,7,2,2,28,"""Who? I want to thank them.""  ",1,21,“Who turned it in?” I asked. “I want to thank them.” ,
190,7,2,2,29,She points to a young girl ,1,22;24,The woman behind the counter pointed at a; girl,
191,7,2,2,30,about 10 years old ,1,23,ten year old ,
192,7,2,2,31,"and says, ""She did."" ",0,,,
193,7,2,2,32,I walked over to the mom,1,25,I went up to the mom ,
194,7,2,2,33,and hugged her.,1,26,and gave her a huge hug,
195,7,2,2,34,"She said, ""It wasn't me, it was my daughter"". ",1,27,The mom said that it was her daughter who turned the money in. ,
196,7,2,2,35,"I was so happy, ",0,,,
197,7,2,2,36,I was almost in tears. ,0,,,
198,7,2,2,37,I decided in those moments to do my duty ,1,28,I vowed in that moment to always perform these acts of kindness,
199,7,2,2,38,to pay forward this act of kindness ,0,,,
200,7,2,2,39,every opportunity I had.,0,,,
201,7,2,3,1,I was shopping at my local supermarket,1,1,A woman was at her local supermarket shopping ,
202,7,2,3,2,as I normally have for years.,1,2,like she had done many times,
203,7,2,3,3,"One particular day, I had done about 2 weeks’ worth of shopping",0,,,
204,7,2,3,4,and was headed toward the register to pay for my groceries.,1,3,She was at the register about to pay for her groceries,
205,7,2,3,5,I reached into my back right pocket,0,,,
206,7,2,3,6,to grab the money to pay,0,,,Miscounted in orig data excluded here
207,7,2,3,7,and noticed that there was no money in there.,1,4,noticed her money was gone,
208,7,2,3,8,I started to get nervous.,0,,,
209,7,2,3,9,I knew my pocket book was in the car ,0,,,
210,7,2,3,10,and I was sure I had put the money in my back right pocket.,0,,,
211,7,2,3,11,"I look at cashier with a confused look,",0,,,
212,7,2,3,12,not knowing what to do.,0,,,
213,7,2,3,13,There were people behind me on the line ,0,,,
214,7,2,3,14,and I immediately thought about the money I left in the car,1,5,She thought back to her checkbook in her car ,
215,7,2,3,15,that was intended to pay rent this month.,1,6,but that money was for her rent. ,
216,7,2,3,16,She told me to speak with the courtesy counter.,1,7,She explained everything to the cashier and the cashier told her to ask guest services. ,
217,7,2,3,17,"I laughed and said,",1,8,The woman laughed ,
218,7,2,3,18,"""But it was cash, no one would hand that in!""  ",1,9,at the thought of anyone turning in cash,
219,7,2,3,19,I decided that there was no harm in checking ,1,10,She figured she might as well go check. ,
220,7,2,3,20,so I walked up to a woman behind the counter ,0,,,
221,7,2,3,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,11,asked if anyone had turned in cash. ,
222,7,2,3,22,"She asked ""How much?""  ",1,12,The woman behind the desk asked how much,
223,7,2,3,23,My face then lit up.,0,,,
224,7,2,3,24,"""$200 ",1,13,200,
225,7,2,3,25,"in the form of twenty dollar bills."" I replied.",1,14,in twenties,
226,7,2,3,26,"She said, ""Actually, yes, someone did!""  ",0,,,
227,7,2,3,27,I was so surprised! ,0,,,
228,7,2,3,28,"""Who? I want to thank them.""  ",1,15,"The woman asked who turned it in, because she wanted to thank them, ",
229,7,2,3,29,She points to a young girl ,1,16,the woman behind the counter pointed to a woman and her daughter,
230,7,2,3,30,about 10 years old ,0,,,
231,7,2,3,31,"and says, ""She did."" ",0,,,
232,7,2,3,32,I walked over to the mom,1,17,The woman went up to the other woman ,
233,7,2,3,33,and hugged her.,1,18,and hugged her,
234,7,2,3,34,"She said, ""It wasn't me, it was my daughter"". ",1,19,but the mother explained that it was actually her daughter who turned the money in. ,
235,7,2,3,35,"I was so happy, ",0,,,
236,7,2,3,36,I was almost in tears. ,0,,,
237,7,2,3,37,I decided in those moments to do my duty ,0,,,
238,7,2,3,38,to pay forward this act of kindness ,1,20,The woman thanked the daughter and vowed to always join in on these random acts of kindness if possible,
239,7,2,3,39,every opportunity I had.,0,,,
240,7,3,1,1,Larry Walters had a dream that he could fly.  ,1,1,Larry Walters had a dream that he could fly,
241,7,3,1,2,"The problem was that Larry's vision was poor, ",1,2,"However, Larry had poor eyesight",
242,7,3,1,3,and he was thus ill-suited to become a pilot. ,1,3,and was thus not suited to be a pilot,
243,7,3,1,4,"Most people, faced with similar limitations, might let go of such a dream.",1,4,"Most people would give up their dream of being a pilot because of this, ",
244,7,3,1,5,Larry Walters was not most people. ,1,5,but Larry was not most people,
245,7,3,1,6,On a sunny summer day ,1,6,On a sunny summer day ,
246,7,3,1,7,"in 1982, ",0,,,
247,7,3,1,8,in his modest backyard ,1,7,in his modest backyard ,
248,7,3,1,9,"in San Pedro, ",0,,,
249,7,3,1,10,Larry boarded a makeshift aircraft ,1,8,decided to build some kind of flying contraption,
250,7,3,1,11,"comprising a lawn chair, ",1,9,He attached his lawn chair ,
251,7,3,1,12,"a seat belt, ",0,,,
252,7,3,1,13,and forty-odd weather balloons. ,1,10,some forty odd weather balloons ,
253,7,3,1,14,"Armed with a pellet gun, ",0,,,
254,7,3,1,15,"a CB radio, ",0,,,
255,7,3,1,16,"and a cooler full of sandwiches, ",0,,,
256,7,3,1,17,he released the line that tethered his craft ,1,13,cut the tether. ,
257,7,3,1,18,"to his Jeep, ",1,11,to his jeep ,not counted in orig data counted here
258,7,3,1,19,"rose to a height of thirty feet or so, ",0,,,
259,7,3,1,20,and had himself a little picnic. ,1,12,so that he could have a picnic in the air. ,
260,7,3,1,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",0,,,
261,7,3,1,22,just as easy as could be.,0,,,
262,7,3,1,23,"But Larry, it would seem, was not so good with physics. ",1,14,Larry was bad at physics ,
263,7,3,1,24,"When he released the tether, his craft rose ",0,,,
264,7,3,1,25,"15,000 feet in the air. ",1,15,"he soared to 15,000 feet in the air",
265,7,3,1,26,"According to some reports, ",0,,,
266,7,3,1,27,"he didn't dare shoot out the balloons, ",1,16,He was afraid to pop the balloons ,
267,7,3,1,28,for fear the chair would tip. ,1,17,in case his lawn chair would tip over,
268,7,3,1,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,18,He eventually soared over Long Beach airport ,
269,7,3,1,30,disrupting air traffic. ,1,19,interfered with the flight patterns. The flights in the air had to wait for Larry to land before they could land,
270,7,3,1,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,0,,,
271,7,3,1,32,"a man in a lawn chair with a gun, ",0,,,
272,7,3,1,33,some three miles above the ground. ,0,,,
273,7,3,1,34,"He did finally touch down safely, ",1,20,"Eventually, Larry landed safely",
274,7,3,1,35,though not before getting tangled in some power lines ,1,21,but first got tangled up in some power chords ,
275,7,3,1,36,and knocking out power in the entire Long Beach area. ,1,22,so that the entire city of Long Beach lost power,
276,7,3,1,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,23,Larry was obviously arrested for interfering with flight patterns at the airport,
277,7,3,1,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
278,7,3,1,39,"But by the time they nabbed him, the story had spread, ",0,,,
279,7,3,1,40,and a few crack reporters witnessed his arrest. ,0,,,
280,7,3,1,41,One of those reporters asked why he'd done it. ,1,24,"Some reporters caught wind of the story and were very intrigued. After watching Larry get arrested, they asked why he did this ",
281,7,3,1,42,Larry's response? ,0,,,
282,7,3,1,43,"""A man can't just sit around.""",1,25,“A man can’t just sit around”.,
283,7,3,2,1,Larry Walters had a dream that he could fly.  ,1,1,Larry Walters had a dream that he could fly,
284,7,3,2,2,"The problem was that Larry's vision was poor, ",1,2,"However, Larry had poor vision ",
285,7,3,2,3,and he was thus ill-suited to become a pilot. ,1,3,and was thus ill-suited to be a pilot,
286,7,3,2,4,"Most people, faced with similar limitations, might let go of such a dream.",1,4,Most people would give up that dream.,
287,7,3,2,5,Larry Walters was not most people. ,1,5,But Larry was not most people,
288,7,3,2,6,On a sunny summer day ,1,6,On a sunny summer day ,
289,7,3,2,7,"in 1982, ",1,7,in 1982 ,
290,7,3,2,8,in his modest backyard ,1,8,in his modest backyard ,
291,7,3,2,9,"in San Pedro, ",1,9,in San Pedro,
292,7,3,2,10,Larry boarded a makeshift aircraft ,1,10,Larry built a make shift aircraft,
293,7,3,2,11,"comprising a lawn chair, ",1,11,He had a lawn chair,
294,7,3,2,12,"a seat belt, ",1,12,a seat belt,
295,7,3,2,13,and forty-odd weather balloons. ,1,13,and forty-odd weather balloons. ,
296,7,3,2,14,"Armed with a pellet gun, ",0,,,
297,7,3,2,15,"a CB radio, ",0,,,
298,7,3,2,16,"and a cooler full of sandwiches, ",1,14,a cooler full of sandwiches,
299,7,3,2,17,he released the line that tethered his craft ,1,15,He released the tether ,
300,7,3,2,18,"to his Jeep, ",1,16,to his Jeep ,
301,7,3,2,19,"rose to a height of thirty feet or so, ",1,17,rose thirty or so feet in the air,changed 30 to thirty
302,7,3,2,20,and had himself a little picnic. ,0,,,
303,7,3,2,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,18,"when he was ready, he would shoot a few weather balloons and float back down safely to the ground.",
304,7,3,2,22,just as easy as could be.,0,,,
305,7,3,2,23,"But Larry, it would seem, was not so good with physics. ",1,19,But Larry was bad at physics,
306,7,3,2,24,"When he released the tether, his craft rose ",0,,,
307,7,3,2,25,"15,000 feet in the air. ",0,,,
308,7,3,2,26,"According to some reports, ",0,,,
309,7,3,2,27,"he didn't dare shoot out the balloons, ",0,,,
310,7,3,2,28,for fear the chair would tip. ,1,20,He was afraid that the lawn chair would tip,
311,7,3,2,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,21,"Eventually, he interfered with the airspace at Long Beach airport",
312,7,3,2,30,disrupting air traffic. ,1,22,He held up the air traffic because he had to land before the plane could,
313,7,3,2,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,23,Imagine the folks who were held up ,
314,7,3,2,32,"a man in a lawn chair with a gun, ",0,,,
315,7,3,2,33,some three miles above the ground. ,1,24,some three miles above the ground. ,
316,7,3,2,34,"He did finally touch down safely, ",1,25,Larry ended up landing safely,
317,7,3,2,35,though not before getting tangled in some power lines ,1,26,"but not before getting tangled in some power chords, ",
318,7,3,2,36,and knocking out power in the entire Long Beach area. ,1,27,causing the entire Long Beach area to lose power.,
319,7,3,2,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,28,Larry got arrested ,
320,7,3,2,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
321,7,3,2,39,"But by the time they nabbed him, the story had spread, ",0,,,
322,7,3,2,40,and a few crack reporters witnessed his arrest. ,1,29,Some crack reporters got wind of the arrest and watched it happen,
323,7,3,2,41,One of those reporters asked why he'd done it. ,1,30,"While watching, one of the reporters asked why he’d done it",
324,7,3,2,42,Larry's response? ,0,,,
325,7,3,2,43,"""A man can't just sit around.""",0,,,
326,7,3,3,1,Larry Walters had a dream that he could fly.  ,0,,,
327,7,3,3,2,"The problem was that Larry's vision was poor, ",1,1,but because of his vision,
328,7,3,3,3,and he was thus ill-suited to become a pilot. ,0,,,
329,7,3,3,4,"Most people, faced with similar limitations, might let go of such a dream.",1,2,Most people would just give up this dream,
330,7,3,3,5,Larry Walters was not most people. ,0,,,
331,7,3,3,6,On a sunny summer day ,1,3,One sunny day ,
332,7,3,3,7,"in 1982, ",0,,,
333,7,3,3,8,in his modest backyard ,1,4,in his backyard,
334,7,3,3,9,"in San Pedro, ",0,,,
335,7,3,3,10,Larry boarded a makeshift aircraft ,1,5,he built a contraption ,
336,7,3,3,11,"comprising a lawn chair, ",1,6,of a lawn chair tied ,
337,7,3,3,12,"a seat belt, ",0,,,
338,7,3,3,13,and forty-odd weather balloons. ,0,,,
339,7,3,3,14,"Armed with a pellet gun, ",0,,,
340,7,3,3,15,"a CB radio, ",0,,,
341,7,3,3,16,"and a cooler full of sandwiches, ",0,,,
342,7,3,3,17,he released the line that tethered his craft ,0,,,
343,7,3,3,18,"to his Jeep, ",1,7,to his jeep,
344,7,3,3,19,"rose to a height of thirty feet or so, ",0,,,
345,7,3,3,20,and had himself a little picnic. ,1,8,"He had a pleasant picnic, ",
346,7,3,3,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,9,"when he was ready to come down, he shot a few of the balloons",
347,7,3,3,22,just as easy as could be.,0,,,
348,7,3,3,23,"But Larry, it would seem, was not so good with physics. ",0,,,
349,7,3,3,24,"When he released the tether, his craft rose ",0,,,
350,7,3,3,25,"15,000 feet in the air. ",0,,,
351,7,3,3,26,"According to some reports, ",0,,,
352,7,3,3,27,"he didn't dare shoot out the balloons, ",1,10,He was afraid to shoot a few more of the balloons,
353,7,3,3,28,for fear the chair would tip. ,0,,,
354,7,3,3,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",0,,,
355,7,3,3,30,disrupting air traffic. ,1,11,and actually interrupted the air traffic,
356,7,3,3,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,12,Imagine the people on the planes having to wait to land ,
357,7,3,3,32,"a man in a lawn chair with a gun, ",0,,,
358,7,3,3,33,some three miles above the ground. ,0,,,
359,7,3,3,34,"He did finally touch down safely, ",1,13,He was able to safely land at the airport ,
360,7,3,3,35,though not before getting tangled in some power lines ,1,14,after getting stuck in a telephone wire ,
361,7,3,3,36,and knocking out power in the entire Long Beach area. ,1,15,and cutting off power to the whole city,
362,7,3,3,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,16,He ended up getting arrested ,
363,7,3,3,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
364,7,3,3,39,"But by the time they nabbed him, the story had spread, ",1,17,news crews heard about the story,
