,subject,story,timeTest,serialPos,origText,recalled,posRec,recText,Unnamed: 8
27,10,1,1,28,All he had for dinner was some bread and what was left of the molasses,1,15,All he had left at home to eat was some bread and the leftover molasses,
28,10,1,1,29,Finally the bear paused in his eating,0,,,
29,10,1,1,30,and looked over to the bushes where the old man was hidden,1,16,The bear looked over at the bush the old man was hiding in,
30,10,1,1,31,The bear stood up and laid the remaining fish in a row,0,,,
31,10,1,1,32,Then it walked away up the shore,1,17,then walked away from his trout,
32,10,1,1,33,The old man crept out of the bushes and down to the shore,1,18,The old man walked over,
33,10,1,1,34,"Sure enough, the bear had left six large trout for him",1,19,and noticed that the bear had left him six trout,Changed 6 to six
34,10,1,1,35,He looked over at the bear,0,,,
35,10,1,1,36,It was standing at the edge of the wood watching,0,,,
36,10,1,1,37,"""Thanks a lot,"" the old man called to the bear",1,20,He yelled “Thank you!” to the bear ,
37,10,1,1,38,The bear waved the now-clean paw at the old man,1,21,who waved his now clean paw ,
38,10,1,1,39,and disappeared into the thicket,1,22,went off into the woods,
39,10,1,1,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",1,23,The man remarked to himself “well this is the first time I’ve had a bear pay for my molasses”,
40,10,1,1,41,The old man never hunted bears again,0,,,
41,10,1,2,1,One fine day an old Maine man was fishing ,1,1,"One fine Maine day, a fisherman was out on the lakeshore fishing for trout",
42,10,1,2,2,on his favorite lake ,0,,,
43,10,1,2,3,and catching very little,1,2,he was not having any luck catching fish,
44,10,1,2,4,"Finally, he gave up",0,,,
45,10,1,2,5,and walked back along the shore to his fishing shack,1,3,He walked along the lakeshore towards his fishing shack,
46,10,1,2,6,"When he got close to the front door, he saw it was open.",1,4,where he noticed the door was open,
47,10,1,2,7,"Being of a suspicious nature, he walked to the door quietly and looked inside",0,,,
48,10,1,2,8,There was a big black bear,1,5,Inside was a black bear ,
49,10,1,2,9,It was just pulling the cork out of his molasses jug with its teeth,1,6,pulling the cork out of his molasses jug,
50,10,1,2,10,The molasses spilled all over the floor,1,7,The molasses was pouring all over the floor ,
51,10,1,2,11,"and the bear rubbed his paw in it, smearing it all over",1,8,and the bear was rubbing his paws into it,
52,10,1,2,12,"When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore",1,9,When the man saw the bear he yelled “Get out of here!” The bear was so startled it ran towards the lakeshore,
53,10,1,2,13,Standing on its hind legs,1,10,The bear stood up on two legs ,
54,10,1,2,14,it held up the paw full of molasses,0,,Miscounted in original text excluded here,
55,10,1,2,15,Soon all the flies and bugs and mosquitoes were swarming,0,,,
56,10,1,2,16,all over the sticky sweet paw,0,,,
57,10,1,2,17,Then the bear waded into the water,0,,,
58,10,1,2,18,with his sticky paw full of bugs,0,,,
59,10,1,2,19,It held the paw out over the water,1,11,holding out its paws over the water,
60,10,1,2,20,"Suddenly, a big trout came jumping out of the water trying to get to the flies",1,12,Suddenly a trout jumped out of the water ,
61,10,1,2,21,The bear gave it a swat and it flew to the shore and flopped there,1,13,the bear swatted it with his paws onto the shore,
62,10,1,2,22,"Then another fish jumped into the air after the flies, followed swiftly by another",0,,,Miscounted in original text excluded here
63,10,1,2,23,"Every time a fish jumped after his paw, the bear cuffed it ashore",1,14,The bear caught half a dozen trout in this manner ,
64,10,1,2,24,Soon it had a large pile,0,,,
65,10,1,2,25,The old man had caught nothing,0,,,
66,10,1,2,26,He watched that bear eat half a dozen trout,0,,,
67,10,1,2,27,his stomach rumbling,1,15,The old man’s stomach rumbled ,
68,10,1,2,28,All he had for dinner was some bread and what was left of the molasses,1,16,would have only bread and the leftover molasses to eat for supper,
69,10,1,2,29,Finally the bear paused in his eating,0,,,
70,10,1,2,30,and looked over to the bushes where the old man was hidden,0,,,
71,10,1,2,31,The bear stood up and laid the remaining fish in a row,0,,,
72,10,1,2,32,Then it walked away up the shore,1,17,then walked away,
73,10,1,2,33,The old man crept out of the bushes and down to the shore,1,18,The old man walked over to the fish on a hunch,
74,10,1,2,34,"Sure enough, the bear had left six large trout for him",1,19,realized that the bear had left him  six trout,
75,10,1,2,35,He looked over at the bear,0,,,
76,10,1,2,36,It was standing at the edge of the wood watching,0,,,
77,10,1,2,37,"""Thanks a lot,"" the old man called to the bear",1,20,He yelled “Thank you!” to the bear,
78,10,1,2,38,The bear waved the now-clean paw at the old man,0,,,
79,10,1,2,39,and disappeared into the thicket,0,,,
80,10,1,2,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",1,21,“Well” said the old man “this is the first time I ever had a bear pay for my molasses.”  ,
81,10,1,2,41,The old man never hunted bears again,1,22,And he never hunted bear again,
82,10,1,3,1,One fine day an old Maine man was fishing ,1,1,One fine day a man was out fishing for trout ,
83,10,1,3,2,on his favorite lake ,0,,,
84,10,1,3,3,and catching very little,1,2,he was not having any luck,
85,10,1,3,4,"Finally, he gave up",1,3,He packed up his gear ,
86,10,1,3,5,and walked back along the shore to his fishing shack,1,4,walked along the shore back to his fishing shack,
87,10,1,3,6,"When he got close to the front door, he saw it was open.",1,5,When he neared the shack he noticed that the door was open,
88,10,1,3,7,"Being of a suspicious nature, he walked to the door quietly and looked inside",0,,,
89,10,1,3,8,There was a big black bear,1,6,a black bear ,
90,10,1,3,9,It was just pulling the cork out of his molasses jug with its teeth,0,,,
91,10,1,3,10,The molasses spilled all over the floor,1,7,The bear was pouring the molasses onto the floor,
92,10,1,3,11,"and the bear rubbed his paw in it, smearing it all over",1,8,rubbing his paws in it,
93,10,1,3,12,"When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore",1,9,The man yelled at the bear and the bear was so startled the he jumped up and ran out the door towards the shore,
94,10,1,3,13,Standing on its hind legs,1,11,on two legs,
95,10,1,3,14,it held up the paw full of molasses,0,,,
96,10,1,3,15,Soon all the flies and bugs and mosquitoes were swarming,0,,,
97,10,1,3,16,all over the sticky sweet paw,0,,,
98,10,1,3,17,Then the bear waded into the water,1,10,He walked into the water ,
99,10,1,3,18,with his sticky paw full of bugs,0,,,
100,10,1,3,19,It held the paw out over the water,1,12,held out his molasses covered paw over the water,
101,10,1,3,20,"Suddenly, a big trout came jumping out of the water trying to get to the flies",1,13,The bear’s paw was attracting flies and soon a trout jumped out of the water to eat the fly,
102,10,1,3,21,The bear gave it a swat and it flew to the shore and flopped there,1,14,The bear slapped the trout onto the shore ,
103,10,1,3,22,"Then another fish jumped into the air after the flies, followed swiftly by another",0,,,
104,10,1,3,23,"Every time a fish jumped after his paw, the bear cuffed it ashore",0,,,
105,10,1,3,24,Soon it had a large pile,0,,,
106,10,1,3,25,The old man had caught nothing,0,,,
107,10,1,3,26,He watched that bear eat half a dozen trout,0,,,
108,10,1,3,27,his stomach rumbling,0,,,
109,10,1,3,28,All he had for dinner was some bread and what was left of the molasses,0,,,
110,10,1,3,29,Finally the bear paused in his eating,0,,,
111,10,1,3,30,and looked over to the bushes where the old man was hidden,1,15,He looked up and noticed the man in the bush,
112,10,1,3,31,The bear stood up and laid the remaining fish in a row,0,,,
113,10,1,3,32,Then it walked away up the shore,1,16,The bear walked away to the edge of the woods,Changed th to to
114,10,1,3,33,The old man crept out of the bushes and down to the shore,0,,,
115,10,1,3,34,"Sure enough, the bear had left six large trout for him",0,,,
116,10,1,3,35,He looked over at the bear,0,,,
117,10,1,3,36,It was standing at the edge of the wood watching,0,,,
118,10,1,3,37,"""Thanks a lot,"" the old man called to the bear",1,17,The old man thanked the bear,
119,10,1,3,38,The bear waved the now-clean paw at the old man,0,,,
120,10,1,3,39,and disappeared into the thicket,0,,,
121,10,1,3,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",1,18,The old man exclaimed “That’s the first time I’ve ever had a bear pay me for my molasses!”,
122,10,1,3,41,The old man never hunted bears again,1,19,And he never hunted bear again,
123,10,2,1,1,I was shopping at my local supermarket,1,1,I was shopping at my local grocery store ,
124,10,2,1,2,as I normally have for years.,1,2,as I usually do,
125,10,2,1,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,3,This particular trip I was shopping for two week’s worth of groceries,changed 2 to two
126,10,2,1,4,and was headed toward the register to pay for my groceries.,1,4,I was in the check out line ,
127,10,2,1,5,I reached into my back right pocket,0,,,
128,10,2,1,6,to grab the money to pay,1,5,for the money to pay ,
129,10,2,1,7,and noticed that there was no money in there.,1,6,when I realized there was nothing there,
130,10,2,1,8,I started to get nervous.,0,,,
131,10,2,1,9,I knew my pocket book was in the car ,1,8,I remembered that I had left my pocketbook in the car ,
132,10,2,1,10,and I was sure I had put the money in my back right pocket.,1,9,I swear I remember putting the money in my back pocket,
133,10,2,1,11,"I look at cashier with a confused look,",1,7,I looked at the cashier in confusion,
134,10,2,1,12,not knowing what to do.,0,,,
135,10,2,1,13,There were people behind me on the line ,0,,,
136,10,2,1,14,and I immediately thought about the money I left in the car,0,,,
137,10,2,1,15,that was intended to pay rent this month.,0,,,
138,10,2,1,16,She told me to speak with the courtesy counter.,1,10,she told me to “ Check with the courtesy counter” ,
139,10,2,1,17,"I laughed and said,",0,,,
140,10,2,1,18,"""But it was cash, no one would hand that in!""  ",1,11, “But it’s cash! Nobody turns in cash!”,
141,10,2,1,19,I decided that there was no harm in checking ,0,,,
142,10,2,1,20,so I walked up to a woman behind the counter ,0,,,
143,10,2,1,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,12,I asked if anyone has turned in some money,
144,10,2,1,22,"She asked ""How much?""  ",1,13,She immediately replied “How much?”.  ,
145,10,2,1,23,My face then lit up.,0,,,
146,10,2,1,24,"""$200 ",1,14,“$200,
147,10,2,1,25,"in the form of twenty dollar bills."" I replied.",1,15,in increments of twenty,changed 20 to twenty
148,10,2,1,26,"She said, ""Actually, yes, someone did!""  ",1,16,The woman at the courtesy counter said that someone had turned in that amount,
149,10,2,1,27,I was so surprised! ,0,,,
150,10,2,1,28,"""Who? I want to thank them.""  ",0,,,
151,10,2,1,29,She points to a young girl ,1,17;19,she pointed to a;girl,
152,10,2,1,30,about 10 years old ,1,18,ten year old ,changed 10 to ten
153,10,2,1,31,"and says, ""She did."" ",0,,,
154,10,2,1,32,I walked over to the mom,1,20,I walked over to the mom ,
155,10,2,1,33,and hugged her.,1,21,gave her a hug,
156,10,2,1,34,"She said, ""It wasn't me, it was my daughter"". ",1,22,she said “It wasn’t me it was my daughter”.  ,
157,10,2,1,35,"I was so happy, ",0,,,
158,10,2,1,36,I was almost in tears. ,0,,,
159,10,2,1,37,I decided in those moments to do my duty ,0,,,
160,10,2,1,38,to pay forward this act of kindness ,1,23,From that day forward I decided that I was going to pay it forward,
161,10,2,1,39,every opportunity I had.,0,,,
162,10,2,2,1,I was shopping at my local supermarket,1,1,I was shopping at my local supermarket ,
163,10,2,2,2,as I normally have for years.,1,2,as I had for years,
164,10,2,2,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,3,This particular trip I was shopping for two week’s worth of groceries,changed 2 to two
165,10,2,2,4,and was headed toward the register to pay for my groceries.,1,4,I got in line ,
166,10,2,2,5,I reached into my back right pocket,0,,,
167,10,2,2,6,to grab the money to pay,0,,,
168,10,2,2,7,and noticed that there was no money in there.,1,5,"However, to my shock there was nothing in my pocket",
169,10,2,2,8,I started to get nervous.,0,,,
170,10,2,2,9,I knew my pocket book was in the car ,1,8,I remembered that I had left my pocketbook in the car,
171,10,2,2,10,and I was sure I had put the money in my back right pocket.,0,,,
172,10,2,2,11,"I look at cashier with a confused look,",1,6,I looked up at the cashier in surprise ,
173,10,2,2,12,not knowing what to do.,1,7,as I didn’t know what to do,
174,10,2,2,13,There were people behind me on the line ,1,9,There were people behind me ,
175,10,2,2,14,and I immediately thought about the money I left in the car,1,10,I thought about the money I had left in the car ,
176,10,2,2,15,that was intended to pay rent this month.,1,11, meant to be used to pay that month’s rent,
177,10,2,2,16,She told me to speak with the courtesy counter.,1,12,The cashier told me to check with the courtesy counter,
178,10,2,2,17,"I laughed and said,",0,,,
179,10,2,2,18,"""But it was cash, no one would hand that in!""  ",1,13,I said “But it was in cash! Nobody turns in cash!”,
180,10,2,2,19,I decided that there was no harm in checking ,0,,,
181,10,2,2,20,so I walked up to a woman behind the counter ,0,,,
182,10,2,2,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,14,asked if anyone had turned in any money.  ,
183,10,2,2,22,"She asked ""How much?""  ",1,15,The clerk replied “How much?”  ,
184,10,2,2,23,My face then lit up.,0,,,
185,10,2,2,24,"""$200 ",1,16,200,
186,10,2,2,25,"in the form of twenty dollar bills."" I replied.",1,17,in twenty dollar denominations,changed 20 to twenty
187,10,2,2,26,"She said, ""Actually, yes, someone did!""  ",1,18,She said happily answered “Someone did turn in exactly that amount”.  ,
188,10,2,2,27,I was so surprised! ,0,,,
189,10,2,2,28,"""Who? I want to thank them.""  ",0,,,
190,10,2,2,29,She points to a young girl ,1,19;21,The clerk pointed to a;girl,
191,10,2,2,30,about 10 years old ,1,20,10 year old ,
192,10,2,2,31,"and says, ""She did."" ",0,,,
193,10,2,2,32,I walked over to the mom,1,22,I went up to the mother ,
194,10,2,2,33,and hugged her.,1,23,hugged her ,
195,10,2,2,34,"She said, ""It wasn't me, it was my daughter"". ",1,24,"she replied “It wasn’t me, it was my daughter.”  ",
196,10,2,2,35,"I was so happy, ",0,,,
197,10,2,2,36,I was almost in tears. ,0,,,
198,10,2,2,37,I decided in those moments to do my duty ,1,25,From that day on I promised ,
199,10,2,2,38,to pay forward this act of kindness ,1,26,that I would pay it forward,
200,10,2,2,39,every opportunity I had.,0,,,
201,10,2,3,1,I was shopping at my local supermarket,0,,,
202,10,2,3,2,as I normally have for years.,1,1,as I usually do,
203,10,2,3,3,"One particular day, I had done about 2 weeks’ worth of shopping",0,,,
204,10,2,3,4,and was headed toward the register to pay for my groceries.,1,2,I was in line waiting to pay for my groceries,
205,10,2,3,5,I reached into my back right pocket,0,,,
206,10,2,3,6,to grab the money to pay,1,3,When the time came to pay ,
207,10,2,3,7,and noticed that there was no money in there.,1,4,The money wasn’t there,
208,10,2,3,8,I started to get nervous.,0,,,
209,10,2,3,9,I knew my pocket book was in the car ,0,,,
210,10,2,3,10,and I was sure I had put the money in my back right pocket.,0,,,
211,10,2,3,11,"I look at cashier with a confused look,",1,5,I looked at the cashier in surprise ,
212,10,2,3,12,not knowing what to do.,0,,,
213,10,2,3,13,There were people behind me on the line ,0,,,
214,10,2,3,14,and I immediately thought about the money I left in the car,0,,,
215,10,2,3,15,that was intended to pay rent this month.,0,,,
216,10,2,3,16,She told me to speak with the courtesy counter.,1,6,She told me to ask the clerk at the front desk ,
217,10,2,3,17,"I laughed and said,",0,,,
218,10,2,3,18,"""But it was cash, no one would hand that in!""  ",1,7,“No one would ever turn in $200 dollars!”  ,
219,10,2,3,19,I decided that there was no harm in checking ,0,,,
220,10,2,3,20,so I walked up to a woman behind the counter ,0,,,
221,10,2,3,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,8,asked the clerk if anyone had turned in any money,
222,10,2,3,22,"She asked ""How much?""  ",1,9,She asked “How much?”  ,
223,10,2,3,23,My face then lit up.,0,,,
224,10,2,3,24,"""$200 ",1,10,200,
225,10,2,3,25,"in the form of twenty dollar bills."" I replied.",1,11,dollars all in twenties,changed $20s to twenties
226,10,2,3,26,"She said, ""Actually, yes, someone did!""  ",1,12,She replied that the same amount had been turned in ,
227,10,2,3,27,I was so surprised! ,0,,,
228,10,2,3,28,"""Who? I want to thank them.""  ",0,,,
229,10,2,3,29,She points to a young girl ,1,13,by that little girl over there,
230,10,2,3,30,about 10 years old ,0,,,
231,10,2,3,31,"and says, ""She did."" ",0,,,
232,10,2,3,32,I walked over to the mom,1,14,I went over to the mother ,
233,10,2,3,33,and hugged her.,1,15,and hugged her ,
234,10,2,3,34,"She said, ""It wasn't me, it was my daughter"". ",1,16,It was my daughter who turned it in.”  ,
235,10,2,3,35,"I was so happy, ",0,,,
236,10,2,3,36,I was almost in tears. ,0,,,
237,10,2,3,37,I decided in those moments to do my duty ,0,,,
238,10,2,3,38,to pay forward this act of kindness ,1,17,promised to pay it forward,
239,10,2,3,39,every opportunity I had.,0,,,
240,10,3,1,1,Larry Walters had a dream that he could fly.  ,1,1,Larry Walters wished he could fly,
241,10,3,1,2,"The problem was that Larry's vision was poor, ",1,2,"However, Larry had poor eyesight ",
242,10,3,1,3,and he was thus ill-suited to become a pilot. ,1,3,which meant he could not be a pilot,
243,10,3,1,4,"Most people, faced with similar limitations, might let go of such a dream.",1,4,This didn’t stop Larry though,
244,10,3,1,5,Larry Walters was not most people. ,0,,,
245,10,3,1,6,On a sunny summer day ,0,,,
246,10,3,1,7,"in 1982, ",0,,,
247,10,3,1,8,in his modest backyard ,0,,,
248,10,3,1,9,"in San Pedro, ",0,,,
249,10,3,1,10,Larry boarded a makeshift aircraft ,0,,,
250,10,3,1,11,"comprising a lawn chair, ",1,5,"he put together a lawn chair, ",
251,10,3,1,12,"a seat belt, ",1,6,a seat belt,
252,10,3,1,13,and forty-odd weather balloons. ,1,7,forty weather balloons,changed 40 to forty
253,10,3,1,14,"Armed with a pellet gun, ",0,,,
254,10,3,1,15,"a CB radio, ",0,,,
255,10,3,1,16,"and a cooler full of sandwiches, ",1,8,He stocked up a cooler with some sandwiches ,
256,10,3,1,17,he released the line that tethered his craft ,0,,,
257,10,3,1,18,"to his Jeep, ",0,,,
258,10,3,1,19,"rose to a height of thirty feet or so, ",0,,,
259,10,3,1,20,and had himself a little picnic. ,0,,,
260,10,3,1,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,9,a gun so that he could descend by shooting a balloon,
261,10,3,1,22,just as easy as could be.,0,,,
262,10,3,1,23,"But Larry, it would seem, was not so good with physics. ",1,10,Larry unfortunately was not good at physics ,
263,10,3,1,24,"When he released the tether, his craft rose ",0,,,
264,10,3,1,25,"15,000 feet in the air. ",1,11,"the craft ascend 15,000 feet",
265,10,3,1,26,"According to some reports, ",0,,,
266,10,3,1,27,"he didn't dare shoot out the balloons, ",1,12,He didn’t dare shoot any of the balloons ,changed date to dare
267,10,3,1,28,for fear the chair would tip. ,1,13,afraid that the chair would tip over,
268,10,3,1,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,14,Eventually Larry floated into the Long Beach Airport airspace,
269,10,3,1,30,disrupting air traffic. ,0,,,
270,10,3,1,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,15,Now take a moment to imagine what this must’ve looked like to the people arriving onto the tarmac waiting to deplane,
271,10,3,1,32,"a man in a lawn chair with a gun, ",1,16,a man in a floating lawn chair with a gun,
272,10,3,1,33,some three miles above the ground. ,0,,,
273,10,3,1,34,"He did finally touch down safely, ",1,17,Eventually Larry did descend ,
274,10,3,1,35,though not before getting tangled in some power lines ,0,,,
275,10,3,1,36,and knocking out power in the entire Long Beach area. ,0,,,
276,10,3,1,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,18,it goes without saying that he was arrested ,
277,10,3,1,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
278,10,3,1,39,"But by the time they nabbed him, the story had spread, ",0,,,
279,10,3,1,40,and a few crack reporters witnessed his arrest. ,0,,,
280,10,3,1,41,One of those reporters asked why he'd done it. ,0,,,
281,10,3,1,42,Larry's response? ,0,,,
282,10,3,1,43,"""A man can't just sit around.""",0,,,
283,10,3,2,1,Larry Walters had a dream that he could fly.  ,1,1,Larry Walters had a dream that he could fly,
284,10,3,2,2,"The problem was that Larry's vision was poor, ",1,2,Unfortunately Larry had poor eyesight ,
285,10,3,2,3,and he was thus ill-suited to become a pilot. ,1,3,which would ill suit a pilot,
286,10,3,2,4,"Most people, faced with similar limitations, might let go of such a dream.",1,4,The didn’t stop Larry Walters from achieving his dreams,changed achieveing to achieving
287,10,3,2,5,Larry Walters was not most people. ,0,,,
288,10,3,2,6,On a sunny summer day ,1,5,One fine sunny day ,
289,10,3,2,7,"in 1982, ",0,,,
290,10,3,2,8,in his modest backyard ,0,,,
291,10,3,2,9,"in San Pedro, ",1,6,San Pedro ,
292,10,3,2,10,Larry boarded a makeshift aircraft ,1,7,Larry put together a makeshift aircraft ,
293,10,3,2,11,"comprising a lawn chair, ",1,8,out of a lawn chair,
294,10,3,2,12,"a seat belt, ",1,9,seat belt,
295,10,3,2,13,and forty-odd weather balloons. ,1,10,forty weather balloons,changed 40 to forty
296,10,3,2,14,"Armed with a pellet gun, ",1,13,pellet gun,
297,10,3,2,15,"a CB radio, ",1,12,a CV radio,
298,10,3,2,16,"and a cooler full of sandwiches, ",1,11,He packed a cooler full of sandwiches,
299,10,3,2,17,he released the line that tethered his craft ,0,,,
300,10,3,2,18,"to his Jeep, ",0,,,
301,10,3,2,19,"rose to a height of thirty feet or so, ",0,,,
302,10,3,2,20,and had himself a little picnic. ,1,14,Larry was going to have himself a picnic ,
303,10,3,2,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,15,and then shoot a few balloons in order to descend,
304,10,3,2,22,just as easy as could be.,0,,,
305,10,3,2,23,"But Larry, it would seem, was not so good with physics. ",1,16,Unfortunately Larry was not good at physics ,
306,10,3,2,24,"When he released the tether, his craft rose ",0,,,
307,10,3,2,25,"15,000 feet in the air. ",1,17,"the makeshift aircraft rose 15,000 feet in the air",
308,10,3,2,26,"According to some reports, ",0,,,
309,10,3,2,27,"he didn't dare shoot out the balloons, ",0,,,
310,10,3,2,28,for fear the chair would tip. ,0,,,
311,10,3,2,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,18,He eventually flew into the Long Beach airport airspace,
312,10,3,2,30,disrupting air traffic. ,0,,,
313,10,3,2,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,19,Now imagine for a moment what that must have looked like to people in an aircraft waiting to land to see ,
314,10,3,2,32,"a man in a lawn chair with a gun, ",1,20,a man in a flying lawn chair with a gun,changed lawnchair to lawn chair
315,10,3,2,33,some three miles above the ground. ,0,,,
316,10,3,2,34,"He did finally touch down safely, ",1,21,Larry eventually landed,
317,10,3,2,35,though not before getting tangled in some power lines ,1,22,but not before getting tangled in some power lines ,
318,10,3,2,36,and knocking out power in the entire Long Beach area. ,1,23,knocking out all the power of Long Beach.  ,
319,10,3,2,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,24,Needless to say Larry was arrested.  ,
320,10,3,2,38,Seems the FAA took umbrage with his violation of restricted airspace.,1,25,It seems the FAA took umbrage to Larry flying into restricted airspace.  ,
321,10,3,2,39,"But by the time they nabbed him, the story had spread, ",0,,,
322,10,3,2,40,and a few crack reporters witnessed his arrest. ,0,,,
323,10,3,2,41,One of those reporters asked why he'd done it. ,1,26,A few crackpot reporters found out about it and one of them asked Larry why he had done it ,
324,10,3,2,42,Larry's response? ,0,,,
325,10,3,2,43,"""A man can't just sit around.""",0,,,
326,10,3,3,1,Larry Walters had a dream that he could fly.  ,0,,,
327,10,3,3,2,"The problem was that Larry's vision was poor, ",1,,Unfortunately he had poor vision,
328,10,3,3,3,and he was thus ill-suited to become a pilot. ,0,,,
329,10,3,3,4,"Most people, faced with similar limitations, might let go of such a dream.",0,,,
330,10,3,3,5,Larry Walters was not most people. ,0,,,
331,10,3,3,6,On a sunny summer day ,0,,,
332,10,3,3,7,"in 1982, ",0,,,
333,10,3,3,8,in his modest backyard ,0,,,
334,10,3,3,9,"in San Pedro, ",0,,,
335,10,3,3,10,Larry boarded a makeshift aircraft ,1,,One day he put together ,
336,10,3,3,11,"comprising a lawn chair, ",1,,"a lawn chair, ",
337,10,3,3,12,"a seat belt, ",0,,,
338,10,3,3,13,and forty-odd weather balloons. ,1,,some weather balloons,
339,10,3,3,14,"Armed with a pellet gun, ",1,,brought a pellet gun with him ,
340,10,3,3,15,"a CB radio, ",0,,,
341,10,3,3,16,"and a cooler full of sandwiches, ",0,,,
342,10,3,3,17,he released the line that tethered his craft ,0,,,
343,10,3,3,18,"to his Jeep, ",0,,,
344,10,3,3,19,"rose to a height of thirty feet or so, ",0,,,
345,10,3,3,20,and had himself a little picnic. ,1,,planned to have himself a picnic in the sky,
346,10,3,3,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",1,,He was going to shoot one balloon at a time in order to descend.  ,
347,10,3,3,22,just as easy as could be.,0,,,
348,10,3,3,23,"But Larry, it would seem, was not so good with physics. ",1,,was not good at physics ,
349,10,3,3,24,"When he released the tether, his craft rose ",0,,,
350,10,3,3,25,"15,000 feet in the air. ",1,,"ended up ascending 15,000 square feet",changed sq to square and ft to feet
351,10,3,3,26,"According to some reports, ",0,,,
352,10,3,3,27,"he didn't dare shoot out the balloons, ",0,,,
353,10,3,3,28,for fear the chair would tip. ,0,,,
354,10,3,3,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",0,,,
355,10,3,3,30,disrupting air traffic. ,0,,,Miscounted in orig data excluded here
356,10,3,3,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,0,,,
357,10,3,3,32,"a man in a lawn chair with a gun, ",0,,,
358,10,3,3,33,some three miles above the ground. ,0,,,
359,10,3,3,34,"He did finally touch down safely, ",1,,When he finally landed ,
360,10,3,3,35,though not before getting tangled in some power lines ,1,,he was immediately arrested,
361,10,3,3,36,and knocking out power in the entire Long Beach area. ,0,,,
362,10,3,3,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,,,
363,10,3,3,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
364,10,3,3,39,"But by the time they nabbed him, the story had spread, ",0,,,
