,subject,story,timeTest,serialPos,origText,recalled,posRec,recText,Unnamed: 8
69,20,1,2,29,Finally the bear paused in his eating,0,,,
70,20,1,2,30,and looked over to the bushes where the old man was hidden,1,25,The bear noticed the man ,
71,20,1,2,31,The bear stood up and laid the remaining fish in a row,0,,,
72,20,1,2,32,Then it walked away up the shore,1,27,The bear then walked off ,
73,20,1,2,33,The old man crept out of the bushes and down to the shore,0,,,
74,20,1,2,34,"Sure enough, the bear had left six large trout for him",1,26,left him six fish in a row,Changed 6 to six
75,20,1,2,35,He looked over at the bear,0,,,
76,20,1,2,36,It was standing at the edge of the wood watching,0,,,
77,20,1,2,37,"""Thanks a lot,"" the old man called to the bear",0,,,
78,20,1,2,38,The bear waved the now-clean paw at the old man,0,,,
79,20,1,2,39,and disappeared into the thicket,0,,,
80,20,1,2,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",0,,,
81,20,1,2,41,The old man never hunted bears again,0,,,
82,20,1,3,1,One fine day an old Maine man was fishing ,0,,,
83,20,1,3,2,on his favorite lake ,0,,,
84,20,1,3,3,and catching very little,1,1,He wasn’t having much luck fishing that day ,
85,20,1,3,4,"Finally, he gave up",0,,,
86,20,1,3,5,and walked back along the shore to his fishing shack,1,2,returned to his fishing shack,
87,20,1,3,6,"When he got close to the front door, he saw it was open.",1,3,He saw that the door was open ,
88,20,1,3,7,"Being of a suspicious nature, he walked to the door quietly and looked inside",1,4,this startled him as he was a suspicious man. When he looked inside ,
89,20,1,3,8,There was a big black bear,1,5,he saw a big bear ,
90,20,1,3,9,It was just pulling the cork out of his molasses jug with its teeth,0,,,
91,20,1,3,10,The molasses spilled all over the floor,1,6,spilled molasses on the floor ,
92,20,1,3,11,"and the bear rubbed his paw in it, smearing it all over",1,7,rubbed his paw in it,
93,20,1,3,12,"When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore",1,8,The man yelled out which startled the bear. The bear left the shack and headed for the shore line,
94,20,1,3,13,Standing on its hind legs,0,,,
95,20,1,3,14,it held up the paw full of molasses,0,,,
96,20,1,3,15,Soon all the flies and bugs and mosquitoes were swarming,1,10,started attracting bugs and flies to it,
97,20,1,3,16,all over the sticky sweet paw,1,9,His sticky paw ,
98,20,1,3,17,Then the bear waded into the water,1,11,He walked into the water ,
99,20,1,3,18,with his sticky paw full of bugs,1,13,There were bugs and flies that were attracted to his sticky paw ,
100,20,1,3,19,It held the paw out over the water,1,12,with his sticky paw held about the waterline,
101,20,1,3,20,"Suddenly, a big trout came jumping out of the water trying to get to the flies",1,14,which then brought a big trout leaping out of the water,
102,20,1,3,21,The bear gave it a swat and it flew to the shore and flopped there,1,15,The bear swatted it to shore ,
103,20,1,3,22,"Then another fish jumped into the air after the flies, followed swiftly by another",0,,,Miscounted in orig data excluded here
104,20,1,3,23,"Every time a fish jumped after his paw, the bear cuffed it ashore",1,16,repeated this ,
105,20,1,3,24,Soon it had a large pile,0,,,
106,20,1,3,25,The old man had caught nothing,0,,,
107,20,1,3,26,He watched that bear eat half a dozen trout,0,,,
108,20,1,3,27,his stomach rumbling,0,,,
109,20,1,3,28,All he had for dinner was some bread and what was left of the molasses,0,,,
110,20,1,3,29,Finally the bear paused in his eating,0,,,
111,20,1,3,30,and looked over to the bushes where the old man was hidden,1,17,The bear looked at the man ,
112,20,1,3,31,The bear stood up and laid the remaining fish in a row,0,,,
113,20,1,3,32,Then it walked away up the shore,0,,,
114,20,1,3,33,The old man crept out of the bushes and down to the shore,0,,,
115,20,1,3,34,"Sure enough, the bear had left six large trout for him",0,,,
116,20,1,3,35,He looked over at the bear,0,,,
117,20,1,3,36,It was standing at the edge of the wood watching,0,,,
118,20,1,3,37,"""Thanks a lot,"" the old man called to the bear",0,,,
119,20,1,3,38,The bear waved the now-clean paw at the old man,0,,,
120,20,1,3,39,and disappeared into the thicket,0,,,
121,20,1,3,40,"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses.""",1,18,"The man exclaimed, “this is the first time a bear has repaid me for my molasses”. ",
122,20,1,3,41,The old man never hunted bears again,1,19,He never hunted bears from that day forward,
123,20,2,1,1,I was shopping at my local supermarket,0,,,
124,20,2,1,2,as I normally have for years.,1,1,that I had shopped at for years. ,
125,20,2,1,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,2,I got two weeks worth of groceries ,changed 2 to two
126,20,2,1,4,and was headed toward the register to pay for my groceries.,1,3,headed for the checkout counter,
127,20,2,1,5,I reached into my back right pocket,0,,,
128,20,2,1,6,to grab the money to pay,0,,,
129,20,2,1,7,and noticed that there was no money in there.,1,4,discover the money wasn’t there,
130,20,2,1,8,I started to get nervous.,1,5,I panicked,
131,20,2,1,9,I knew my pocket book was in the car ,1,7,I had my pocket book in the car ,
132,20,2,1,10,and I was sure I had put the money in my back right pocket.,1,6, I was sure I had put the money in my back pocket,
133,20,2,1,11,"I look at cashier with a confused look,",0,,,
134,20,2,1,12,not knowing what to do.,0,,,
135,20,2,1,13,There were people behind me on the line ,0,,,
136,20,2,1,14,and I immediately thought about the money I left in the car,0,,,
137,20,2,1,15,that was intended to pay rent this month.,1,8,debated on using the money for rent to pay for my groceries,
138,20,2,1,16,She told me to speak with the courtesy counter.,1,9, The woman at the counter suggested I go to the courtesy counter ,
139,20,2,1,17,"I laughed and said,",0,,,
140,20,2,1,18,"""But it was cash, no one would hand that in!""  ",0,,,
141,20,2,1,19,I decided that there was no harm in checking ,1,11,I thought this was very unlikely but went anyways,changed though to thought
142,20,2,1,20,so I walked up to a woman behind the counter ,0,,,
143,20,2,1,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,10,to see if anyone turned in the money,
144,20,2,1,22,"She asked ""How much?""  ",1,12,The clerk asked how much ,
145,20,2,1,23,My face then lit up.,0,,,
146,20,2,1,24,"""$200 ",1,13,200,
147,20,2,1,25,"in the form of twenty dollar bills."" I replied.",1,14,in twenty dollar bills,changed 20 to twenty
148,20,2,1,26,"She said, ""Actually, yes, someone did!""  ",1,15,the clerk said “ yes someone turned that in”. ,
149,20,2,1,27,I was so surprised! ,0,,,
150,20,2,1,28,"""Who? I want to thank them.""  ",1,16,wanted to thank the person that had turned it in,
151,20,2,1,29,She points to a young girl ,0,,,
152,20,2,1,30,about 10 years old ,1,20,ten year old ,changed 10 to ten
153,20,2,1,31,"and says, ""She did."" ",0,,,
154,20,2,1,32,I walked over to the mom,1,17,a woman. I went over ,
155,20,2,1,33,and hugged her.,1,18,and hugged her ,
156,20,2,1,34,"She said, ""It wasn't me, it was my daughter"". ",1,19;21,the mother explained it was her;daughter. ,
157,20,2,1,35,"I was so happy, ",0,,,
158,20,2,1,36,I was almost in tears. ,0,,,
159,20,2,1,37,I decided in those moments to do my duty ,0,,,
160,20,2,1,38,to pay forward this act of kindness ,0,,,
161,20,2,1,39,every opportunity I had.,0,,,
162,20,2,2,1,I was shopping at my local supermarket,1,1,I went to my local supermarket ,
163,20,2,2,2,as I normally have for years.,1,2,that I had shopped at  for years,
164,20,2,2,3,"One particular day, I had done about 2 weeks’ worth of shopping",1,3,"One particular day, I had done about two weeks’ worth of shopping ",changed 2 to two
165,20,2,2,4,and was headed toward the register to pay for my groceries.,1,4,headed for the checkout counter. ,
166,20,2,2,5,I reached into my back right pocket,1,5,I reached into my back right pocket ,
167,20,2,2,6,to grab the money to pay,0,,,
168,20,2,2,7,and noticed that there was no money in there.,1,6,discovered the money wasn’t there. ,
169,20,2,2,8,I started to get nervous.,1,8,I was nervous,
170,20,2,2,9,I knew my pocket book was in the car ,0,,,
171,20,2,2,10,and I was sure I had put the money in my back right pocket.,1,7,I was sure I had put the money  from my pocket book into my back pocket,
172,20,2,2,11,"I look at cashier with a confused look,",1,12,I looked at the cashier with a confused look,
173,20,2,2,12,not knowing what to do.,0,,,
174,20,2,2,13,There were people behind me on the line ,1,9,There were other people in line behind me ,
175,20,2,2,14,and I immediately thought about the money I left in the car,1,10,I considered using the money in my car ,
176,20,2,2,15,that was intended to pay rent this month.,1,11,for rent,
177,20,2,2,16,She told me to speak with the courtesy counter.,1,13,She suggested going to the courtesy counter ,
178,20,2,2,17,"I laughed and said,",0,,,
179,20,2,2,18,"""But it was cash, no one would hand that in!""  ",1,14,I found this unlikely considering it was cash. ,
180,20,2,2,19,I decided that there was no harm in checking ,0,,,
181,20,2,2,20,so I walked up to a woman behind the counter ,1,15,I approached the woman behind the counter ,
182,20,2,2,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,16,asked if anyone turned in some cash,
183,20,2,2,22,"She asked ""How much?""  ",1,17,She asked how much,
184,20,2,2,23,My face then lit up.,1,18,My face lit up,
185,20,2,2,24,"""$200 ",1,19,200,
186,20,2,2,25,"in the form of twenty dollar bills."" I replied.",1,20,in twenty dollar bills,
187,20,2,2,26,"She said, ""Actually, yes, someone did!""  ",1,21,She said yes,
188,20,2,2,27,I was so surprised! ,0,,,
189,20,2,2,28,"""Who? I want to thank them.""  ",1,22,I wanted to thank the person that turned it in,
190,20,2,2,29,She points to a young girl ,1,23;25,The woman pointed to a;girl,
191,20,2,2,30,about 10 years old ,1,24,ten year old ,changed 10 to ten
192,20,2,2,31,"and says, ""She did."" ",0,,,
193,20,2,2,32,I walked over to the mom,1,26;28,I went over;the mother,
194,20,2,2,33,and hugged her.,1,27,and hugged ,
195,20,2,2,34,"She said, ""It wasn't me, it was my daughter"". ",1,29,The mother explained it was her ten year old daughter that turned it in,changed 10 to ten
196,20,2,2,35,"I was so happy, ",0,,,
197,20,2,2,36,I was almost in tears. ,0,,,
198,20,2,2,37,I decided in those moments to do my duty ,1,30,I decided in that moment ,
199,20,2,2,38,to pay forward this act of kindness ,1,31,to pay the act of kindness forward ,
200,20,2,2,39,every opportunity I had.,1,32,any chance I got,
201,20,2,3,1,I was shopping at my local supermarket,1,1,One day I went to shop at my local supermarket,
202,20,2,3,2,as I normally have for years.,0,,,
203,20,2,3,3,"One particular day, I had done about 2 weeks’ worth of shopping",0,,,
204,20,2,3,4,and was headed toward the register to pay for my groceries.,1,2,I started toward the checkout line ,
205,20,2,3,5,I reached into my back right pocket,1,4,in my right back pocket,
206,20,2,3,6,to grab the money to pay,0,,,Miscounted in orig data excluded here
207,20,2,3,7,and noticed that there was no money in there.,1,3,discovered that my money wasn’t ,
208,20,2,3,8,I started to get nervous.,1,6,became nervous ,
209,20,2,3,9,I knew my pocket book was in the car ,0,,,
210,20,2,3,10,and I was sure I had put the money in my back right pocket.,1,5,I was sure that I had put it in there ,
211,20,2,3,11,"I look at cashier with a confused look,",0,,,
212,20,2,3,12,not knowing what to do.,0,,,
213,20,2,3,13,There were people behind me on the line ,0,,,
214,20,2,3,14,and I immediately thought about the money I left in the car,1,8,that was in my wallet in the car,
215,20,2,3,15,that was intended to pay rent this month.,1,7,I might have to use the rent money ,
216,20,2,3,16,She told me to speak with the courtesy counter.,1,9,The cashier told me to check the help counter ,
217,20,2,3,17,"I laughed and said,",0,,,
218,20,2,3,18,"""But it was cash, no one would hand that in!""  ",1,11,I thought it very unlikely that someone would turn in money. ,
219,20,2,3,19,I decided that there was no harm in checking ,0,,,
220,20,2,3,20,so I walked up to a woman behind the counter ,1,12,I went up to the counter asked and the lady ,
221,20,2,3,21,"and said ""I have to ask, did anyone turn in cash by any chance?""",1,10,to see if anyone turned in money,
222,20,2,3,22,"She asked ""How much?""  ",1,13,replied “how much?” ,
223,20,2,3,23,My face then lit up.,0,,,
224,20,2,3,24,"""$200 ",1,14,200,
225,20,2,3,25,"in the form of twenty dollar bills."" I replied.",1,15,in twenty dollar bills,changed 20 to twenty
226,20,2,3,26,"She said, ""Actually, yes, someone did!""  ",0,,,
227,20,2,3,27,I was so surprised! ,0,,,
228,20,2,3,28,"""Who? I want to thank them.""  ",1,16, I asked her who had turned it in so I could thank them,
229,20,2,3,29,She points to a young girl ,1,17,She pointed to a lady with a little girl,
230,20,2,3,30,about 10 years old ,0,,,
231,20,2,3,31,"and says, ""She did."" ",0,,,
232,20,2,3,32,I walked over to the mom,1,18,I went over and thanked the mother ,
233,20,2,3,33,and hugged her.,0,,,
234,20,2,3,34,"She said, ""It wasn't me, it was my daughter"". ",1,19,who told me it was her daughter that turned it in. ,
235,20,2,3,35,"I was so happy, ",0,,,
236,20,2,3,36,I was almost in tears. ,0,,,
237,20,2,3,37,I decided in those moments to do my duty ,1,20,From that day on I made a point ,
238,20,2,3,38,to pay forward this act of kindness ,1,21,to pay it forward. ,
239,20,2,3,39,every opportunity I had.,0,,,
240,20,3,1,1,Larry Walters had a dream that he could fly.  ,1,1,Larry walters had a dream that he could fly,
241,20,3,1,2,"The problem was that Larry's vision was poor, ",1,2,Though he had poor vision ,
242,20,3,1,3,and he was thus ill-suited to become a pilot. ,1,3,which meant he couldn’t be a pilot,
243,20,3,1,4,"Most people, faced with similar limitations, might let go of such a dream.",0,,,
244,20,3,1,5,Larry Walters was not most people. ,0,,,
245,20,3,1,6,On a sunny summer day ,0,,,
246,20,3,1,7,"in 1982, ",1,4,in 1982 ,
247,20,3,1,8,in his modest backyard ,1,5,while in his modest backyard ,
248,20,3,1,9,"in San Pedro, ",1,6,in San Pedro ,
249,20,3,1,10,Larry boarded a makeshift aircraft ,1,7,he decided to build an aircraft ,
250,20,3,1,11,"comprising a lawn chair, ",1,8,out of a lawn chair,
251,20,3,1,12,"a seat belt, ",1,9,"a seat belt, ",
252,20,3,1,13,and forty-odd weather balloons. ,1,10,forty odd weather balloons,
253,20,3,1,14,"Armed with a pellet gun, ",0,,,
254,20,3,1,15,"a CB radio, ",0,,,
255,20,3,1,16,"and a cooler full of sandwiches, ",1,11,He packed a cooler with sandwiches ,
256,20,3,1,17,he released the line that tethered his craft ,1,12,He tethered himself ,
257,20,3,1,18,"to his Jeep, ",1,13,to his jeep ,
258,20,3,1,19,"rose to a height of thirty feet or so, ",0,,,
259,20,3,1,20,and had himself a little picnic. ,1,14,He had a little picnic while floating in the air. ,
260,20,3,1,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",0,,,
261,20,3,1,22,just as easy as could be.,0,,,
262,20,3,1,23,"But Larry, it would seem, was not so good with physics. ",1,15,Apparently larry walters’ physics weren’t very good ,
263,20,3,1,24,"When he released the tether, his craft rose ",0,,,
264,20,3,1,25,"15,000 feet in the air. ",1,16,"he was 15,000 feet up in the air ",
265,20,3,1,26,"According to some reports, ",0,,,
266,20,3,1,27,"he didn't dare shoot out the balloons, ",0,,,
267,20,3,1,28,for fear the chair would tip. ,0,,,
268,20,3,1,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,17,had drifted over the long beach airport,
269,20,3,1,30,disrupting air traffic. ,1,18,He ended up disrupting air traffic ,
270,20,3,1,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,0,,,
271,20,3,1,32,"a man in a lawn chair with a gun, ",0,,,
272,20,3,1,33,some three miles above the ground. ,0,,,
273,20,3,1,34,"He did finally touch down safely, ",0,,,
274,20,3,1,35,though not before getting tangled in some power lines ,0,,,
275,20,3,1,36,and knocking out power in the entire Long Beach area. ,0,,,
276,20,3,1,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,19,once he came down was arrested,
277,20,3,1,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
278,20,3,1,39,"But by the time they nabbed him, the story had spread, ",0,,,
279,20,3,1,40,and a few crack reporters witnessed his arrest. ,0,,,
280,20,3,1,41,One of those reporters asked why he'd done it. ,1,20,Reporters heard and then asked why he did it ,
281,20,3,1,42,Larry's response? ,0,,,
282,20,3,1,43,"""A man can't just sit around.""",1,21,a man can’t just sit around.”,
283,20,3,2,1,Larry Walters had a dream that he could fly.  ,1,1,Larry walter’s had a dream that he could fly,
284,20,3,2,2,"The problem was that Larry's vision was poor, ",1,2,Though Larry had poor vision,
285,20,3,2,3,and he was thus ill-suited to become a pilot. ,1,3,which made him ill suited to be a pilot,
286,20,3,2,4,"Most people, faced with similar limitations, might let go of such a dream.",1,4,Most people would give up on this dream if faced with similar limitations,
287,20,3,2,5,Larry Walters was not most people. ,1,5,"However, larry wasn’t most people",
288,20,3,2,6,On a sunny summer day ,1,6,One sunny summer day ,
289,20,3,2,7,"in 1982, ",1,7,in 1982 ,
290,20,3,2,8,in his modest backyard ,1,8;10,while in his;backyard,
291,20,3,2,9,"in San Pedro, ",1,9,san pedro ,
292,20,3,2,10,Larry boarded a makeshift aircraft ,1,11,he decided to make a makeshift aircraft. ,
293,20,3,2,11,"comprising a lawn chair, ",1,12,It consisted of a lawn chair,
294,20,3,2,12,"a seat belt, ",1,13,"a seatbelt, ",
295,20,3,2,13,and forty-odd weather balloons. ,1,14,forty odd weather balloons. ,changed 40 to forty
296,20,3,2,14,"Armed with a pellet gun, ",1,15,He was armed with a pellet gun,
297,20,3,2,15,"a CB radio, ",1,16,a CB radio,
298,20,3,2,16,"and a cooler full of sandwiches, ",1,17, a cooler of sandwiches,
299,20,3,2,17,he released the line that tethered his craft ,1,18,He tethered ,
300,20,3,2,18,"to his Jeep, ",1,19,to his jeep ,
301,20,3,2,19,"rose to a height of thirty feet or so, ",0,,,
302,20,3,2,20,and had himself a little picnic. ,0,,,
303,20,3,2,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",0,,,
304,20,3,2,22,just as easy as could be.,0,,,
305,20,3,2,23,"But Larry, it would seem, was not so good with physics. ",1,20,Turns out his physics weren’t very good ,
306,20,3,2,24,"When he released the tether, his craft rose ",0,,,
307,20,3,2,25,"15,000 feet in the air. ",1,21,"he was 15,000 feet in the air",
308,20,3,2,26,"According to some reports, ",0,,,
309,20,3,2,27,"he didn't dare shoot out the balloons, ",0,,,
310,20,3,2,28,for fear the chair would tip. ,0,,,
311,20,3,2,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",1,22,He ended up drifting into the approach side of the long beach airport. ,
312,20,3,2,30,disrupting air traffic. ,1,23,He disrupted air traffic. ,
313,20,3,2,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,0,,,
314,20,3,2,32,"a man in a lawn chair with a gun, ",0,,,
315,20,3,2,33,some three miles above the ground. ,0,,,
316,20,3,2,34,"He did finally touch down safely, ",1,24,Once he finally came down ,
317,20,3,2,35,though not before getting tangled in some power lines ,1,25,he got tangled into some power lines ,
318,20,3,2,36,and knocking out power in the entire Long Beach area. ,1,26,cut off power for all of long beach,
319,20,3,2,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,28,he was arrested,
320,20,3,2,38,Seems the FAA took umbrage with his violation of restricted airspace.,1,27,The FAA took umbrage with what he had done ,
321,20,3,2,39,"But by the time they nabbed him, the story had spread, ",0,,,
322,20,3,2,40,and a few crack reporters witnessed his arrest. ,1,29,A few crack reporters heard ,
323,20,3,2,41,One of those reporters asked why he'd done it. ,1,30,asked why he did it,
324,20,3,2,42,Larry's response? ,0,,,
325,20,3,2,43,"""A man can't just sit around.""",1,31,“a man can’t just sit around.”,
326,20,3,3,1,Larry Walters had a dream that he could fly.  ,0,,,
327,20,3,3,2,"The problem was that Larry's vision was poor, ",1,1,but had bad eyesight ,
328,20,3,3,3,and he was thus ill-suited to become a pilot. ,1,2,which made him unsuitable to be a pilot,
329,20,3,3,4,"Most people, faced with similar limitations, might let go of such a dream.",0,,,
330,20,3,3,5,Larry Walters was not most people. ,0,,,
331,20,3,3,6,On a sunny summer day ,0,,,
332,20,3,3,7,"in 1982, ",0,,,
333,20,3,3,8,in his modest backyard ,0,,,
334,20,3,3,9,"in San Pedro, ",0,,,
335,20,3,3,10,Larry boarded a makeshift aircraft ,1,3,He decided to built a homemade air craft,
336,20,3,3,11,"comprising a lawn chair, ",1,4,It was constructed of a lawn chair,
337,20,3,3,12,"a seat belt, ",0,,,
338,20,3,3,13,and forty-odd weather balloons. ,1,5,large weather balloons,
339,20,3,3,14,"Armed with a pellet gun, ",0,,,
340,20,3,3,15,"a CB radio, ",1,6,a radio,
341,20,3,3,16,"and a cooler full of sandwiches, ",0,,,
342,20,3,3,17,he released the line that tethered his craft ,0,,,
343,20,3,3,18,"to his Jeep, ",1,7,to his jeep ,
344,20,3,3,19,"rose to a height of thirty feet or so, ",0,,,
345,20,3,3,20,and had himself a little picnic. ,0,,,
346,20,3,3,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",0,,,
347,20,3,3,22,just as easy as could be.,0,,,
348,20,3,3,23,"But Larry, it would seem, was not so good with physics. ",0,,,
349,20,3,3,24,"When he released the tether, his craft rose ",0,,,
350,20,3,3,25,"15,000 feet in the air. ",0,,,
351,20,3,3,26,"According to some reports, ",0,,,
352,20,3,3,27,"he didn't dare shoot out the balloons, ",0,,,
353,20,3,3,28,for fear the chair would tip. ,0,,,
354,20,3,3,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",0,,,
355,20,3,3,30,disrupting air traffic. ,0,,,
356,20,3,3,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,1,8,How strange it must be that your airplane might not be able to land because there is a man blocking the runway,
357,20,3,3,32,"a man in a lawn chair with a gun, ",0,,,
358,20,3,3,33,some three miles above the ground. ,0,,,
359,20,3,3,34,"He did finally touch down safely, ",1,9,The man finally came back down ,
360,20,3,3,35,though not before getting tangled in some power lines ,1,10,but not before hitting a power line ,
361,20,3,3,36,and knocking out power in the entire Long Beach area. ,0,,,
362,20,3,3,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,11,He was arrested ,
363,20,3,3,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
364,20,3,3,39,"But by the time they nabbed him, the story had spread, ",0,,,
365,20,3,3,40,and a few crack reporters witnessed his arrest. ,0,,,
366,20,3,3,41,One of those reporters asked why he'd done it. ,1,12,first was questioned by a noisy reported who wanted to know why he did it. ,
367,20,3,3,42,Larry's response? ,0,,,
368,20,3,3,43,"""A man can't just sit around.""",1,13,“a man can’t just sit around”. ,
369,20,4,1,1,"At breakfast, ",0,,,
370,20,4,1,2,my cat Susie,1,1,my cat Susie ,
371,20,4,1,3,sits on the deck of the pool,1,2,sits on the pool deck ,
372,20,4,1,4,outside the glass doors to the kitchen.  ,1,3,outside the glass doors,
